#Name,Accession,Start,Stop,Locus tag,Protein Name
"Un","BLLF01002816.1",20214,20775,"HaLaN_23403","hypothetical protein HaLaN_23403, partial"
"Un","BLLF01002817.1",1167,1787,"HaLaN_23405","uncharacterized protein HaLaN_23405"
"Un","BLLF01002817.1",7560,8086,"HaLaN_23406","HIV Tat-specific factor 1, partial"
"Un","BLLF01002817.1",12107,12357,"HaLaN_23408","hypothetical protein HaLaN_23408"
"Un","BLLF01002817.1",15776,17042,"HaLaN_23409","hypothetical protein HaLaN_23409, partial"
"Un","BLLF01002818.1",451,1011,"HaLaN_23410","hypothetical protein HaLaN_23410"
"Un","BLLF01002818.1",7908,8992,"HaLaN_23413","uncharacterized protein HaLaN_23413, partial"
"Un","BLLF01002818.1",9809,10147,"HaLaN_23414","hypothetical protein HaLaN_23414, partial"
"Un","BLLF01002818.1",21174,21633,"HaLaN_23416","hypothetical protein HaLaN_23416, partial"
"Un","BLLF01002819.1",6029,8297,"HaLaN_23419","uncharacterized protein HaLaN_23419"
"Un","BLLF01002819.1",8379,15312,"HaLaN_23420","uncharacterized protein HaLaN_23420, partial"
"Un","BLLF01002819.1",12706,13689,"HaLaN_23421","hypothetical protein HaLaN_23421"
"Un","BLLF01002819.1",16345,16862,"HaLaN_23422","uncharacterized protein HaLaN_23422, partial"
"Un","BLLF01002820.1",1679,4895,"HaLaN_23423","uncharacterized protein HaLaN_23423, partial"
"Un","BLLF01002820.1",8166,9548,"HaLaN_23424","SdiA-regulated, partial"
"Un","BLLF01002820.1",18325,19215,"HaLaN_23427","hypothetical protein HaLaN_23427, partial"
"Un","BLLF01002820.1",21829,22873,"HaLaN_23428","hypothetical protein HaLaN_23428"
"Un","BLLF01002821.1",5412,6060,"HaLaN_23430","uncharacterized protein HaLaN_23430"
"Un","BLLF01002821.1",6337,6954,"HaLaN_23431","hypothetical protein HaLaN_23431"
"Un","BLLF01002821.1",6610,8680,"HaLaN_23432","amino acid carrier 1"
"Un","BLLF01002821.1",9354,10570,"HaLaN_23433","uncharacterized protein HaLaN_23433"
"Un","BLLF01002822.1",7915,10859,"HaLaN_23438","uncharacterized protein HaLaN_23438"
"Un","BLLF01002822.1",12454,13534,"HaLaN_23439","chlorophyll a-b binding protein, chloroplastic"
"Un","BLLF01002823.1",2203,4017,"HaLaN_23442","W2 domain-containing protein, partial"
"Un","BLLF01002823.1",5782,8082,"HaLaN_23443","hypothetical protein HaLaN_23443"
"Un","BLLF01002823.1",14733,15347,"HaLaN_23444","uncharacterized protein HaLaN_23444, partial"
"Un","BLLF01002824.1",695,1361,"HaLaN_23445","uncharacterized protein HaLaN_23445, partial"
"Un","BLLF01002824.1",3279,3935,"HaLaN_23446","uncharacterized protein HaLaN_23446, partial"
"Un","BLLF01002824.1",7018,7299,"HaLaN_23447","hypothetical protein HaLaN_23447"
"Un","BLLF01002824.1",7684,10667,"HaLaN_23448","BCNT-C domain-containing protein"
"Un","BLLF01002824.1",10599,14220,"HaLaN_23449","chlorophyll a-b binding protein, chloroplastic"
"Un","BLLF01002825.1",405,1125,"HaLaN_23450","hypothetical protein HaLaN_23450, partial"
"Un","BLLF01002825.1",3429,4609,"HaLaN_23451","probable 6-phosphogluconolactonase"
"Un","BLLF01002825.1",11872,13720,"HaLaN_23453","predicted protein"
"Un","BLLF01002826.1",15658,16664,"HaLaN_23455","hypothetical protein HaLaN_23455, partial"
"Un","BLLF01002827.1",1112,3354,"HaLaN_23456","hypothetical protein HaLaN_23456, partial"
"Un","BLLF01002827.1",4792,6254,"HaLaN_23457","uncharacterized protein HaLaN_23457"
"Un","BLLF01002827.1",6553,6829,"HaLaN_23458","hypothetical protein HaLaN_23458"
"Un","BLLF01002827.1",7858,9717,"HaLaN_23459","hypothetical protein HaLaN_23459, partial"
"Un","BLLF01002828.1",1,3027,"HaLaN_23460","uncharacterized protein HaLaN_23460, partial"
"Un","BLLF01002828.1",16989,19282,"HaLaN_23461","glutaredoxin domain-containing protein"
"Un","BLLF01002828.1",28967,30534,"HaLaN_23462","uncharacterized protein HaLaN_23462"
"Un","BLLF01002828.1",31142,36798,"HaLaN_23463","PsbP domain-containing protein, partial"
"Un","BLLF01002829.1",161,2172,"HaLaN_23464","AAA domain-containing protein, partial"
"Un","BLLF01002829.1",3093,4164,"HaLaN_23465","ClpB chaperone, Hsp100 family, partial"
"Un","BLLF01002829.1",8583,11859,"HaLaN_23466","dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit"
"Un","BLLF01002830.1",1,5905,"HaLaN_23467","uncharacterized protein HaLaN_23467, partial"
"Un","BLLF01002830.1",9953,12041,"HaLaN_23468","hypothetical protein HaLaN_23468"
"Un","BLLF01002830.1",13283,16643,"HaLaN_23469","hypothetical protein HaLaN_23469, partial"
"Un","BLLF01002831.1",364,4829,"HaLaN_23470","uncharacterized protein HaLaN_23470, partial"
"Un","BLLF01002831.1",5723,7117,"HaLaN_23471","uncharacterized protein HaLaN_23471"
"Un","BLLF01002832.1",10593,11669,"HaLaN_23474","hypothetical protein HaLaN_23474, partial"
"Un","BLLF01002832.1",11117,11730,"HaLaN_23475","hypothetical protein HaLaN_23475"
"Un","BLLF01002832.1",14845,15725,"HaLaN_23476","hypothetical protein HaLaN_23476"
"Un","BLLF01002832.1",14954,17698,"HaLaN_23477","hypothetical protein HaLaN_23477, partial"
"Un","BLLF01002832.1",19416,19660,"HaLaN_23478","hypothetical protein HaLaN_23478"
"Un","BLLF01002832.1",20092,21041,"HaLaN_23479","hypothetical protein HaLaN_23479, partial"
"Un","BLLF01002833.1",8822,9107,"HaLaN_23481","hypothetical protein HaLaN_23481"
"Un","BLLF01002834.1",767,3341,"HaLaN_23482","TRASH domain-containing protein, partial"
"Un","BLLF01002834.1",6910,7887,"HaLaN_23483","YTH domain-containing protein, partial"
"Un","BLLF01002834.1",8206,8712,"HaLaN_23484","hypothetical protein HaLaN_23484, partial"
"Un","BLLF01002834.1",10354,11562,"HaLaN_23485","PSP domain-containing protein, partial"
"Un","BLLF01002834.1",16290,17334,"HaLaN_23486","PSP domain-containing protein, partial"
"Un","BLLF01002834.1",17503,18825,"HaLaN_23487","40S ribosomal protein S11, partial"
"Un","BLLF01002835.1",4771,5636,"HaLaN_23488","40S ribosomal protein S27, partial"
"Un","BLLF01002835.1",15149,15934,"HaLaN_23489","hypothetical protein HaLaN_23489, partial"
"Un","BLLF01002835.1",19908,20414,"HaLaN_23490","hypothetical protein HaLaN_23490, partial"
"Un","BLLF01002836.1",1,7271,"HaLaN_23491","BTB POZ and MATH domain-containing 2-like isoform B, partial"
"Un","BLLF01002836.1",8427,9692,"HaLaN_23492","uncharacterized protein HaLaN_23492, partial"
"Un","BLLF01002836.1",10037,13144,"HaLaN_23493","GPN-loop GTPase"
"Un","BLLF01002836.1",14080,14466,"HaLaN_23494","hypothetical protein HaLaN_23494, partial"
"Un","BLLF01002836.1",16396,17145,"HaLaN_23495","uncharacterized protein HaLaN_23495, partial"
"Un","BLLF01002837.1",1942,3301,"HaLaN_23496","queuine tRNA-ribosyltransferase subunit QTRTD1, partial"
"Un","BLLF01002837.1",12455,13312,"HaLaN_23497","hypothetical protein HaLaN_23497"
"Un","BLLF01002837.1",14788,16668,"HaLaN_23498","hypothetical protein HaLaN_23498, partial"
"Un","BLLF01002838.1",501,5720,"HaLaN_23499","guanylate cyclase domain-containing protein"
"Un","BLLF01002838.1",8989,10948,"HaLaN_23500","hypothetical protein HaLaN_23500"
"Un","BLLF01002838.1",11013,11479,"HaLaN_23501","hypothetical protein HaLaN_23501"
"Un","BLLF01002838.1",11710,15852,"HaLaN_23502","threonine aldolase family protein"
"Un","BLLF01002839.1",166,1248,"HaLaN_23503","Plus3 domain-containing protein, partial"
"Un","BLLF01002839.1",4296,5434,"HaLaN_23505","component of cytosolic 80S ribosome and 60S large subunit, partial"
"Un","BLLF01002839.1",10486,12609,"HaLaN_23506","ubiquitin carboxyl-terminal hydrolase, partial"
"Un","BLLF01002839.1",18544,18889,"HaLaN_23507","hypothetical protein HaLaN_23507"
"Un","BLLF01002839.1",19347,20105,"HaLaN_23508","hypothetical protein HaLaN_23508"
"Un","BLLF01002839.1",25755,25912,"HaLaN_23509","hypothetical protein HaLaN_23509, partial"
"Un","BLLF01002840.1",4045,5931,"HaLaN_23510","hypothetical protein HaLaN_23510"
"Un","BLLF01002840.1",15235,17709,"HaLaN_23511","uncharacterized protein HaLaN_23511"
"Un","BLLF01002840.1",17950,18380,"HaLaN_23512","hypothetical protein HaLaN_23512, partial"
"Un","BLLF01002840.1",19393,20162,"HaLaN_23513","uncharacterized protein HaLaN_23513, partial"
"Un","BLLF01002840.1",35431,35763,"HaLaN_23515","hypothetical protein HaLaN_23515, partial"
"Un","BLLF01002841.1",1,6875,"HaLaN_23516","hypothetical protein HaLaN_23516, partial"
"Un","BLLF01002841.1",8010,8642,"HaLaN_23517","hypothetical protein HaLaN_23517"
"Un","BLLF01002841.1",11429,13246,"HaLaN_23518","tyr_phosphatase_2 domain-containing protein"
"Un","BLLF01002842.1",8001,12037,"HaLaN_23519","ABC1 domain-containing protein, partial"
"Un","BLLF01002842.1",12665,13317,"HaLaN_23520","hypothetical protein HaLaN_23520"
"Un","BLLF01002843.1",4384,5036,"HaLaN_23521","hypothetical protein HaLaN_23521, partial"
"Un","BLLF01002843.1",7730,13160,"HaLaN_23522","uncharacterized protein HaLaN_23522, partial"
"Un","BLLF01002844.1",248,500,"HaLaN_23523","uncharacterized protein HaLaN_23523, partial"
"Un","BLLF01002844.1",1353,2220,"HaLaN_23524","uncharacterized protein HaLaN_23524, partial"
"Un","BLLF01002844.1",3639,4111,"HaLaN_23525","hypothetical protein HaLaN_23525, partial"
"Un","BLLF01002844.1",6817,12776,"HaLaN_23526","guanylate cyclase domain-containing protein, partial"
"Un","BLLF01002844.1",12967,15668,"HaLaN_23527","predicted protein"
"Un","BLLF01002845.1",451,857,"HaLaN_23528","hypothetical protein HaLaN_23528, partial"
"Un","BLLF01002845.1",974,2262,"HaLaN_23529","uncharacterized protein HaLaN_23529"
"Un","BLLF01002845.1",7207,10333,"HaLaN_23531","hypothetical protein HaLaN_23531"
"Un","BLLF01002845.1",18447,19049,"HaLaN_23532","cytochrome b5 heme-binding domain-containing protein"
"Un","BLLF01002846.1",6730,7127,"HaLaN_23534","P-loop containing nucleoside triphosphate hydrolase, partial"
"Un","BLLF01002846.1",8957,15873,"HaLaN_23535","uncharacterized protein HaLaN_23535, partial"
"Un","BLLF01002846.1",17927,19828,"HaLaN_23536","ATP-dependent RNA helicase, partial"
"Un","BLLF01002847.1",409,1409,"HaLaN_23537","uncharacterized protein HaLaN_23537, partial"
"Un","BLLF01002847.1",7837,8260,"HaLaN_23539","CAAX prenyl protease, partial"
"Un","BLLF01002847.1",8902,13281,"HaLaN_23540","uncharacterized protein HaLaN_23540"
"Un","BLLF01002847.1",15802,16656,"HaLaN_23541","helicase ATP-binding domain-containing protein, partial"
"Un","BLLF01003760.1",14639,15102,"HaLaN_26590","hypothetical protein HaLaN_26590"
"Un","BLLF01003760.1",21795,22711,"HaLaN_26591","hypothetical protein HaLaN_26591"
"Un","BLLF01003761.1",2995,3658,"HaLaN_26592","hypothetical protein HaLaN_26592"
"Un","BLLF01003762.1",469,2615,"HaLaN_26593","uncharacterized protein HaLaN_26593, partial"
"Un","BLLF01003762.1",4415,7429,"HaLaN_26594","uncharacterized protein HaLaN_26594"
"Un","BLLF01003762.1",10668,11529,"HaLaN_26595","NAD dependent epimerase/dehydratase family, partial"
"Un","BLLF01003763.1",148,1743,"HaLaN_26596","peptidyl-prolyl cis-trans isomerase, partial"
"Un","BLLF01003765.1",488,1154,"HaLaN_26597","hypothetical protein HaLaN_26597"
"Un","BLLF01003765.1",7943,10277,"HaLaN_26598","rhomboid-like protein, partial"
"Un","BLLF01003766.1",82,1782,"HaLaN_26599","nucleolar GTP-binding protein 1, partial"
"Un","BLLF01003766.1",7629,8744,"HaLaN_26600","hypothetical protein HaLaN_26600"
"Un","BLLF01003766.1",11648,14381,"HaLaN_26601","hypothetical protein HaLaN_26601, partial"
"Un","BLLF01003768.1",5188,7744,"HaLaN_26604","ANK_REP_REGION domain-containing protein"
"Un","BLLF01003769.1",4798,6015,"HaLaN_26605","hypothetical protein HaLaN_26605"
"Un","BLLF01003769.1",6129,6712,"HaLaN_26606","RRM domain-containing protein"
"Un","BLLF01003769.1",7970,8259,"HaLaN_26607","hypothetical protein HaLaN_26607"
"Un","BLLF01003769.1",13453,17315,"HaLaN_26608","hypothetical protein HaLaN_26608, partial"
"Un","BLLF01003770.1",2396,4939,"HaLaN_26609","hypothetical protein HaLaN_26609"
"Un","BLLF01003770.1",5480,6612,"HaLaN_26610","hypothetical protein HaLaN_26610"
"Un","BLLF01003770.1",7030,7977,"HaLaN_26611","uncharacterized protein HaLaN_26611, partial"
"Un","BLLF01003770.1",10039,10441,"HaLaN_26612","hypothetical protein HaLaN_26612, partial"
"Un","BLLF01003771.1",1997,2637,"HaLaN_26613","hypothetical protein HaLaN_26613, partial"
"Un","BLLF01003771.1",4973,5770,"HaLaN_26614","kinesin light chain, partial"
"Un","BLLF01003771.1",7521,8531,"HaLaN_26615","hypothetical protein HaLaN_26615, partial"
"Un","BLLF01003771.1",9013,10419,"HaLaN_26616","hypothetical protein HaLaN_26616, partial"
"Un","BLLF01003771.1",10714,11098,"HaLaN_26617","hypothetical protein HaLaN_26617"
"Un","BLLF01003772.1",910,2056,"HaLaN_26618","uncharacterized protein HaLaN_26618, partial"
"Un","BLLF01003772.1",2715,6763,"HaLaN_26619","isocitrate dehydrogenase"
"Un","BLLF01003772.1",20273,20753,"HaLaN_26621","uncharacterized protein HaLaN_26621, partial"
"Un","BLLF01003773.1",108,4138,"HaLaN_26622","uncharacterized protein HaLaN_26622, partial"
"Un","BLLF01003773.1",5319,5821,"HaLaN_26623","uncharacterized protein HaLaN_26623, partial"
"Un","BLLF01003773.1",10795,11225,"HaLaN_26624","uncharacterized protein HaLaN_26624, partial"
"Un","BLLF01003773.1",13836,16075,"HaLaN_26625","uncharacterized protein HaLaN_26625"
"Un","BLLF01003773.1",16189,16526,"HaLaN_26626","hypothetical protein HaLaN_26626, partial"
"Un","BLLF01003774.1",16464,17328,"HaLaN_26627","TBC domain-containing protein kinase-like protein"
"Un","BLLF01003774.1",18008,18742,"HaLaN_26628","transient receptor potential cation channel subfamily V member 6, partial"
"Un","BLLF01003774.1",22352,23097,"HaLaN_26629","ANK_REP_REGION domain-containing protein, partial"
"Un","BLLF01003774.1",23612,23848,"HaLaN_26630","hypothetical protein HaLaN_26630, partial"
"Un","BLLF01003775.1",1,1698,"HaLaN_26631","uncharacterized protein HaLaN_26631, partial"
"Un","BLLF01003775.1",6133,9867,"HaLaN_26632","hypothetical protein HaLaN_26632"
"Un","BLLF01003775.1",10782,11236,"HaLaN_26633","hypothetical protein HaLaN_26633, partial"
"Un","BLLF01003776.1",6685,7467,"HaLaN_26636","hypothetical protein HaLaN_26636"
"Un","BLLF01003776.1",10878,12268,"HaLaN_26637","aldo keto reductase isoform B, partial"
"Un","BLLF01003777.1",53,1807,"HaLaN_26638","uncharacterized protein HaLaN_26638, partial"
"Un","BLLF01003777.1",10351,13382,"HaLaN_26640","WD repeat and SOF domain-containing protein 1, partial"
"Un","BLLF01003777.1",23298,23999,"HaLaN_26642","hypothetical protein HaLaN_26642"
"Un","BLLF01003777.1",24829,25828,"HaLaN_26643","hypothetical protein HaLaN_26643, partial"
"Un","BLLF01003778.1",10061,10677,"HaLaN_26644","hypothetical protein HaLaN_26644"
"Un","BLLF01003778.1",11308,13601,"HaLaN_26645","uncharacterized protein HaLaN_26645"
"Un","BLLF01003778.1",27791,28278,"HaLaN_26647","uncharacterized protein HaLaN_26647, partial"
"Un","BLLF01003778.1",32932,34001,"HaLaN_26648","septin-type G domain-containing protein, partial"
"Un","BLLF01003780.1",53,774,"HaLaN_26651","hypothetical protein HaLaN_26651"
"Un","BLLF01003780.1",844,12356,"HaLaN_26652","TIR domain-containing protein"
"Un","BLLF01003780.1",872,1181,"HaLaN_26653","hypothetical protein HaLaN_26653, partial"
"Un","BLLF01003780.1",4018,4749,"HaLaN_26654","hypothetical protein HaLaN_26654"
"Un","BLLF01003781.1",8,5325,"HaLaN_26655","hypothetical protein HaLaN_26655, partial"
"Un","BLLF01003781.1",1199,2863,"HaLaN_26656","hypothetical protein HaLaN_26656"
"Un","BLLF01003781.1",4325,5286,"HaLaN_26657","uncharacterized protein HaLaN_26657, partial"
"Un","BLLF01003782.1",578,2734,"HaLaN_26658","hypothetical protein HaLaN_26658"
"Un","BLLF01003782.1",12127,15720,"HaLaN_26659","superoxide dismutase"
"Un","BLLF01003783.1",2532,9539,"HaLaN_26661","uncharacterized protein HaLaN_26661"
"Un","BLLF01003783.1",10769,11656,"HaLaN_26662","uncharacterized protein HaLaN_26662, partial"
"Un","BLLF01003784.1",1724,2832,"HaLaN_26663","CIA30 domain-containing protein, partial"
"Un","BLLF01003785.1",56,1997,"HaLaN_26665","hypothetical protein HaLaN_26665, partial"
"Un","BLLF01003785.1",2441,5618,"HaLaN_26666","hypothetical protein HaLaN_26666"
"Un","BLLF01003785.1",8127,8631,"HaLaN_26667","predicted protein"
"Un","BLLF01003786.1",5238,5677,"HaLaN_26668","hypothetical protein HaLaN_26668"
"Un","BLLF01003786.1",7459,10757,"HaLaN_26669","peptidyl-prolyl cis-trans isomerase"
"Un","BLLF01003786.1",10554,11063,"HaLaN_26670","hypothetical protein HaLaN_26670"
"Un","BLLF01003787.1",6369,6818,"HaLaN_26671","predicted protein"
"Un","BLLF01003787.1",16083,16413,"HaLaN_26672","hypothetical protein HaLaN_26672"
"Un","BLLF01003788.1",2582,3023,"HaLaN_26673","hypothetical protein HaLaN_26673"
"Un","BLLF01003788.1",4704,5379,"HaLaN_26674","hypothetical protein HaLaN_26674"
"Un","BLLF01003788.1",6682,9297,"HaLaN_26675","uncharacterized protein HaLaN_26675, partial"
"Un","BLLF01003788.1",11295,13009,"HaLaN_26676","hypothetical protein HaLaN_26676, partial"
"Un","BLLF01003789.1",12928,14039,"HaLaN_26678","hypothetical protein HaLaN_26678"
"Un","BLLF01003789.1",14652,15072,"HaLaN_26679","hypothetical protein HaLaN_26679"
"Un","BLLF01003789.1",20233,20881,"HaLaN_26680","hypothetical protein HaLaN_26680"
"Un","BLLF01003789.1",21944,22479,"HaLaN_26681","hypothetical protein HaLaN_26681, partial"
"Un","BLLF01003790.1",1979,3854,"HaLaN_26683","lead, cadmium, zinc and mercury transporting ATPase, copper-translocating P-type ATPase, partial"
"Un","BLLF01003790.1",4834,5346,"HaLaN_26684","predicted protein, partial"
"Un","BLLF01003790.1",20896,21556,"HaLaN_26685","cytochrome b5 heme-binding domain-containing protein"
"Un","BLLF01003791.1",487,1464,"HaLaN_26686","uncharacterized protein HaLaN_26686, partial"
"Un","BLLF01003791.1",1807,2268,"HaLaN_26687","hypothetical protein HaLaN_26687"
"Un","BLLF01003791.1",3416,5743,"HaLaN_26688","uncharacterized protein HaLaN_26688"
"Un","BLLF01003791.1",8279,8774,"HaLaN_26689","hypothetical protein HaLaN_26689"
"Un","BLLF01003792.1",19,418,"HaLaN_26691","hypothetical protein HaLaN_26691, partial"
"Un","BLLF01003792.1",838,3287,"HaLaN_26692","uncharacterized protein HaLaN_26692, partial"
"Un","BLLF01003792.1",4134,5141,"HaLaN_26693","ALB32 protein, partial"
"Un","BLLF01003793.1",97,711,"HaLaN_26694","hypothetical protein HaLaN_26694, partial"
"Un","BLLF01003793.1",1486,3960,"HaLaN_26695","hypothetical protein HaLaN_26695"
"Un","BLLF01003794.1",5460,7991,"HaLaN_26698","WD_REPEATS_REGION domain-containing protein"
"Un","BLLF01003794.1",11887,14161,"HaLaN_26700","adenosylhomocysteinase, partial"
"Un","BLLF01003794.1",14893,16938,"HaLaN_26701","WD_REPEATS_REGION domain-containing protein"
"Un","BLLF01003795.1",51,928,"HaLaN_26702","DUF2470 domain-containing protein, partial"
"Un","BLLF01003795.1",6748,15357,"HaLaN_26703","uncharacterized protein HaLaN_26703, partial"
"Un","BLLF01003796.1",716,1196,"HaLaN_26704","hypothetical protein HaLaN_26704"
"Un","BLLF01003796.1",3754,4280,"HaLaN_26705","SATase_N domain-containing protein"
"Un","BLLF01003796.1",8661,10125,"HaLaN_26706","Fe2OG dioxygenase domain-containing protein"
"Un","BLLF01003798.1",8642,9131,"HaLaN_26709","uncharacterized protein HaLaN_26709"
"Un","BLLF01003799.1",1062,1323,"HaLaN_26710","hypothetical protein HaLaN_26710, partial"
"Un","BLLF01003800.1",244,1474,"HaLaN_26712","protein tyrosine kinase, partial"
"Un","BLLF01003801.1",7646,8110,"HaLaN_26714","hypothetical protein HaLaN_26714"
"Un","BLLF01003801.1",9240,10404,"HaLaN_26715","hypothetical protein HaLaN_26715"
"Un","BLLF01003802.1",6564,6878,"HaLaN_26717","predicted protein, partial"
"Un","BLLF01003803.1",10,105,"HaLaN_26718","hypothetical protein HaLaN_26718, partial"
"Un","BLLF01003803.1",547,1857,"HaLaN_26719","mitochondrial ribosomal protein L21"
"Un","BLLF01003803.1",6080,9376,"HaLaN_26721","WD_REPEATS_REGION domain-containing protein"
"Un","BLLF01003803.1",11477,11572,"HaLaN_26722","WD_REPEATS_REGION domain-containing protein, partial"
"Un","BLLF01003804.1",248,1270,"HaLaN_26723","protease, cysteine 1, partial"
"Un","BLLF01003805.1",1,1403,"HaLaN_26725","uncharacterized protein HaLaN_26725, partial"
"Un","BLLF01003807.1",1,1128,"HaLaN_26727","uncharacterized protein HaLaN_26727, partial"
"Un","BLLF01003807.1",7323,9811,"HaLaN_26728","uncharacterized protein HaLaN_26728, partial"
