Gene ID	GO	KOG	ENZYME
Naga_100003g54			
Naga_100003g53			
Naga_100003g51			
Naga_100003g50			
Naga_100003g49			
Naga_100003g48			
Naga_100003g45			
Naga_100003g44			
Naga_100003g41			
Naga_100003g40			
Naga_100003g39			
Naga_100003g32			
Naga_100003g30			
Naga_100003g28			
Naga_100003g26			
Naga_100003g22			
Naga_100003g21			
Naga_100003g19			
Naga_100003g11			
Naga_100003g7			
Naga_100003g6			
Naga_100003g2			
Naga_100003g1			
Naga_100090g22			
Naga_100090g21			
Naga_100090g19			
Naga_100090g16			
Naga_100090g15			
Naga_100090g6			
Naga_100090g5			
Naga_100090g4			
Naga_100090g2			
Naga_100096g1			
Naga_100096g4			
Naga_100096g6			
Naga_100096g7			
Naga_100096g8			
Naga_100096g13			
Naga_100096g14			
Naga_100096g15			
Naga_100096g16			
Naga_100096g17			
Naga_100096g18			
Naga_100096g23			
Naga_100115g3			
Naga_100115g4			
Naga_100115g7			
Naga_100115g10			
Naga_100115g8			
Naga_100115g14			
Naga_100115g17			
Naga_100115g18			
Naga_100115g22			
Naga_101927g2			
Naga_100332g1			
Naga_100332g2			
Naga_100332g3			
Naga_101103g1			
Naga_101103g2			
Naga_100541g1			
Naga_100541g2			
Naga_100541g3			
Naga_100541g4			
Naga_100541g5			
Naga_100541g6			
Naga_100994g2			
Naga_102904g1			
Naga_100878g5			
Naga_100878g4			
Naga_100878g3			
Naga_100310g2			
Naga_100310g6			
Naga_100310g7			
Naga_100258g2			
Naga_100258g1			
Naga_100193g1			
Naga_100193g3			
Naga_100193g4			
Naga_100193g5			
Naga_100729g3			
Naga_102099g1			
Naga_100758g1			
Naga_100758g2			
Naga_101255g1			
Naga_101255g2			
Naga_101255g3			
Naga_100173g1			
Naga_100173g3			
Naga_100173g6			
Naga_100173g7			
Naga_100173g8			
Naga_100173g9			
Naga_100173g10			
Naga_100173g12			
Naga_100170g11			
Naga_100170g8			
Naga_100170g7			
Naga_100170g6			
Naga_100170g5			
Naga_100170g3			
Naga_100170g2			
Naga_100170g1			
Naga_100889g1			
Naga_100889g2			
Naga_100889g4			
Naga_100262g4			
Naga_100262g3			
Naga_100262g1			
Naga_101028g1			
Naga_101028g2			
Naga_101028g3			
Naga_100428g3			
Naga_100428g2			
Naga_100428g1			
Naga_100651g4			
Naga_100651g3			
Naga_100651g2			
Naga_100651g1			
Naga_101209g3			
Naga_101209g2			
Naga_101315g2			
Naga_101315g1			
Naga_101329g1			
Naga_101533g2			
Naga_103701g1			
Naga_101749g1			
Naga_103746g1			
Naga_100415g2			
Naga_100986g1			
Naga_100945g1			
Naga_101389g1			
Naga_100594g1			
Naga_100594g2			
Naga_100594g4			
Naga_102201g1			
Naga_101245g2			
Naga_101245g1			
Naga_100778g1			
Naga_100778g2			
Naga_100778g3			
Naga_100275g3			
Naga_100275g2			
Naga_100238g5			
Naga_100238g4			
Naga_100238g3			
Naga_100238g2			
Naga_102292g1			
Naga_102493g1			
Naga_101942g1			
Naga_100843g1			
Naga_100843g2			
Naga_100843g3			
Naga_101378g2			
Naga_101378g1			
Naga_102217g1			
Naga_100077g4			
Naga_100077g6			
Naga_100077g9			
Naga_100077g10			
Naga_100077g11			
Naga_100077g16			
Naga_100077g17			
Naga_100077g19			
Naga_100430g4			
Naga_100430g3			
Naga_100430g1			
Naga_100189g12			
Naga_100189g7			
Naga_100189g6			
Naga_100189g4			
Naga_100189g3			
Naga_100189g1			
Naga_101268g2			
Naga_102066g1			
Naga_100472g6			
Naga_100472g5			
Naga_100472g4			
Naga_100472g3			
Naga_100472g1			
Naga_100057g33			
Naga_100057g32			
Naga_100057g30			
Naga_100057g27			
Naga_100057g26			
Naga_100057g25			
Naga_100057g23			
Naga_100057g22			
Naga_100057g18			
Naga_100057g14			
Naga_100057g13			
Naga_100057g12			
Naga_100057g11			
Naga_100057g9			
Naga_100057g6			
Naga_100057g5			
Naga_100057g4			
Naga_100057g3			
Naga_100057g2			
Naga_100057g1			
Naga_100053g2			
Naga_100053g4			
Naga_100053g5			
Naga_100053g7			
Naga_100053g9			
Naga_100053g12			
Naga_100053g13			
Naga_100053g16			
Naga_100053g17			
Naga_100053g18			
Naga_100053g21			
Naga_100053g24			
Naga_100053g25			
Naga_100053g26			
Naga_100053g28			
Naga_100053g30			
Naga_100053g31			
Naga_100053g32			
Naga_100053g35			
Naga_100053g36			
Naga_100053g37			
Naga_100053g38			
Naga_100053g39			
Naga_100053g40			
Naga_100158g19			
Naga_100158g18			
Naga_100158g16			
Naga_100158g15			
Naga_100158g10			
Naga_100158g9			
Naga_100158g6			
Naga_100158g5			
Naga_100158g4			
Naga_100158g3			
Naga_100158g2			
Naga_100181g6			
Naga_100181g5			
Naga_100181g4			
Naga_100181g3			
Naga_100181g2			
Naga_101027g2			
Naga_101087g2			
Naga_101087g1			
Naga_101654g1			
Naga_101654g2			
Naga_102672g1			
Naga_100829g1			
Naga_100829g2			
Naga_100829g3			
Naga_101647g2			
Naga_101163g2			
Naga_102237g1			
Naga_102812g1			
Naga_102012g1			
Naga_101964g1			
Naga_102326g1			
Naga_101598g1			
Naga_100460g1			
Naga_100460g2			
Naga_100460g3			
Naga_101285g1			
Naga_101384g2			
Naga_101384g1			
Naga_101341g1			
Naga_101341g2			
Naga_101622g1			
Naga_101786g1			
Naga_101374g1			
Naga_101425g1			
Naga_101425g2			
Naga_100966g2			
Naga_100830g1			
Naga_100917g1			
Naga_100856g1			
Naga_100967g2			
Naga_100967g1			
Naga_101036g3			
Naga_101036g1			
Naga_100384g2			
Naga_100384g3			
Naga_100604g1			
Naga_100604g2			
Naga_100604g3			
Naga_100436g2			
Naga_101592g1			
Naga_101592g2			
Naga_102379g1			
Naga_100493g1			
Naga_103208g1			
Naga_100698g4			
Naga_100698g2			
Naga_100698g1			
Naga_100687g1			
Naga_101067g1			
Naga_100905g3			
Naga_100905g2			
Naga_100905g1			
Naga_101381g1			
Naga_100853g1			
Naga_101650g2			
Naga_101650g1			
Naga_102019g1			
Naga_100938g1			
Naga_101171g2			
Naga_100761g1			
Naga_101469g2			
Naga_101129g2			
Naga_102368g1			
Naga_101101g2			
Naga_101101g1			
Naga_102334g1			
Naga_101525g2			
Naga_100586g4			
Naga_100586g2			
Naga_102791g1			
Naga_101702g1			
Naga_100102g1			
Naga_100102g3			
Naga_100102g4			
Naga_100102g7			
Naga_100102g6			
Naga_100102g8			
Naga_100102g12			
Naga_100102g13			
Naga_100102g15			
Naga_100102g19			
Naga_100396g2			
Naga_100396g3			
Naga_100396g4			
Naga_100396g5			
Naga_100184g3			
Naga_101189g1			
Naga_101273g2			
Naga_100763g5			
Naga_100763g3			
Naga_100763g2			
Naga_100763g1			
Naga_100461g2			
Naga_101151g1			
Naga_101356g2			
Naga_101391g1			
Naga_101176g1			
Naga_101300g1			
Naga_103945g1			
Naga_101260g1			
Naga_101809g1			
Naga_101396g1			
Naga_101147g1			
Naga_101679g2			
Naga_101679g1			
Naga_101175g1			
Naga_102593g1			
Naga_100702g1			
Naga_101697g1			
Naga_101284g2			
Naga_101284g1			
Naga_101154g2			
Naga_100625g2			
Naga_100625g3			
Naga_100764g4			
Naga_100764g3			
Naga_100764g2			
Naga_100764g1			
Naga_101054g2			
Naga_100784g2			
Naga_100784g1			
Naga_101299g2			
Naga_101099g1			
Naga_101485g1			
Naga_100320g1			
Naga_100320g4			
Naga_100185g11			
Naga_100185g7			
Naga_100185g6			
Naga_100185g5			
Naga_100185g3			
Naga_100185g2			
Naga_100185g1			
Naga_100328g4			
Naga_100328g1			
Naga_100438g5			
Naga_100438g4			
Naga_100438g3			
Naga_100438g2			
Naga_100438g1			
Naga_101709g1			
Naga_100696g1			
Naga_100520g2			
Naga_100584g2			
Naga_100584g3			
Naga_100771g4			
Naga_100771g1			
Naga_103583g1			
Naga_101048g3			
Naga_101048g2			
Naga_101048g1			
Naga_100394g1			
Naga_100394g3			
Naga_100394g4			
Naga_101810g1			
Naga_101360g1			
Naga_100226g1			
Naga_100226g2			
Naga_100226g4			
Naga_100226g5			
Naga_100226g6			
Naga_100226g10			
Naga_100226g11			
Naga_100226g15			
Naga_101019g2			
Naga_100892g2			
Naga_100393g5			
Naga_100192g11			
Naga_100192g8			
Naga_100192g7			
Naga_100192g5			
Naga_100563g1			
Naga_100453g4			
Naga_100453g2			
Naga_100453g1			
Naga_101715g2			
Naga_102134g1			
Naga_101338g1			
Naga_101540g1			
Naga_101737g1			
Naga_101737g2			
Naga_100824g3			
Naga_101011g1			
Naga_100080g3			
Naga_100080g5			
Naga_100080g7			
Naga_100080g8			
Naga_100080g10			
Naga_100080g11			
Naga_100080g15			
Naga_100080g17			
Naga_100080g21			
Naga_100080g23			
Naga_100038g2			
Naga_100038g5			
Naga_100038g7			
Naga_100038g8			
Naga_100038g17			
Naga_100038g18			
Naga_100038g19			
Naga_100038g21			
Naga_100038g23			
Naga_100038g25			
Naga_100038g26			
Naga_100038g28			
Naga_100038g29			
Naga_100038g33			
Naga_100038g34			
Naga_100038g36			
Naga_100038g37			
Naga_100038g38			
Naga_100038g42			
Naga_100038g45			
Naga_100038g46			
Naga_100038g47			
Naga_100010g3			
Naga_100010g5			
Naga_100010g6			
Naga_100010g7			
Naga_100010g8			
Naga_100010g13			
Naga_100010g19			
Naga_100010g21			
Naga_100010g24			
Naga_100010g25			
Naga_100010g26			
Naga_100010g33			
Naga_100010g34			
Naga_100010g35			
Naga_100010g39			
Naga_100010g42			
Naga_100010g45			
Naga_100010g46			
Naga_100010g47			
Naga_100010g53			
Naga_100010g54			
Naga_100010g57			
Naga_100010g70			
Naga_100010g69			
Naga_100010g72			
Naga_100010g73			
Naga_100010g79			
Naga_100010g80			
Naga_100010g81			
Naga_100010g82			
Naga_100010g84			
Naga_100010g85			
Naga_100010g86			
Naga_100010g90			
Naga_100010g91			
Naga_100010g93			
Naga_100010g96			
Naga_100010g100			
Naga_100010g102			
Naga_100010g104			
Naga_100010g106			
Naga_100010g108			
Naga_100010g110			
Naga_100010g111			
Naga_100419g2			
Naga_100419g1			
Naga_100046g4			
Naga_100046g5			
Naga_100046g7			
Naga_100046g15			
Naga_100046g16			
Naga_100046g21			
Naga_100046g25			
Naga_100046g26			
Naga_100046g28			
Naga_100046g29			
Naga_100046g30			
Naga_100046g31			
Naga_100046g35			
Naga_100046g39			
Naga_100046g42			
Naga_100046g43			
Naga_100046g45			
Naga_100046g47			
Naga_100194g16			
Naga_100194g15			
Naga_100194g10			
Naga_100194g9			
Naga_100194g8			
Naga_100194g6			
Naga_100194g5			
Naga_100194g4			
Naga_100056g43			
Naga_100056g42			
Naga_100056g41			
Naga_100056g40			
Naga_100056g39			
Naga_100056g38			
Naga_100056g34			
Naga_100056g29			
Naga_100056g28			
Naga_100056g26			
Naga_100056g23			
Naga_100056g22			
Naga_100056g21			
Naga_100056g19			
Naga_100056g18			
Naga_100056g16			
Naga_100056g15			
Naga_100056g10			
Naga_100056g9			
Naga_100056g7			
Naga_100056g5			
Naga_100056g4			
Naga_100056g3			
Naga_100056g2			
Naga_102377g1			
Naga_100309g8			
Naga_100309g7			
Naga_100309g6			
Naga_100309g1			
Naga_100444g6			
Naga_100444g5			
Naga_100444g4			
Naga_100444g3			
Naga_100444g2			
Naga_100079g13			
Naga_101275g2			
Naga_100127g2			
Naga_100127g3			
Naga_100127g4			
Naga_100127g5			
Naga_100127g9			
Naga_100127g10			
Naga_100127g12			
Naga_100127g14			
Naga_100127g18			
Naga_100127g19			
Naga_100127g20			
Naga_100127g21			
Naga_100127g22			
Naga_100127g23			
Naga_100127g24			
Naga_102195g1			
Naga_101386g2			
Naga_100392g4			
Naga_100392g1			
Naga_101509g1			
Naga_101509g2			
Naga_100930g1			
Naga_100930g3			
Naga_101032g1			
Naga_101032g2			
Naga_102280g1			
Naga_100304g7			
Naga_100304g6			
Naga_100304g5			
Naga_100304g4			
Naga_100304g3			
Naga_100304g2			
Naga_100929g1			
Naga_100929g3			
Naga_102328g1			
Naga_101205g1			
Naga_101205g2			
Naga_101585g2			
Naga_101585g1			
Naga_101321g1			
Naga_101015g1			
Naga_101015g2			
Naga_102570g1			
Naga_101235g1			
Naga_101115g3			
Naga_101115g1			
Naga_100274g1			
Naga_100274g2			
Naga_100274g4			
Naga_100888g1			
Naga_100888g2			
Naga_100284g2			
Naga_100284g1			
Naga_100227g4			
Naga_100227g5			
Naga_100980g1			
Naga_100980g2			
Naga_101146g1			
Naga_100144g14			
Naga_100144g13			
Naga_100144g9			
Naga_100144g8			
Naga_100144g7			
Naga_100144g6			
Naga_100144g5			
Naga_100144g4			
Naga_100144g3			
Naga_100580g1			
Naga_100580g2			
Naga_100580g3			
Naga_100344g1			
Naga_100344g3			
Naga_100344g4			
Naga_100344g5			
Naga_101868g1			
Naga_100395g1			
Naga_100395g2			
Naga_100395g4			
Naga_100241g6			
Naga_100241g3			
Naga_100241g2			
Naga_100668g2			
Naga_100668g3			
Naga_100668g4			
Naga_100668g5			
Naga_100668g6			
Naga_100454g1			
Naga_102147g1			
Naga_100854g2			
Naga_101468g1			
Naga_101542g1			
Naga_100879g1			
Naga_100879g2			
Naga_100879g3			
Naga_100410g4			
Naga_101553g2			
Naga_100697g1			
Naga_100365g6			
Naga_100365g5			
Naga_100365g4			
Naga_100365g2			
Naga_100715g3			
Naga_100715g1			
Naga_101240g2			
Naga_100031g41			
Naga_100031g38			
Naga_100031g24			
Naga_100031g23			
Naga_100031g19			
Naga_100031g14			
Naga_100031g13			
Naga_100031g11			
Naga_100031g10			
Naga_100031g6			
Naga_100031g4			
Naga_100031g2			
Naga_100268g12			
Naga_100268g8			
Naga_100268g7			
Naga_100268g6			
Naga_100268g5			
Naga_100078g26			
Naga_100078g25			
Naga_100078g24			
Naga_100078g23			
Naga_100078g22			
Naga_100078g21			
Naga_100078g19			
Naga_100078g18			
Naga_100078g12			
Naga_100078g11			
Naga_100078g10			
Naga_100078g7			
Naga_100078g5			
Naga_100078g4			
Naga_100078g2			
Naga_100093g21			
Naga_100093g20			
Naga_100093g18			
Naga_100093g17			
Naga_100093g13			
Naga_100093g12			
Naga_100093g3			
Naga_102378g1			
Naga_100073g20			
Naga_100073g12			
Naga_100073g8			
Naga_100073g6			
Naga_100073g2			
Naga_100073g1			
Naga_100145g16			
Naga_100145g12			
Naga_100145g11			
Naga_100145g9			
Naga_100145g8			
Naga_100145g7			
Naga_100145g6			
Naga_100025g68			
Naga_100025g64			
Naga_100025g62			
Naga_100025g58			
Naga_100025g53			
Naga_100025g46			
Naga_100025g45			
Naga_100025g41			
Naga_100025g38			
Naga_100025g34			
Naga_100025g32			
Naga_100025g31			
Naga_100025g29			
Naga_100025g27			
Naga_100025g26			
Naga_100025g24			
Naga_100025g18			
Naga_100025g15			
Naga_100025g14			
Naga_100025g10			
Naga_100025g9			
Naga_100025g8			
Naga_100025g6			
Naga_100025g2			
Naga_100025g1			
Naga_100072g27			
Naga_100072g25			
Naga_100072g22			
Naga_100072g21			
Naga_100072g20			
Naga_100072g11			
Naga_100072g9			
Naga_100072g8			
Naga_100072g5			
Naga_100072g4			
Naga_100072g2			
Naga_100121g1			
Naga_100121g2			
Naga_100121g3			
Naga_100121g4			
Naga_100121g6			
Naga_100121g7			
Naga_100121g11			
Naga_100121g12			
Naga_101952g1			
Naga_100014g1			
Naga_100014g2			
Naga_100014g3			
Naga_100014g7			
Naga_100014g8			
Naga_100014g10			
Naga_100014g15			
Naga_100014g21			
Naga_100014g22			
Naga_100014g26			
Naga_100014g35			
Naga_100014g36			
Naga_100014g37			
Naga_100014g41			
Naga_100014g42			
Naga_100014g44			
Naga_100014g45			
Naga_100014g46			
Naga_100014g49			
Naga_100014g53			
Naga_100014g56			
Naga_100014g57			
Naga_100014g58			
Naga_100014g61			
Naga_100014g63			
Naga_100014g64			
Naga_100014g65			
Naga_100014g67			
Naga_100014g73			
Naga_100014g74			
Naga_100014g75			
Naga_100014g77			
Naga_100014g78			
Naga_100014g79			
Naga_100014g81			
Naga_100014g82			
Naga_100014g85			
Naga_100014g86			
Naga_100278g5			
Naga_100278g4			
Naga_100278g3			
Naga_100278g2			
Naga_101801g1			
Naga_101582g1			
Naga_101333g1			
Naga_102077g1			
Naga_102749g1			
Naga_101562g1			
Naga_100850g1			
Naga_100850g2			
Naga_101648g1			
Naga_101254g2			
Naga_101254g1			
Naga_101766g1			
Naga_101537g1			
Naga_101537g2			
Naga_101666g2			
Naga_101666g1			
Naga_101627g1			
Naga_101627g2			
Naga_101627g3			
Naga_101313g1			
Naga_101313g2			
Naga_102764g1			
Naga_101267g1			
Naga_101791g1			
Naga_101283g2			
Naga_101283g1			
Naga_103752g1			
Naga_101726g2			
Naga_100526g1			
Naga_103849g1			
Naga_101534g2			
Naga_101534g1			
Naga_102508g1			
Naga_100629g1			
Naga_100629g3			
Naga_100629g2			
Naga_100629g4			
Naga_100629g5			
Naga_100629g6			
Naga_101790g1			
Naga_100411g1			
Naga_100411g3			
Naga_100411g4			
Naga_100411g5			
Naga_101170g1			
Naga_101122g1			
Naga_101122g3			
Naga_100439g1			
Naga_101745g1			
Naga_101745g2			
Naga_101131g1			
Naga_102509g1			
Naga_100573g1			
Naga_100573g2			
Naga_102336g1			
Naga_101602g2			
Naga_102159g1			
Naga_101493g1			
Naga_101601g1			
Naga_101601g2			
Naga_101340g1			
Naga_101800g1			
Naga_102447g1			
Naga_101566g1			
Naga_101761g1			
Naga_102563g1			
Naga_100606g3			
Naga_100606g1			
Naga_101684g1			
Naga_104402g1			
Naga_101769g1			
Naga_100734g1			
Naga_100734g2			
Naga_100577g2			
Naga_100577g5			
Naga_100577g6			
Naga_101519g2			
Naga_100923g1			
Naga_100923g2			
Naga_100923g3			
Naga_100688g1			
Naga_100688g3			
Naga_101252g1			
Naga_101252g2			
Naga_100366g1			
Naga_100366g2			
Naga_100647g2			
Naga_101220g2			
Naga_101220g1			
Naga_100030g1			
Naga_100030g2			
Naga_100030g3			
Naga_100030g4			
Naga_100030g5			
Naga_100030g6			
Naga_100030g8			
Naga_100030g9			
Naga_100030g10			
Naga_100030g15			
Naga_100030g17			
Naga_100030g19			
Naga_100030g23			
Naga_100030g27			
Naga_100030g29			
Naga_100030g33			
Naga_100030g37			
Naga_100030g40			
Naga_100030g41			
Naga_100030g48			
Naga_100030g49			
Naga_100030g50			
Naga_100030g53			
Naga_100191g15			
Naga_100191g14			
Naga_100191g11			
Naga_100191g10			
Naga_100191g9			
Naga_100191g8			
Naga_100191g5			
Naga_100191g3			
Naga_100191g2			
Naga_100165g14			
Naga_100165g13			
Naga_100165g11			
Naga_100165g12			
Naga_100165g8			
Naga_100165g7			
Naga_100165g1			
Naga_100137g21			
Naga_100137g19			
Naga_100137g18			
Naga_100137g15			
Naga_100137g14			
Naga_100137g13			
Naga_100137g8			
Naga_100137g6			
Naga_100137g5			
Naga_100137g1			
Naga_101085g1			
Naga_101086g3			
Naga_101086g2			
Naga_101086g1			
Naga_100550g4			
Naga_100550g3			
Naga_100550g2			
Naga_102115g1			
Naga_100915g1			
Naga_100139g4			
Naga_100139g8			
Naga_100139g9			
Naga_100139g11			
Naga_100139g12			
Naga_100139g15			
Naga_100139g16			
Naga_100266g7			
Naga_100266g6			
Naga_100266g4			
Naga_100266g2			
Naga_100610g1			
Naga_100610g2			
Naga_100610g3			
Naga_102210g1			
Naga_101506g1			
Naga_101506g2			
Naga_100638g1			
Naga_100638g2			
Naga_100719g2			
Naga_101424g2			
Naga_101424g1			
Naga_102072g1			
Naga_100503g3			
Naga_100503g2			
Naga_100503g1			
Naga_101114g1			
Naga_101114g2			
Naga_100631g3			
Naga_100631g2			
Naga_100631g1			
Naga_100857g3			
Naga_100857g2			
Naga_101203g1			
Naga_100339g4			
Naga_100339g2			
Naga_100961g1			
Naga_101044g1			
Naga_100416g1			
Naga_100416g2			
Naga_100416g3			
Naga_100416g4			
Naga_100416g5			
Naga_100416g6			
Naga_102523g1			
Naga_100934g2			
Naga_103433g1			
Naga_100940g3			
Naga_100940g2			
Naga_100940g1			
Naga_102489g1			
Naga_101879g1			
Naga_101309g1			
Naga_100754g2			
Naga_101003g2			
Naga_101003g1			
Naga_101326g1			
Naga_101968g1			
Naga_100352g1			
Naga_100352g4			
Naga_102246g1			
Naga_100581g1			
Naga_100581g2			
Naga_100581g3			
Naga_100581g4			
Naga_102309g1			
Naga_100868g2			
Naga_100868g1			
Naga_100414g4			
Naga_100414g3			
Naga_100414g2			
Naga_100414g1			
Naga_100198g1			
Naga_100198g3			
Naga_100198g7			
Naga_100198g8			
Naga_100198g9			
Naga_100198g10			
Naga_100198g11			
Naga_100198g12			
Naga_1Chloroplast78			
Naga_1Chloroplast77			
Naga_1Chloroplast87			
Naga_1Chloroplast89			
Naga_1Chloroplast108			
Naga_1Chloroplast53			
Naga_1Chloroplast99			
Naga_1Chloroplast38			
Naga_1Chloroplast54			
Naga_1Chloroplast22			
Naga_1Chloroplast45			
Naga_1Chloroplast82			
Naga_1Chloroplast60			
Naga_100418g2			
Naga_100418g1			
Naga_100790g2			
Naga_101194g1			
Naga_100751g1			
Naga_100751g2			
Naga_100751g3			
Naga_101022g1			
Naga_101022g2			
Naga_100311g4			
Naga_100311g5			
Naga_100311g3			
Naga_100693g1			
Naga_100722g5			
Naga_100722g4			
Naga_100722g3			
Naga_101120g2			
Naga_101120g1			
Naga_103372g1			
Naga_102602g1			
Naga_100146g1			
Naga_100146g4			
Naga_100146g5			
Naga_100146g6			
Naga_101857g2			
Naga_101071g1			
Naga_100801g2			
Naga_102438g1			
Naga_100488g3			
Naga_100488g1			
Naga_101987g1			
Naga_100578g3			
Naga_100490g1			
Naga_100490g5			
Naga_100490g7			
Naga_101263g2			
Naga_101263g1			
Naga_100016g86			
Naga_100016g84			
Naga_100016g82			
Naga_100016g81			
Naga_100016g78			
Naga_100016g77			
Naga_100016g76			
Naga_100016g71			
Naga_100016g69			
Naga_100016g63			
Naga_100016g62			
Naga_100016g61			
Naga_100016g60			
Naga_100016g58			
Naga_100016g54			
Naga_100016g52			
Naga_100016g50			
Naga_100016g47			
Naga_100016g41			
Naga_100016g35			
Naga_100016g34			
Naga_100016g33			
Naga_100016g32			
Naga_100016g30			
Naga_100016g23			
Naga_100016g20			
Naga_100016g18			
Naga_100016g17			
Naga_100016g16			
Naga_100016g11			
Naga_100016g8			
Naga_100016g7			
Naga_100016g6			
Naga_100016g5			
Naga_100016g4			
Naga_100016g3			
Naga_100098g2			
Naga_100098g6			
Naga_100098g8			
Naga_100098g11			
Naga_100098g13			
Naga_100098g14			
Naga_100098g15			
Naga_100098g16			
Naga_100098g20			
Naga_100098g21			
Naga_100049g39			
Naga_100049g38			
Naga_100049g33			
Naga_100049g25			
Naga_100049g24			
Naga_100049g23			
Naga_100049g21			
Naga_100049g20			
Naga_100049g19			
Naga_100049g17			
Naga_100049g14			
Naga_100049g12			
Naga_100049g11			
Naga_100049g10			
Naga_100049g9			
Naga_100049g8			
Naga_100049g7			
Naga_100049g4			
Naga_100049g3			
Naga_100068g2			
Naga_100068g3			
Naga_100068g4			
Naga_100068g5			
Naga_100068g6			
Naga_100068g8			
Naga_100068g10			
Naga_100068g12			
Naga_100068g13			
Naga_100068g14			
Naga_100068g15			
Naga_100068g20			
Naga_100068g22			
Naga_100068g23			
Naga_100068g25			
Naga_100068g30			
Naga_101727g2			
Naga_101727g1			
Naga_100122g18			
Naga_100122g14			
Naga_100122g13			
Naga_100122g12			
Naga_100122g11			
Naga_100122g7			
Naga_100122g6			
Naga_100122g4			
Naga_100122g1			
Naga_100186g8			
Naga_100186g7			
Naga_100186g5			
Naga_100186g2			
Naga_100186g1			
Naga_100148g1			
Naga_100148g4			
Naga_100148g6			
Naga_100148g8			
Naga_100148g10			
Naga_100148g11			
Naga_100148g14			
Naga_100148g15			
Naga_100086g28			
