Gene ID	GO	KO	PFAM
ME000448S07424			
ME000716S09338			
ME000339S05831			
ME000339S05832			
ME000266S04511			
ME000266S04512			
ME000266S04515			
ME000266S04516			
ME000266S04517			
ME000266S04522			
ME1086729C05677			
ME1089999C05676			
ME000618S08812			
ME000618S08813			
ME000618S08815			
ME000618S08817			
ME000618S08818			
ME000618S08820			
ME000618S08822			
ME000618S08823			
ME000618S08824			
ME000618S08825			
ME000618S08827			
ME000618S08828			
ME000179S02142			
ME000179S02144			
ME000179S02146			
ME000097S10566			
ME000097S10567			
ME000097S10568			
ME000097S10570			
ME000097S10571			
ME000097S10572			
ME000097S10573			
ME000097S10574			
ME000097S10576			
ME000097S10580			
ME000279S04720			
ME000279S04721			
ME000279S04722			
ME000279S04724			
ME000279S04725			
ME000279S04726			
ME000279S04728			
ME000279S04731			
ME000279S04733			
ME000279S04736			
ME000279S04737			
ME000279S04740			
ME000279S04741			
ME000039S06682			
ME000039S06683			
ME000039S06684			
ME000039S06687			
ME000039S06693			
ME000039S06694			
ME000039S06695			
ME000039S06696			
ME000039S06697			
ME000039S06698			
ME000039S06699			
ME000039S06701			
ME000039S06702			
ME000039S06703			
ME000039S06704			
ME000039S06705			
ME000039S06706			
ME000039S06707			
ME000039S06709			
ME000039S06711			
ME000039S06712			
ME000039S06713			
ME000039S06714			
ME000039S06716			
ME000039S06717			
ME000039S06719			
ME000039S06720			
ME000039S06721			
ME000039S06729			
ME000039S06730			
ME000039S06732			
ME000039S06733			
ME000039S06734			
ME000039S06735			
ME000039S06736			
ME000039S06737			
ME000039S06740			
ME000039S06742			
ME1141909C07645			
ME1141909C07646			
ME000029S05035			
ME000029S05037			
ME000029S05039			
ME000029S05040			
ME000029S05041			
ME000029S05044			
ME000029S05045			
ME000029S05047			
ME000029S05048			
ME000029S05049			
ME000029S05052			
ME000029S05053			
ME1136459C07620			
ME000013S00764			
ME000013S00765			
ME000013S00766			
ME000013S00769			
ME000013S00770			
ME000013S00771			
ME000013S00773			
ME000013S00776			
ME000013S00779			
ME000013S00781			
ME000013S00783			
ME000013S00784			
ME000013S00786			
ME000013S00787			
ME000013S00788			
ME000013S00790			
ME000013S00791			
ME000013S00792			
ME000013S00793			
ME000013S00794			
ME000013S00795			
ME000013S00796			
ME000013S00797			
ME000013S00798			
ME000013S00800			
ME000013S00801			
ME000013S00802			
ME000013S00806			
ME000013S00807			
ME000013S00811			
ME000013S00813			
ME000013S00814			
ME000013S00816			
ME000013S00818			
ME000013S00819			
ME000013S00821			
ME000013S00822			
ME000013S00830			
ME000013S00831			
ME000013S00832			
ME000013S00834			
ME000013S00835			
ME000013S00836			
ME000013S00837			
ME000013S00838			
ME000013S00839			
ME000013S00841			
ME000013S00842			
ME000013S00847			
ME000013S00849			
ME000013S00850			
ME000013S00853			
ME000013S00854			
ME000013S00856			
ME000013S00857			
ME000013S00859			
ME000013S00860			
ME000013S00861			
ME000013S00863			
ME000013S00864			
ME000013S00865			
ME000013S00866			
ME000013S00867			
ME000013S00868			
ME000013S00869			
ME000013S00870			
ME000013S00871			
ME000013S00876			
ME000013S00878			
ME000013S00879			
ME000013S00881			
ME000013S00889			
ME000013S00890			
ME000197S02509			
ME000197S02510			
ME000197S02511			
ME000197S02512			
ME000197S02513			
ME000197S02514			
ME000197S02515			
ME000197S02516			
ME000197S02517			
ME000197S02518			
ME000197S02519			
ME000197S02520			
ME000197S02521			
ME000197S02522			
ME000197S02524			
ME000197S02527			
ME000197S02528			
ME000197S02529			
ME000197S02530			
ME000197S02533			
ME000197S02534			
ME000197S02535			
ME000197S02536			
ME000197S02538			
ME000197S02543			
ME000197S02544			
ME000197S02545			
ME000197S02546			
ME000197S02548			
ME000197S02549			
ME000197S02551			
ME000197S02553			
ME1103463C05687			
ME000145S01007			
ME000180S02296			
ME000180S02297			
ME000233S03901			
ME000253S04214			
ME000253S04215			
ME000253S04216			
ME000253S04217			
ME000253S04219			
ME1106655C05678			
ME1130351C07666			
ME1099643C05689			
ME000051S08079			
ME000051S08081			
ME000051S08082			
ME000051S08083			
ME000051S08084			
ME000667S09275			
ME000667S09276			
ME1128779C07610			
ME000165S01856			
ME000489S07940			
ME000489S07944			
ME000489S07945			
ME000489S07946			
ME000032S05464			
ME000032S05465			
ME000032S05466			
ME000032S05467			
ME000032S05468			
ME000032S05469			
ME000032S05470			
ME000032S05472			
ME000032S05473			
ME000032S05474			
ME000032S05475			
ME000032S05476			
ME000032S05479			
ME000032S05481			
ME000032S05482			
ME000032S05483			
ME000032S05486			
ME000032S05487			
ME000032S05489			
ME000032S05490			
ME000358S06248			
ME000296S05100			
ME000296S05101			
ME000296S05103			
ME000296S05104			
ME000296S05106			
ME000296S05107			
ME000296S05108			
ME000324S05307			
ME000324S05308			
ME000324S05309			
ME000324S05310			
ME000324S05311			
ME000324S05312			
ME000324S05314			
ME000324S05315			
ME000324S05316			
ME000324S05318			
ME000324S05319			
ME000324S05320			
ME000324S05321			
ME000324S05323			
ME000324S05324			
ME000324S05325			
ME000324S05326			
ME000324S05327			
ME000324S05328			
ME000324S05329			
ME000324S05330			
ME1138815C07543			
ME1105891C05711			
ME000284S04875			
ME000284S04876			
ME001615S01638			
ME1145557C09452			
ME000236S03869			
ME000236S03870			
ME000228S03432			
ME000228S03433			
ME000228S03434			
ME000228S03436			
ME000228S03440			
ME000228S03441			
ME000228S03442			
ME000228S03443			
ME000228S03444			
ME000228S03445			
ME000228S03446			
ME000228S03447			
ME000228S03450			
ME000228S03452			
ME000162S01675			
ME000162S01676			
ME000162S01678			
ME000162S01680			
ME000162S01681			
ME000162S01682			
ME000162S01683			
ME000162S01685			
ME000162S01686			
ME000162S01687			
ME000162S01689			
ME000162S01691			
ME000162S01697			
ME000162S01698			
ME000162S01699			
ME000162S01700			
ME000162S01702			
ME000162S01703			
ME000162S01704			
ME000162S01705			
ME000407S06940			
ME000407S06941			
ME000407S06942			
ME000407S06945			
ME000407S06946			
ME000407S06947			
ME000407S06948			
ME000407S06955			
ME000407S06956			
ME000407S06957			
ME000407S06959			
ME000407S06964			
ME000407S06969			
ME000407S06970			
ME000407S06971			
ME1131079C07621			
ME000439S07372			
ME1135311C07609			
ME000156S01488			
ME000156S01489			
ME000156S01490			
ME000156S01491			
ME000156S01492			
ME000156S01494			
ME000156S01495			
ME000156S01496			
ME000156S01499			
ME000156S01500			
ME000156S01501			
ME000156S01503			
ME000156S01506			
ME000156S01507			
ME000156S01508			
ME000156S01509			
ME000156S01510			
ME000156S01511			
ME000156S01512			
ME000156S01514			
ME000156S01515			
ME000156S01516			
ME000156S01517			
ME000156S01520			
ME000156S01524			
ME1133497C07630			
ME000345S06096			
ME000639S08911			
ME000639S08912			
ME000639S08913			
ME000639S08914			
ME000037S06496			
ME000037S06499			
ME000037S06500			
ME000037S06502			
ME000037S06503			
ME000037S06504			
ME000037S06505			
ME000037S06506			
ME000037S06507			
ME000037S06509			
ME000037S06511			
ME000037S06512			
ME000037S06514			
ME000037S06517			
ME000037S06519			
ME000037S06521			
ME000037S06528			
ME000037S06529			
ME000037S06532			
ME000037S06533			
ME000037S06534			
ME000037S06535			
ME000037S06536			
ME000037S06540			
ME000037S06542			
ME000037S06545			
ME000270S04606			
ME000126S00225			
ME000033S05719			
ME000033S05721			
ME000033S05722			
ME000033S05723			
ME000033S05724			
ME000033S05725			
ME000033S05726			
ME000033S05727			
ME000033S05728			
ME000033S05729			
ME000033S05730			
ME000033S05731			
ME000033S05732			
ME000033S05733			
ME000033S05734			
ME000033S05735			
ME000033S05737			
ME000033S05738			
ME000033S05739			
ME000033S05741			
ME000033S05743			
ME000033S05744			
ME000033S05746			
ME000033S05747			
ME000033S05749			
ME000033S05750			
ME000033S05751			
ME000033S05757			
ME000168S01773			
ME000168S01774			
ME000168S01776			
ME000168S01777			
ME000168S01779			
ME000168S01780			
ME000168S01781			
ME000168S01783			
ME000168S01784			
ME000168S01785			
ME000168S01786			
ME000168S01787			
ME000168S01788			
ME000168S01789			
ME000168S01790			
ME000168S01791			
ME000168S01792			
ME000168S01793			
ME000168S01794			
ME000168S01798			
ME000082S09928			
ME000082S09931			
ME000082S09938			
ME000082S09940			
ME000082S09944			
ME000082S09945			
ME000082S09946			
ME000082S09949			
ME000082S09950			
ME000082S09952			
ME000082S09953			
ME000082S09954			
ME000082S09955			
ME000082S09956			
ME000082S09958			
ME000082S09959			
ME000082S09960			
ME000082S09962			
ME000082S09967			
ME000082S09969			
ME000082S09972			
ME000082S09973			
ME000340S05807			
ME000340S05808			
ME000340S05811			
ME000340S05814			
ME000340S05815			
ME000340S05816			
ME000340S05817			
ME000340S05818			
ME000340S05819			
ME000340S05820			
ME000340S05821			
ME000340S05822			
ME000340S05825			
ME000340S05827			
ME000340S05829			
ME000340S05830			
ME1144269C07541			
ME000008S10112			
ME000008S10113			
ME000008S10116			
ME000008S10117			
ME000008S10118			
ME000008S10119			
ME000008S10122			
ME000008S10123			
ME000008S10124			
ME000008S10126			
ME000008S10127			
ME000008S10128			
ME000008S10129			
ME000008S10130			
ME000008S10131			
ME000950S10216			
ME1066227C03917			
ME000053S08214			
ME000053S08216			
ME000053S08217			
ME000053S08218			
ME000053S08224			
ME000053S08226			
ME000053S08227			
ME000053S08228			
ME000053S08234			
ME000053S08235			
ME000053S08236			
ME000053S08237			
ME000053S08241			
ME000053S08242			
ME000053S08244			
ME000053S08248			
ME000053S08249			
ME000053S08251			
ME000053S08252			
ME000053S08254			
ME000053S08255			
ME000053S08256			
ME000053S08257			
ME000053S08259			
ME000053S08263			
ME000053S08264			
ME000053S08266			
ME000053S08268			
ME000053S08270			
ME000053S08271			
ME995491C10710			
ME000433S07365			
ME000433S07366			
ME000433S07369			
ME000433S07370			
ME000374S06658			
ME000374S06663			
ME000374S06665			
ME000374S06666			
ME000374S06667			
ME000374S06669			
ME000374S06670			
ME000796S09701			
ME000710S09286			
ME000990S10437			
ME1083561C05686			
ME1143323C07563			
ME000435S07277			
ME000435S07282			
ME000435S07283			
ME000435S07285			
ME000435S07287			
ME000435S07288			
ME000435S07289			
ME000435S07290			
ME000604S08829			
ME000604S08831			
ME1084005C05705			
ME000159S01602			
ME000159S01603			
ME000159S01604			
ME000159S01605			
ME000159S01606			
ME000159S01608			
ME000159S01609			
ME000159S01611			
ME000159S01613			
ME000159S01615			
ME000159S01618			
ME000159S01619			
ME000159S01621			
ME000159S01622			
ME000159S01626			
ME000159S01627			
ME000159S01628			
ME000159S01629			
ME000159S01630			
ME1138333C07639			
ME1138333C07640			
ME1099561C05703			
ME000362S06107			
ME000362S06108			
ME000362S06110			
ME000063S08922			
ME000063S08923			
ME000063S08924			
ME000063S08926			
ME000063S08927			
ME000063S08929			
ME000063S08931			
ME000063S08932			
ME000063S08938			
ME000063S08940			
ME000063S08941			
ME000063S08942			
ME000063S08943			
ME000063S08944			
ME000063S08946			
ME000063S08947			
ME000063S08948			
ME000063S08949			
ME000063S08950			
ME000310S05195			
ME000310S05196			
ME000310S05197			
ME000310S05200			
ME000310S05201			
ME000310S05202			
ME000310S05203			
ME000310S05207			
ME1100839C05663			
ME000242S03920			
ME000242S03922			
ME000242S03923			
ME000242S03928			
ME000242S03929			
ME000242S03930			
ME000242S03933			
ME000242S03934			
ME000242S03935			
ME000242S03937			
ME000242S03938			
ME000242S03940			
ME000242S03941			
ME000242S03942			
ME000242S03943			
ME000242S03945			
ME000242S03946			
ME000242S03949			
ME000242S03950			
ME000242S03951			
ME000242S03954			
ME000242S03958			
ME000242S03959			
ME000242S03962			
ME000242S03963			
ME000227S03469			
ME000227S03471			
ME000227S03473			
ME000227S03474			
ME000227S03475			
ME000227S03476			
ME000227S03479			
ME000227S03480			
ME000227S03482			
ME000227S03483			
ME000653S08918			
ME000653S08919			
ME1141241C07619			
ME000271S04463			
ME000271S04464			
ME000271S04465			
ME000271S04469			
ME000911S10322			
ME1139337C07683			
ME001046S10630			
ME001046S10631			
ME001046S10634			
ME000302S04969			
ME000302S04971			
ME000302S04972			
ME000302S04973			
ME000302S04974			
ME000302S04975			
ME000302S04977			
ME000302S04979			
ME000302S04980			
ME000302S04985			
ME1156381C09477			
ME000243S03970			
ME000243S03971			
ME000243S03973			
ME000243S03976			
ME000243S03979			
ME000243S03980			
ME000243S03992			
ME000243S03993			
ME000243S03995			
ME000243S03998			
ME000243S03999			
ME000243S04001			
ME000243S04002			
ME000243S04003			
ME000243S04004			
ME000243S04005			
ME000243S04006			
ME000243S04007			
ME000243S04008			
ME000243S04012			
ME000243S04014			
ME000306S05270			
ME000306S05271			
ME000306S05273			
ME000306S05275			
ME000306S05276			
ME000306S05278			
ME000306S05279			
ME000306S05281			
ME000306S05282			
ME000306S05284			
ME000306S05285			
ME000306S05287			
ME000306S05288			
ME1105415C05713			
ME000517S08003			
ME000521S08088			
ME000521S08089			
ME000521S08090			
ME000521S08091			
ME000326S05456			
ME000326S05458			
ME000326S05460			
ME000326S05461			
ME000326S05463			
ME1140751C07679			
ME000343S05842			
ME000343S05843			
ME000343S05845			
ME000343S05847			
ME000343S05848			
ME000343S05849			
ME000343S05853			
ME000343S05854			
ME000343S05855			
ME000343S05856			
ME000343S05857			
ME000343S05858			
ME000343S05860			
ME000343S05861			
ME000343S05863			
ME000343S05864			
ME000343S05865			
ME000343S05866			
ME000343S05867			
ME000343S05869			
ME000343S05870			
ME000343S05872			
ME000343S05873			
ME000059S08570			
ME000059S08573			
ME000059S08574			
ME000244S04015			
ME000244S04016			
ME000244S04017			
ME000244S04018			
ME000244S04019			
ME000244S04021			
ME000244S04023			
ME000244S04024			
ME000244S04026			
ME000244S04027			
ME000244S04028			
ME000244S04029			
ME000244S04035			
ME000244S04037			
ME000244S04038			
ME000244S04041			
ME000244S04043			
ME000244S04045			
ME000244S04046			
ME000244S04047			
ME000244S04048			
ME000244S04049			
ME000244S04050			
ME000244S04051			
ME000244S04052			
ME000244S04053			
ME000244S04054			
ME000244S04055			
ME000244S04058			
ME000244S04062			
ME000244S04063			
ME000244S04064			
ME000244S04067			
ME000244S04068			
ME000244S04069			
ME000244S04070			
ME000244S04071			
ME000244S04072			
ME000244S04074			
ME000244S04078			
ME000244S04079			
ME000244S04080			
ME000244S04082			
ME000244S04083			
ME000244S04084			
ME000244S04085			
ME1140549C07668			
ME1133575C07572			
ME000797S09804			
ME000797S09805			
ME000797S09806			
ME000797S09807			
ME000797S09809			
ME000797S09810			
ME000797S09811			
ME000005S08548			
ME000005S08550			
ME000005S08551			
ME000005S08552			
ME000005S08553			
ME000005S08554			
ME000005S08555			
ME000005S08556			
ME000005S08557			
ME000005S08558			
ME000005S08559			
ME000005S08561			
ME000005S08562			
ME000005S08568			
ME000005S08569			
ME000128S00167			
ME000128S00168			
ME000128S00171			
ME000128S00172			
ME000128S00173			
ME000128S00174			
ME000128S00175			
ME000128S00176			
ME000128S00177			
ME000128S00179			
ME000128S00180			
ME000128S00184			
ME000207S02827			
ME000207S02829			
ME000207S02831			
ME000207S02832			
ME000207S02834			
ME000207S02836			
ME000207S02838			
ME000207S02841			
ME000207S02842			
ME000207S02843			
ME000207S02845			
ME000207S02846			
ME000207S02848			
ME000207S02851			
ME000207S02852			
ME000207S02853			
ME000207S02854			
ME000207S02855			
ME000207S02857			
ME000207S02858			
ME000207S02864			
ME000207S02865			
ME000207S02868			
ME000207S02869			
ME000207S02870			
ME000207S02873			
ME000207S02874			
ME000207S02875			
ME000207S02878			
ME000207S02879			
ME000207S02880			
ME000207S02885			
ME1125201C07530			
ME000311S05209			
ME000311S05210			
ME000311S05211			
ME000311S05213			
ME000338S05762			
ME000338S05763			
ME000338S05765			
ME000338S05766			
ME000338S05768			
ME000338S05769			
ME000338S05770			
ME000338S05771			
ME000338S05774			
ME000338S05775			
ME000338S05776			
ME000338S05777			
ME000338S05778			
ME000338S05782			
ME000130S00484			
ME000130S00485			
ME000130S00486			
ME000130S00489			
ME000130S00490			
ME000130S00491			
ME000130S00492			
ME000130S00494			
ME000130S00498			
ME000314S05145			
ME000314S05146			
ME000314S05148			
ME000314S05149			
ME000314S05150			
ME000314S05151			
ME000314S05153			
ME000314S05154			
ME000314S05155			
ME000314S05156			
ME000314S05158			
ME000314S05159			
ME000314S05160			
ME000314S05161			
ME000314S05162			
ME000314S05163			
ME1151993C09511			
ME1100253C05652			
ME000275S04787			
ME000275S04788			
ME000275S04789			
ME000275S04790			
ME000275S04791			
ME000275S04792			
ME000894S10201			
ME000894S10203			
ME000894S10204			
ME000894S10205			
ME000894S10211			
ME000894S10213			
ME000438S07247			
ME000438S07249			
ME000438S07250			
ME000438S07253			
ME000438S07255			
ME000438S07256			
ME000438S07261			
ME000438S07267			
ME000438S07268			
ME000438S07272			
ME000438S07275			
ME000438S07276			
ME000026S04525			
ME000026S04527			
ME000026S04528			
ME000026S04529			
ME000026S04530			
ME000026S04531			
ME000026S04536			
ME000026S04537			
ME000026S04538			
ME000026S04539			
ME000026S04540			
ME000026S04543			
ME000026S04545			
ME000457S07514			
ME000457S07515			
ME000457S07516			
