Gene ID	GO	KO
GFH33292	GO:0000413 GO:0003755	
GFH33298	GO:0006508 GO:0004185	
GFH33301	GO:0006000 GO:0005524 GO:0003873	
GFH33318	GO:0006457 GO:0051082 GO:0005524	
GFH33322	GO:0006260 GO:0003887 GO:0003677	
GFH33324	GO:0006355 GO:0003700	
GFH33329	GO:0006468 GO:0005524 GO:0004672	
GFH33348	GO:0005666 GO:0006383	K03025
GFH33351	GO:0016887 GO:0005524	
GFH33353	GO:0005524	
GFH33359	GO:0005524	
GFH33372	GO:0000145 GO:0006904	
GFH33377	GO:0030170 GO:0030151 GO:0003824	
GFH33393	GO:0006468 GO:0005516 GO:0004683	
GFH33411	GO:0005975 GO:0008184	
GFH33416	GO:0005515	
GFH33417	GO:0006468 GO:0005524 GO:0004672	
GFH33429	GO:0055114 GO:0006098 GO:0004616	
GFH33443	GO:0007165 GO:0000155	
GFH33447	GO:0006351 GO:0003899 GO:0003677	
GFH33456	GO:0016887 GO:0005524	
GFH33462	GO:0006468 GO:0005524 GO:0004672	
GFH33465	GO:0006351 GO:0003899 GO:0003677	
GFH33502	GO:0005840 GO:0006412 GO:0003735	K02873
GFH33505	GO:0003676	
GFH33508	GO:0006508 GO:0004252	K08653
GFH33510	GO:0005515	
GFH33519	GO:0016747	K22848
GFH33539	GO:0005525	
GFH33549	GO:0006281	
GFH33563	GO:0016020 GO:0005509 GO:0004571	K10086
GFH33567	GO:0005634 GO:0080009	
GFH33569	GO:0042025	
GFH33585	GO:0055114 GO:0051287 GO:0048038 GO:0016651	
GFH33586	GO:0050660 GO:0003824	
GFH33591	GO:0050662 GO:0003824	
GFH33595	GO:0008239	
GFH33598	GO:0006508 GO:0008234	
GFH33600	GO:0005509	
GFH33635	GO:0005737 GO:0006886	K20180
GFH33636	GO:0055114 GO:0006631 GO:0045300	
GFH33642	GO:0006468 GO:0005524 GO:0004672	
GFH33649	GO:0008641	K12164
GFH33650	GO:0006511 GO:0004843	K05610
GFH33653	GO:0008299	K14066
GFH33661	GO:0005634 GO:0006281 GO:0008081	
GFH33668	GO:0005524	
GFH33669	GO:0042025 GO:0006355	
GFH33670	GO:0055114 GO:0051287 GO:0050661	
GFH33674	GO:0005840 GO:0006412 GO:0003735	
GFH33678	GO:0055114 GO:0016627	
GFH33691	GO:0006221 GO:0003883	
GFH33693	GO:0003676	
GFH33698	GO:0005737 GO:0000184 GO:0008270 GO:0005524 GO:0004386 GO:0003677	
GFH33701	GO:0008641	
GFH33702	GO:0016020 GO:0006817 GO:0005315	
GFH33704	GO:0006418 GO:0005524 GO:0004812 GO:0000166	
GFH33706	GO:0030117 GO:0016192 GO:0006886	
GFH33711	GO:0016787	
GFH33712	GO:0005515	K14548
GFH33714	GO:0016192 GO:0006886	K20184
GFH33716	GO:0016491 GO:0055114 GO:0016209	
GFH33735	GO:0003968	
GFH33736	GO:0005524	K13339
GFH33751	GO:0006468 GO:0004672	
GFH33785	GO:0007018 GO:0008017 GO:0005524 GO:0003777	
GFH33797	GO:0006508 GO:0008234	K08592
GFH33800	GO:0016020 GO:0055085 GO:0022857	
GFH05526		
GFH05540		
GFH05547		
GFH05553		
GFH05555		
GFH05569		
GFH05570		
GFH05571		
GFH05573		
GFH05579		
GFH05602		
GFH05636		
GFH05640		
GFH05652		
GFH05653		
GFH05661		
GFH05665		
GFH05666		
GFH05667		
GFH05697		
GFH05698		
GFH05712		
GFH05718		
GFH05719		
GFH05720		
GFH05733		
GFH05737		
GFH05751		
GFH05758		
GFH05774		
GFH05787		
GFH05804		
GFH05813		
GFH05816		
GFH05857		
GFH05859		
GFH05868		
GFH05869		
GFH05886		
GFH05889		
GFH05893		
GFH05894		
GFH05915		
GFH05923		
GFH05927		
GFH05928		
GFH05930		
GFH05931		
GFH05933		
GFH05938		
GFH05948		
GFH05953		
GFH05957		
GFH05977		
GFH05983		
GFH06000		
GFH06001		
GFH06009		
GFH06011		
GFH06013		
GFH06017		
GFH06019		
GFH06044		
GFH06048		
GFH06091		
GFH06101		
GFH06108		
GFH06112		
GFH06126		
GFH06129		
GFH06150		
GFH06151		
GFH06156		
GFH06162		
GFH06167		
GFH06168		
GFH06171		
GFH06175		
GFH06177		
GFH06185		
GFH06186		
GFH06210		
GFH06211		
GFH06213		
GFH06219		
GFH06220		
GFH06228		
GFH06248		
GFH06253		
GFH06255		
GFH06268		
GFH06276		
GFH06283		
GFH06285		
GFH06304		
GFH06317		
GFH06322		
GFH06330		
GFH06331		
GFH06336		
GFH06347		
GFH06348		
GFH06349		
GFH06353		
GFH06369		
GFH06378		
GFH06385		
GFH06390		
GFH06406		
GFH06409		
GFH06411		
GFH06420		
GFH06441		
GFH06442		
GFH06444		
GFH06458		
GFH06469		
GFH06471		
GFH06472		
GFH06477		
GFH06482		
GFH06485		
GFH06487		
GFH06492		
GFH06523		
GFH06525		
GFH06526		
GFH06556		
GFH06559		
GFH06560		
GFH06566		
GFH06568		
GFH06571		
GFH06572		
GFH06581		
GFH06595		
GFH06601		
GFH06605		
GFH06612		
GFH06623		
GFH06648		
GFH06657		
GFH06661		
GFH06665		
GFH06670		
GFH06673		
GFH06681		
GFH06695		
GFH06701		
GFH06702		
GFH06709		
GFH06734		
GFH06745		
GFH06775		
GFH06785		
GFH06793		
GFH06797		
GFH06808		
GFH06809		
GFH06810		
GFH06824		
GFH06825		
GFH06841		
GFH06846		
GFH06847		
GFH06860		
GFH06863		
GFH06866		
GFH06869		
GFH06883		
GFH06885		
GFH06926		
GFH06928		
GFH06930		
GFH06945		
GFH06969		
GFH06971		
GFH06972		
GFH06984		
GFH06992		
GFH07008		
GFH07010		
GFH07037		
GFH07051		
GFH07055		
GFH07056		
GFH07064		
GFH07073		
GFH07078		
GFH07079		
GFH07110		
GFH07111		
GFH07120		
GFH07141		
GFH07161		
GFH07167		
GFH07178		
GFH07184		
GFH07203		
GFH07210		
GFH07212		
GFH07227		
GFH07228		
GFH07233		
GFH07236		
GFH07240		
GFH07249		
GFH07254		
GFH07273		
GFH07277		
GFH07293		
GFH07316		
GFH07340		
GFH07344		
GFH07347		
GFH07350		
GFH07351		
GFH07362		
GFH07366		
GFH07370		
GFH07375		
GFH07376		
GFH07390		
GFH07400		
GFH07412		
GFH07426		
GFH07431		
GFH07432		
GFH07460		
GFH07467		
GFH07482		
GFH07484		
GFH07492		
GFH07493		
GFH07504		
GFH07511		
GFH07513		
GFH07515		
GFH07520		
GFH07523		
GFH07524		
GFH07528		
GFH07540		
GFH07543		
GFH07547		
GFH07561		
GFH07571		
GFH07572		
GFH07573		
GFH07576		
GFH07587		
GFH07590		
GFH07603		
GFH07621		
GFH07622		
GFH07623		
GFH07625		
GFH07632		
GFH07640		
GFH07655		
GFH07666		
GFH07667		
GFH07673		
GFH07710		
GFH07713		
GFH07724		
GFH07737		
GFH07740		
GFH07741		
GFH07743		
GFH07744		
GFH07747		
GFH07748		
GFH07758		
GFH07759		
GFH07766		
GFH07773		
GFH07791		
GFH07799		
GFH07829		
GFH07837		
GFH07878		
GFH07880		
GFH07895		
GFH07897		
GFH07898		
GFH07899		
GFH07911		
GFH07915		
GFH07926		
GFH07960		
GFH07965		
GFH07968		
GFH07986		
GFH08012		
GFH08020		
GFH08022		
GFH08028		
GFH08040		
GFH08042		
GFH08045		
GFH08051		
GFH08060		
GFH08073		
GFH08083		
GFH08092		
GFH08101		
GFH08103		
GFH08134		
GFH08152		
GFH08153		
GFH08155		
GFH08164		
GFH08167		
GFH08184		
GFH08195		
GFH08210		
GFH08213		
GFH08238		
GFH08240		
GFH08260		
GFH08263		
GFH08269		
GFH08287		
GFH08288		
GFH08291		
GFH08293		
GFH08294		
GFH08295		
GFH08298		
GFH08300		
GFH08301		
GFH08302		
GFH08303		
GFH08313		
GFH08325		
GFH08337		
GFH08356		
GFH08363		
GFH08367		
GFH08374		
GFH08377		
GFH08391		
GFH08393		
GFH08394		
GFH08402		
GFH08406		
GFH08411		
GFH08418		
GFH08419		
GFH08459		
GFH08468		
GFH08469		
GFH08477		
GFH08480		
GFH08487		
GFH08496		
GFH08508		
GFH08512		
GFH08514		
GFH08525		
GFH08526		
GFH08530		
GFH08535		
GFH08543		
GFH08558		
GFH08566		
GFH08577		
GFH08586		
GFH08593		
GFH08602		
GFH08627		
GFH08630		
GFH08631		
GFH08640		
GFH08641		
GFH08643		
GFH08647		
GFH08648		
GFH08649		
GFH08654		
GFH08659		
GFH08660		
GFH08665		
GFH08682		
GFH08683		
GFH08685		
GFH08687		
GFH08692		
GFH08707		
GFH08712		
GFH08716		
GFH08728		
GFH08749		
GFH08750		
GFH08776		
GFH08787		
GFH08789		
GFH08796		
GFH08809		
GFH08813		
GFH08822		
GFH08832		
GFH08834		
GFH08835		
GFH08848		
GFH08850		
GFH08854		
GFH08860		
GFH08864		
GFH08876		
GFH08891		
GFH08895		
GFH08897		
GFH08901		
GFH08902		
GFH08910		
GFH08912		
GFH08928		
GFH08944		
GFH08949		
GFH08953		
GFH08970		
GFH08981		
GFH09002		
GFH09003		
GFH09006		
GFH09038		
GFH09041		
GFH09059		
GFH09062		
GFH09064		
GFH09065		
GFH09072		
GFH09088		
GFH09101		
GFH09105		
GFH09108		
GFH09118		
GFH09125		
GFH09145		
GFH09148		
GFH09159		
GFH09160		
GFH09163		
GFH09164		
GFH09179		
GFH09218		
GFH09235		
GFH09244		
GFH09254		
GFH09255		
GFH09265		
GFH09308		
GFH09309		
GFH09312		
GFH09313		
GFH09314		
GFH09334		
GFH09341		
GFH09347		
GFH09373		
GFH09379		
GFH09387		
GFH09394		
GFH09395		
GFH09414		
GFH09433		
GFH09438		
GFH09460		
GFH09463		
GFH09467		
GFH09479		
GFH09481		
GFH09490		
GFH09491		
GFH09494		
GFH09507		
GFH09516		
GFH09518		
GFH09525		
GFH09529		
GFH09550		
GFH09555		
GFH09560		
GFH09565		
GFH09566		
GFH09567		
GFH09568		
GFH09569		
GFH09572		
GFH09585		
GFH09586		
GFH09587		
GFH09588		
GFH09589		
GFH09592		
GFH09603		
GFH09605		
GFH09614		
GFH09630		
GFH09631		
GFH09648		
GFH09653		
GFH09667		
GFH09669		
GFH09673		
GFH09674		
GFH09694		
GFH09697		
GFH09714		
GFH09731		
GFH09743		
GFH09748		
GFH09749		
GFH09750		
GFH09753		
GFH09757		
GFH09760		
GFH09764		
GFH09769		
GFH09771		
GFH09809		
GFH09826		
GFH09842		
GFH09846		
GFH09855		
GFH09860		
GFH09892		
GFH09908		
GFH09911		
GFH09916		
GFH09920		
GFH09922		
GFH09923		
GFH09927		
GFH09928		
GFH09931		
GFH09933		
GFH09978		
GFH09989		
GFH09991		
GFH09997		
GFH10031		
GFH10036		
GFH10049		
GFH10087		
GFH10126		
GFH10136		
GFH10139		
GFH10141		
GFH10145		
GFH10146		
GFH10147		
GFH10155		
GFH10170		
GFH10172		
GFH10176		
GFH10179		
GFH10182		
GFH10192		
GFH10194		
GFH10195		
GFH10226		
GFH10229		
GFH10247		
GFH10251		
GFH10257		
GFH10268		
GFH10285		
GFH10288		
GFH10294		
GFH10295		
GFH10301		
GFH10307		
GFH10308		
GFH10317		
GFH10318		
GFH10339		
GFH10342		
GFH10343		
GFH10349		
GFH10352		
GFH10359		
GFH10360		
GFH10361		
GFH10365		
GFH10368		
GFH10370		
GFH10375		
GFH10390		
GFH10401		
GFH10422		
GFH10423		
GFH10424		
GFH10427		
GFH10443		
GFH10444		
GFH10449		
GFH10450		
GFH10460		
GFH10474		
GFH10475		
GFH10484		
GFH10489		
GFH10498		
GFH10510		
GFH10528		
GFH10545		
GFH10547		
GFH10571		
GFH10573		
GFH10578		
GFH10587		
GFH10605		
GFH10612		
GFH10613		
GFH10615		
GFH10629		
GFH10641		
GFH10642		
GFH10645		
GFH10648		
GFH10657		
GFH10659		
GFH10662		
GFH10664		
GFH10673		
GFH10674		
GFH10684		
GFH10698		
GFH10701		
GFH10707		
GFH10710		
GFH10711		
GFH10723		
GFH10738		
GFH10756		
GFH10757		
GFH10760		
GFH10762		
GFH10776		
GFH10780		
GFH10796		
GFH10798		
GFH10815		
GFH10824		
GFH10838		
GFH10841		
GFH10846		
GFH10854		
GFH10856		
GFH10858		
GFH10865		
GFH10919		
GFH10920		
GFH10925		
GFH10930		
GFH10933		
GFH10935		
GFH10936		
GFH10939		
GFH10943		
GFH10970		
GFH10980		
GFH10986		
GFH10989		
GFH10990		
GFH10992		
GFH10993		
GFH10997		
GFH11002		
GFH11005		
GFH11017		
GFH11029		
GFH11045		
GFH11050		
GFH11060		
GFH11066		
GFH11067		
GFH11071		
GFH11072		
GFH11074		
GFH11096		
GFH11113		
GFH11115		
GFH11131		
GFH11142		
GFH11143		
GFH11144		
GFH11165		
GFH11178		
GFH11216		
GFH11231		
GFH11240		
GFH11249		
GFH11259		
GFH11272		
GFH11273		
GFH11275		
GFH11277		
GFH11278		
GFH11308		
GFH11323		
GFH11329		
GFH11334		
GFH11352		
GFH11363		
GFH11364		
GFH11366		
GFH11371		
GFH11372		
GFH11373		
GFH11374		
GFH11382		
GFH11383		
GFH11386		
GFH11388		
GFH11391		
GFH11392		
GFH11407		
GFH11413		
GFH11414		
GFH11415		
GFH11416		
GFH11423		
GFH11433		
GFH11436		
GFH11449		
GFH11454		
GFH11458		
GFH11481		
GFH11485		
GFH11486		
GFH11496		
GFH11498		
GFH11502		
GFH11504		
GFH11507		
GFH11508		
GFH11511		
GFH11512		
GFH11513		
GFH11534		
GFH11535		
GFH11536		
GFH11537		
GFH11539		
GFH11541		
GFH11545		
GFH11556		
GFH11559		
GFH11568		
GFH11579		
GFH11580		
GFH11581		
GFH11586		
GFH11641		
GFH11643		
GFH11661		
GFH11667		
GFH11669		
GFH11672		
GFH11673		
GFH11699		
GFH11735		
GFH11748		
GFH11749		
GFH11752		
GFH11766		
GFH11769		
GFH11770		
GFH11815		
GFH11819		
GFH11820		
GFH11828		
GFH11837		
GFH11842		
GFH11849		
GFH11859		
GFH11869		
GFH11893		
GFH11901		
GFH11919		
GFH11921		
GFH11922		
GFH11923		
GFH11925		
GFH11930		
GFH11931		
GFH11934		
GFH11944		
GFH11945		
GFH11957		
GFH11977		
GFH11980		
GFH11985		
GFH11986		
GFH11987		
GFH11993		
GFH11994		
GFH12012		
GFH12019		
GFH12021		
GFH12028		
GFH12032		
GFH12039		
GFH12043		
GFH12052		
GFH12053		
GFH12056		
GFH12059		
GFH12061		
GFH12077		
GFH12081		
GFH12100		
GFH12106		
GFH12108		
GFH12111		
GFH12116		
GFH12124		
GFH12130		
GFH12143		
GFH12146		
GFH12147		
GFH12167		
GFH12189		
GFH12196		
GFH12200		
GFH12201		
GFH12217		
GFH12225		
GFH12235		
GFH12239		
GFH12253		
GFH12269		
GFH12278		
GFH12289		
GFH12293		
GFH12296		
GFH12297		
GFH12298		
GFH12305		
GFH12307		
GFH12322		
GFH12336		
GFH12341		
GFH12345		
GFH12347		
GFH12352		
GFH12366		
GFH12369		
GFH12385		
GFH12434		
GFH12438		
GFH12440		
GFH12441		
GFH12479		
GFH12481		
GFH12502		
GFH12516		
GFH12519		
GFH12520		
GFH12524		
GFH12550		
GFH12556		
GFH12579		
GFH12580		
GFH12582		
GFH12589		
GFH12603		
GFH12607		
GFH12611		
GFH12612		
GFH12613		
GFH12626		
GFH12628		
GFH12642		
GFH12643		
GFH12660		
GFH12661		
GFH12671		
GFH12674		
GFH12681		
GFH12701		
GFH12729		
GFH12736		
GFH12738		
GFH12740		
GFH12745		
GFH12759		
GFH12779		
GFH12796		
GFH12805		
GFH12810		
GFH12819		
GFH12823		
GFH12839		
GFH12845		
GFH12847		
GFH12852		
GFH12856		
GFH12874		
GFH12887		
GFH12888		
GFH12894		
GFH12896		
GFH12918		
GFH12920		
GFH12946		
GFH12962		
GFH12963		
GFH12979		
GFH12995		
GFH12998		
GFH13001		
GFH13013		
GFH13015		
GFH13035		
GFH13039		
GFH13040		
GFH13084		
GFH13087		
GFH13112		
GFH13118		
GFH13125		
GFH13126		
GFH13132		
GFH13133		
GFH13138		
GFH13141		
GFH13142		
GFH13143		
GFH13146		
GFH13155		
GFH13161		
GFH13170		
GFH13179		
GFH13180		
GFH13230		
GFH13231		
GFH13234		
GFH13238		
GFH13241		
GFH13245		
GFH13253		
GFH13258		
GFH13270		
GFH13271		
GFH13289		
GFH13303		
GFH13306		
GFH13321		
GFH13331		
GFH13332		
GFH13345		
GFH13351		
GFH13361		
GFH13364		
GFH13369		
GFH13370		
GFH13371		
GFH13372		
GFH13379		
GFH13399		
GFH13403		
GFH13408		
GFH13418		
GFH13420		
GFH13422		
GFH13423		
GFH13424		
GFH13432		
GFH13436		
GFH13443		
GFH13456		
GFH13469		
GFH13477		
GFH13480		
GFH13504		
GFH13505		
GFH13506		
GFH13520		
GFH13521		
GFH13522		
GFH13524		
GFH13526		
GFH13529		
GFH13536		
GFH13537		
GFH13539		
GFH13553		
GFH13563		
GFH13566		
GFH13571		
GFH13611		
GFH13612		
GFH13614		
GFH13616		
GFH13646		
GFH13647		
GFH13649		
GFH13650		
GFH13653		
GFH13657		
GFH13661		
GFH13670		
GFH13671		
GFH13672		
GFH13679		
GFH13683		
GFH13685		
GFH13690		
GFH13702		
GFH13704		
GFH13708		
GFH13724		
GFH13728		
GFH13739		
GFH13753		
GFH13755		
GFH13757		
GFH13758		
GFH13759		
GFH13765		
GFH13767		
GFH13771		
GFH13783		
GFH13784		
GFH13788		
GFH13794		
GFH13803		
GFH13809		
GFH13814		
GFH13817		
GFH13821		
GFH13826		
GFH13841		
GFH13848		
GFH13864		
GFH13868		
GFH13871		
GFH13872		
GFH13879		
GFH13884		
GFH13896		
GFH13901		
GFH13902		
GFH13914		
GFH13915		
GFH13918		
GFH13928		
GFH13929		
GFH13931		
GFH13958		
GFH13959		
GFH13961		
GFH13963		
GFH13969		
GFH13985		
GFH13992		
GFH13993		
GFH14006		
GFH14025		
GFH14030		
GFH14034		
GFH14037		
GFH14042		
GFH14053		
GFH14054		
GFH14061		
GFH14063		
GFH14071		
GFH14073		
GFH14074		
GFH14075		
GFH14080		
GFH14082		
GFH14087		
GFH14096		
GFH14097		
GFH14102		
GFH14103		
GFH14105		
GFH14120		
GFH14124		
GFH14131		
GFH14147		
GFH14157		
GFH14159		
GFH14160		
GFH14164		
GFH14165		
GFH14168		
GFH14169		
GFH14172		
GFH14182		
GFH14190		
GFH14192		
GFH14205		
GFH14206		
GFH14215		
GFH14223		
GFH14224		
GFH14231		
GFH14234		
GFH14236		
GFH14238		
GFH14241		
GFH14247		
GFH14261		
GFH14274		
GFH14275		
GFH14280		
GFH14293		
GFH14302		
GFH14303		
GFH14304		
GFH14315		
GFH14316		
GFH14326		
GFH14334		
GFH14341		
GFH14363		
GFH14371		
GFH14380		
GFH14397		
GFH14400		
GFH14406		
GFH14407		
GFH14410		
GFH14412		
GFH14414		
GFH14431		
GFH14432		
GFH14443		
GFH14451		
GFH14462		
GFH14463		
GFH14486		
GFH14498		
GFH14509		
GFH14512		
GFH14522		
GFH14524		
GFH14549		
GFH14553		
GFH14557		
GFH14567		
GFH14568		
GFH14571		
GFH14593		
GFH14596		
GFH14600		
GFH14628		
GFH14637		
GFH14657		
GFH14662		
GFH14666		
GFH14683		
GFH14689		
GFH14691		
GFH14693		
GFH14695		
GFH14709		
GFH14720		
GFH14777		
GFH14789		
GFH14796		
GFH14802		
GFH14806		
GFH14807		
GFH14819		
GFH14824		
GFH14825		
GFH14826		
GFH14843		
GFH14848		
GFH14855		
GFH14856		
GFH14861		
GFH14862		
GFH14869		
GFH14890		
GFH14892		
GFH14893		
GFH14894		
GFH14905		
GFH14906		
GFH14907		
GFH14908		
GFH14916		
GFH14924		
GFH14925		
GFH14926		
GFH14930		
GFH14932		
GFH14951		
GFH14953		
GFH14974		
GFH14991		
GFH15002		
GFH15007		
GFH15019		
GFH15021		
GFH15022		
GFH15024		
GFH15055		
GFH15067		
GFH15095		
GFH15096		
GFH15097		
GFH15104		
GFH15107		
GFH15125		
GFH15131		
GFH15139		
GFH15156		
GFH15178		
GFH15181		
GFH15187		
GFH15198		
GFH15210		
GFH15216		
GFH15220		
GFH15221		
GFH15240		
GFH15263		
GFH15264		
GFH15268		
GFH15269		
GFH15271		
GFH15273		
GFH15281		
GFH15287		
GFH15288		
GFH15290		
GFH15297		
GFH15300		
GFH15312		
GFH15314		
GFH15326		
GFH15330		
GFH15334		
GFH15337		
GFH15348		
GFH15349		
GFH15351		
GFH15361		
GFH15370		
GFH15386		
GFH15391		
GFH15409		
GFH15428		
GFH15429		
GFH15430		
GFH15435		
GFH15436		
GFH15437		
GFH15438		
GFH15453		
GFH15454		
GFH15463		
GFH15464		
GFH15465		
GFH15486		
GFH15487		
GFH15492		
GFH15500		
GFH15509		
GFH15511		
GFH15524		
GFH15525		
GFH15535		
GFH15546		
GFH15564		
GFH15573		
GFH15577		
GFH15579		
GFH15583		
GFH15610		
GFH15625		
GFH15640		
GFH15663		
GFH15665		
GFH15694		
GFH15701		
GFH15703		
GFH15705		
GFH15707		
GFH15712		
GFH15715		
GFH15717		
GFH15732		
GFH15740		
GFH15747		
GFH15765		
GFH15791		
GFH15798		
GFH15810		
GFH15813		
GFH15815		
GFH15822		
GFH15838		
GFH15839		
GFH15841		
GFH15852		
GFH15863		
GFH15868		
GFH15877		
GFH15879		
GFH15902		
GFH15907		
GFH15911		
GFH15913		
GFH15929		
GFH15930		
GFH15935		
GFH15955		
GFH15958		
GFH15961		
GFH15963		
GFH15964		
GFH15966		
GFH15968		
GFH15969		
GFH15971		
GFH15972		
GFH15985		
GFH15991		
GFH15999		
GFH16002		
GFH16003		
GFH16004		
GFH16006		
GFH16008		
GFH16015		
GFH16041		
GFH16060		
GFH16081		
GFH16082		
GFH16107		
GFH16109		
GFH16119		
GFH16129		
GFH16142		
GFH16169		
GFH16179		
GFH16186		
GFH16188		
GFH16189		
GFH16199		
GFH16204		
GFH16214		
GFH16222		
GFH16229		
GFH16234		
GFH16235		
GFH16240		
GFH16272		
GFH16278		
GFH16306		
GFH16315		
GFH16316		
GFH16334		
GFH16335		
GFH16336		
GFH16350		
GFH16355		
GFH16356		
GFH16369		
GFH16370		
GFH16371		
GFH16374		
GFH16391		
GFH16396		
GFH16405		
GFH16406		
GFH16422		
GFH16423		
GFH16431		
GFH16452		
GFH16453		
GFH16459		
GFH16464		
GFH16490		
GFH16492		
GFH16493		
GFH16494		
GFH16495		
GFH16496		
GFH16520		
GFH16530		
GFH16531		
GFH16538		
GFH16539		
GFH16548		
GFH16550		
GFH16564		
GFH16594		
GFH16596		
GFH16603		
GFH16617		
GFH16621		
GFH16626		
GFH16628		
GFH16630		
GFH16638		
GFH16656		
GFH16657		
GFH16663		
GFH16665		
GFH16666		
GFH16674		
GFH16676		
GFH16678		
GFH16679		
GFH16684		
GFH16685		
GFH16691		
GFH16692		
GFH16696		
GFH16701		
GFH16702		
GFH16705		
GFH16707		
GFH16714		
GFH16717		
GFH16728		
GFH16737		
GFH16738		
GFH16757		
GFH16760		
GFH16761		
GFH16764		
GFH16765		
GFH16767		
GFH16786		
GFH16793		
GFH16796		
GFH16797		
GFH16804		
GFH16829		
GFH16838		
GFH16857		
GFH16863		
GFH16871		
GFH16884		
GFH16889		
GFH16890		
GFH16905		
GFH16927		
GFH16935		
GFH16938		
GFH16943		
GFH16947		
GFH16953		
GFH16955		
GFH16962		
GFH16963		
GFH16965		
GFH16968		
GFH16980		
GFH16984		
GFH16995		
GFH17010		
GFH17011		
GFH17015		
GFH17017		
GFH17025		
GFH17034		
GFH17035		
GFH17036		
GFH17037		
GFH17038		
GFH17048		
GFH17051		
GFH17069		
GFH17075		
GFH17081		
GFH17087		
GFH17091		
GFH17096		
GFH17100		
GFH17118		
GFH17139		
GFH17142		
GFH17143		
GFH17174		
GFH17179		
GFH17181		
GFH17182		
GFH17198		
GFH17204		
GFH17206		
GFH17212		
GFH17220		
GFH17228		
GFH17249		
GFH17254		
GFH17265		
GFH17266		
GFH17268		
GFH17274		
GFH17277		
GFH17281		
GFH17285		
GFH17296		
GFH17316		
GFH17320		
GFH17333		
GFH17368		
GFH17369		
GFH17391		
GFH17400		
GFH17404		
GFH17412		
GFH17416		
GFH17427		
GFH17441		
GFH17442		
GFH17445		
GFH17454		
GFH17476		
GFH17477		
GFH17489		
GFH17513		
GFH17520		
GFH17525		
GFH17538		
GFH17543		
GFH17547		
GFH17549		
GFH17551		
GFH17552		
GFH17559		
GFH17565		
GFH17572		
GFH17579		
GFH17582		
GFH17583		
GFH17585		
GFH17586		
GFH17587		
GFH17589		
GFH17590		
GFH17591		
GFH17600		
GFH17602		
GFH17608		
GFH17627		
GFH17629		
GFH17630		
GFH17637		
GFH17644		
GFH17662		
GFH17676		
GFH17677		
GFH17682		
GFH17689		
GFH17732		
GFH17734		
GFH17767		
GFH17776		
GFH17786		
GFH17787		
GFH17812		
GFH17825		
GFH17834		
GFH17836		
GFH17842		
GFH17843		
GFH17857		
GFH17859		
GFH17865		
GFH17866		
GFH17872		
GFH17881		
GFH17884		
GFH17886		
GFH17888		
GFH17889		
GFH17900		
GFH17901		
GFH17902		
GFH17906		
GFH17915		
GFH17922		
GFH17923		
GFH17924		
GFH17932		
GFH17937		
GFH17954		
GFH17982		
GFH17986		
GFH17996		
GFH17997		
GFH18014		
GFH18031		
GFH18033		
GFH18034		
GFH18035		
GFH18037		
GFH18079		
GFH18086		
GFH18098		
GFH18100		
GFH18108		
GFH18109		
GFH18110		
GFH18112		
GFH18114		
GFH18119		
GFH18121		
GFH18143		
GFH18146		
GFH18149		
GFH18158		
GFH18162		
GFH18170		
GFH18182		
GFH18185		
GFH18188		
GFH18191		
GFH18196		
GFH18198		
GFH18204		
GFH18207		
GFH18208		
GFH18215		
GFH18219		
GFH18223		
GFH18224		
GFH18225		
GFH18233		
GFH18259		
GFH18265		
GFH18266		
GFH18270		
GFH18276		
GFH18281		
GFH18291		
GFH18300		
GFH18302		
GFH18310		
GFH18320		
GFH18328		
GFH18330		
GFH18331		
GFH18346		
GFH18349		
GFH18371		
GFH18375		
GFH18376		
GFH18381		
GFH18384		
GFH18387		
GFH18396		
GFH18413		
GFH18425		
GFH18443		
GFH18445		
GFH18462		
GFH18474		
GFH18478		
GFH18491		
GFH18501		
GFH18511		
GFH18514		
GFH18519		
GFH18520		
GFH18521		
GFH18522		
GFH18524		
GFH18527		
GFH18542		
GFH18550		
GFH18551		
GFH18553		
GFH18558		
GFH18584		
GFH18586		
GFH18588		
GFH18590		
GFH18603		
GFH18623		
GFH18624		
GFH18654		
GFH18656		
GFH18665		
GFH18675		
GFH18685		
GFH18702		
GFH18731		
GFH18738		
GFH18745		
GFH18747		
GFH18764		
GFH18775		
GFH18793		
GFH18802		
GFH18803		
GFH18804		
GFH18806		
GFH18826		
GFH18827		
GFH18844		
GFH18845		
GFH18850		
GFH18852		
GFH18868		
GFH18869		
GFH18873		
GFH18887		
GFH18891		
GFH18909		
GFH18911		
GFH18917		
GFH18922		
GFH18925		
GFH18928		
GFH18931		
GFH18938		
GFH18963		
GFH18981		
GFH18998		
GFH19001		
GFH19020		
GFH19030		
GFH19035		
GFH19041		
GFH19044		
GFH19052		
GFH19053		
GFH19078		
GFH19085		
GFH19090		
GFH19093		
GFH19094		
GFH19098		
GFH19099		
GFH19106		
GFH19115		
GFH19136		
GFH19144		
GFH19146		
GFH19149		
GFH19158		
GFH19163		
GFH19187		
GFH19196		
GFH19201		
GFH19208		
GFH19215		
GFH19217		
GFH19230		
GFH19254		
GFH19255		
GFH19259		
GFH19261		
GFH19264		
GFH19294		
GFH19297		
GFH19302		
GFH19303		
GFH19308		
GFH19309		
GFH19328		
GFH19331		
GFH19341		
GFH19353		
GFH19357		
GFH19361		
GFH19362		
GFH19365		
GFH19405		
