Gene ID	GO	KO	PFAM
SM000014S00316			
SM000014S00321			
SM000014S00325			
SM000014S00326			
SM000014S00327			
SM000014S00328			
SM000014S00332			
SM000014S00333			
SM000014S00336			
SM000014S00338			
SM000014S00339			
SM000014S00340			
SM000014S00341			
SM000014S00345			
SM000014S00348			
SM000014S00350			
SM000014S00353			
SM000014S00354			
SM000014S00355			
SM000014S00356			
SM000014S00357			
SM000014S00358			
SM000014S00359			
SM000014S00360			
SM000014S00361			
SM000014S00362			
SM000014S00364			
SM000014S00372			
SM000014S00373			
SM000014S00376			
SM000014S00378			
SM000014S00380			
SM000014S00382			
SM000014S00383			
SM000014S00384			
SM000014S00386			
SM000014S00388			
SM000014S00392			
SM000014S00393			
SM000014S00396			
SM000014S00398			
SM000014S00399			
SM000014S00406			
SM000014S00407			
SM000014S00408			
SM000014S00410			
SM000014S00419			
SM000014S00420			
SM000014S00421			
SM000014S00423			
SM000014S00424			
SM000014S00425			
SM000015S01140			
SM000015S01141			
SM000015S01143			
SM000015S01147			
SM000015S01154			
SM000015S01156			
SM000015S01157			
SM000015S01161			
SM000015S01163			
SM000015S01165			
SM000015S01166			
SM000015S01168			
SM000015S01169			
SM000015S01170			
SM000015S01171			
SM000015S01172			
SM000015S01173			
SM000015S01175			
SM000015S01177			
SM000015S01179			
SM000015S01181			
SM000015S01184			
SM000015S01186			
SM000015S01187			
SM000015S01190			
SM000015S01192			
SM000015S01194			
SM000015S01195			
SM000015S01197			
SM000015S01199			
SM000015S01204			
SM000015S01206			
SM000015S01208			
SM000015S01209			
SM000015S01210			
SM000015S01213			
SM000015S01214			
SM000015S01215			
SM000015S01216			
SM000015S01217			
SM000015S01219			
SM000015S01220			
SM000015S01223			
SM000015S01224			
SM000015S01225			
SM000015S01228			
SM000015S01229			
SM000015S01230			
SM000015S01231			
SM000015S01234			
SM000015S01235			
SM000015S01238			
SM000015S01240			
SM000015S01243			
SM000015S01246			
SM000015S01247			
SM000015S01248			
SM000015S01249			
SM000015S01251			
SM000015S01252			
SM000015S01254			
SM000015S01257			
SM000015S01259			
SM000015S01261			
SM000015S01262			
SM000015S01264			
SM000015S01266			
SM000015S01268			
SM000015S01269			
SM000015S01270			
SM000015S01271			
SM000015S01273			
SM000015S01276			
SM000015S01277			
SM000015S01278			
SM000015S01279			
SM000015S01280			
SM000015S01283			
SM000015S01284			
SM000015S01285			
SM000015S01287			
SM000015S01288			
SM000015S01291			
SM000015S01292			
SM000015S01293			
SM000015S01295			
SM000015S01296			
SM000015S01297			
SM000015S01298			
SM000015S01301			
SM000015S01303			
SM000015S01306			
SM000015S01307			
SM000015S01311			
SM000015S01314			
SM000015S01315			
SM000015S01318			
SM000016S01808			
SM000016S01813			
SM000016S01814			
SM000016S01818			
SM000016S01820			
SM000016S01821			
SM000016S01822			
SM000016S01823			
SM000016S01827			
SM000016S01828			
SM000016S01829			
SM000016S01831			
SM000016S01832			
SM000016S01833			
SM000016S01835			
SM000016S01837			
SM000016S01839			
SM000016S01840			
SM000016S01842			
SM000016S01843			
SM000016S01844			
SM000016S01847			
SM000016S01850			
SM000016S01851			
SM000016S01852			
SM000016S01853			
SM000016S01856			
SM000016S01860			
SM000016S01861			
SM000016S01863			
SM000016S01864			
SM000016S01867			
SM000016S01868			
SM000016S01872			
SM000016S01880			
SM000016S01881			
SM000016S01882			
SM000016S01883			
SM000016S01884			
SM000016S01893			
SM000016S01895			
SM000016S01896			
SM000016S01899			
SM000016S01900			
SM000016S01901			
SM000016S01902			
SM000016S01903			
SM000016S01904			
SM000016S01905			
SM000016S01906			
SM000016S01909			
SM000016S01910			
SM000016S01914			
SM000016S01918			
SM000016S01920			
SM000016S01921			
SM000016S01923			
SM000016S01924			
SM000016S01926			
SM000016S01927			
SM000016S01931			
SM000016S01932			
SM000016S01934			
SM000016S01936			
SM000016S01938			
SM000016S01941			
SM000016S01942			
SM000016S01943			
SM000016S01944			
SM000016S01945			
SM000016S01946			
SM000016S01947			
SM000016S01949			
SM000016S01952			
SM000016S01955			
SM000016S01957			
SM000016S01958			
SM000016S01959			
SM000016S01960			
SM000016S01961			
SM000016S01962			
SM000016S01963			
SM000016S01966			
SM000016S01967			
SM000016S01968			
SM000016S01969			
SM000016S01970			
SM000016S01971			
SM000016S01972			
SM000016S01973			
SM000016S01974			
SM000016S01975			
SM000016S01976			
SM000016S01977			
SM000016S01978			
SM000016S01979			
SM000016S01980			
SM000016S01983			
SM000016S01985			
SM000016S01988			
SM000016S01990			
SM000017S02745			
SM000017S02748			
SM000017S02749			
SM000017S02751			
SM000017S02752			
SM000017S02756			
SM000017S02757			
SM000017S02758			
SM000017S02760			
SM000017S02762			
SM000017S02763			
SM000017S02764			
SM000017S02769			
SM000017S02770			
SM000017S02771			
SM000017S02772			
SM000017S02773			
SM000017S02776			
SM000017S02777			
SM000017S02785			
SM000017S02788			
SM000017S02793			
SM000017S02794			
SM000017S02797			
SM000017S02798			
SM000017S02802			
SM000017S02808			
SM000017S02812			
SM000017S02818			
SM000017S02819			
SM000017S02820			
SM000017S02821			
SM000017S02822			
SM000017S02823			
SM000017S02824			
SM000017S02827			
SM000017S02828			
SM000017S02829			
SM000017S02831			
SM000017S02833			
SM000017S02837			
SM000017S02842			
SM000017S02843			
SM000017S02844			
SM000017S02847			
SM000017S02848			
SM000017S02849			
SM000017S02850			
SM000017S02851			
SM000017S02852			
SM000017S02853			
SM000017S02855			
SM000017S02856			
SM000017S02859			
SM000017S02860			
SM000017S02861			
SM000017S02862			
SM000017S02863			
SM000017S02865			
SM000017S02866			
SM000017S02868			
SM000017S02870			
SM000017S02871			
SM000017S02877			
SM000017S02880			
SM000017S02882			
SM000017S02885			
SM000017S02888			
SM000017S02890			
SM000017S02891			
SM000017S02894			
SM000017S02895			
SM000017S02897			
SM000017S02898			
SM000017S02900			
SM000017S02903			
SM000017S02905			
SM000017S02907			
SM000017S02908			
SM000017S02911			
SM000017S02912			
SM000017S02915			
SM000017S02918			
SM000017S02919			
SM000017S02921			
SM000017S02922			
SM000017S02925			
SM000017S02926			
SM000017S02927			
SM000017S02928			
SM000017S02929			
SM000018S03555			
SM000018S03556			
SM000018S03557			
SM000018S03560			
SM000018S03561			
SM000018S03563			
SM000018S03565			
SM000018S03566			
SM000018S03567			
SM000018S03570			
SM000018S03571			
SM000018S03572			
SM000018S03573			
SM000018S03574			
SM000018S03576			
SM000018S03577			
SM000018S03586			
SM000018S03587			
SM000018S03588			
SM000018S03589			
SM000018S03590			
SM000018S03591			
SM000018S03592			
SM000018S03593			
SM000018S03594			
SM000018S03596			
SM000018S03597			
SM000018S03601			
SM000018S03602			
SM000018S03603			
SM000018S03604			
SM000018S03605			
SM000018S03607			
SM000018S03608			
SM000018S03610			
SM000018S03611			
SM000018S03612			
SM000018S03616			
SM000018S03617			
SM000018S03622			
SM000018S03623			
SM000018S03626			
SM000018S03627			
SM000018S03628			
SM000018S03632			
SM000018S03633			
SM000018S03635			
SM000018S03636			
SM000018S03638			
SM000018S03639			
SM000018S03640			
SM000018S03641			
SM000018S03644			
SM000018S03645			
SM000018S03646			
SM000018S03647			
SM000018S03648			
SM000018S03653			
SM000018S03655			
SM000018S03656			
SM000018S03660			
SM000018S03661			
SM000018S03662			
SM000018S03664			
SM000018S03665			
SM000018S03667			
SM000018S03671			
SM000018S03672			
SM000018S03675			
SM000018S03676			
SM000018S03678			
SM000018S03680			
SM000018S03682			
SM000018S03683			
SM000018S03684			
SM000018S03686			
SM000018S03690			
SM000018S03691			
SM000018S03692			
SM000018S03695			
SM000018S03698			
SM000018S03701			
SM000018S03703			
SM000018S03704			
SM000018S03708			
SM000018S03709			
SM000018S03710			
SM000018S03711			
SM000018S03712			
SM000018S03717			
SM000018S03718			
SM000018S03719			
SM000018S03720			
SM000018S03721			
SM000018S03724			
SM000018S03725			
SM000018S03729			
SM000018S03733			
SM000018S03734			
SM000018S03735			
SM000018S03736			
SM000018S03738			
SM000018S03739			
SM000018S03744			
SM000018S03745			
SM000019S04927			
SM000019S04929			
SM000019S04930			
SM000019S04933			
SM000019S04934			
SM000019S04938			
SM000019S04939			
SM000019S04940			
SM000019S04942			
SM000019S04945			
SM000019S04947			
SM000019S04948			
SM000019S04949			
SM000019S04950			
SM000019S04954			
SM000019S04958			
SM000019S04959			
SM000019S04960			
SM000019S04961			
SM000019S04962			
SM000019S04963			
SM000019S04966			
SM000019S04967			
SM000019S04968			
SM000019S04969			
SM000019S04970			
SM000019S04971			
SM000019S04972			
SM000019S04977			
SM000019S04980			
SM000019S04981			
SM000019S04983			
SM000019S04986			
SM000019S04988			
SM000019S04989			
SM000019S04991			
SM000019S04992			
SM000019S04993			
SM000019S04994			
SM000019S04999			
SM000019S05000			
SM000019S05001			
SM000019S05003			
SM000019S05008			
SM000019S05011			
SM000019S05014			
SM000019S05015			
SM000019S05016			
SM000019S05019			
SM000019S05022			
SM000019S05023			
SM000019S05024			
SM000019S05026			
SM000019S05028			
SM000019S05029			
SM000019S05031			
SM000019S05033			
SM000019S05034			
SM000019S05036			
SM000019S05039			
SM000019S05041			
SM000019S05042			
SM000019S05043			
SM000019S05045			
SM000019S05046			
SM000019S05048			
SM000019S05049			
SM000019S05053			
SM000019S05054			
SM000019S05055			
SM000019S05056			
SM000019S05059			
SM000019S05060			
SM000019S05062			
SM000019S05065			
SM000019S05068			
SM000019S05069			
SM000019S05076			
SM000019S05077			
SM000019S05078			
SM000019S05085			
SM000019S05087			
SM000019S05088			
SM000019S05090			
SM000019S05091			
SM000019S05092			
SM000019S05093			
SM000019S05094			
SM000019S05097			
SM000019S05104			
SM000019S05105			
SM000019S05107			
SM000019S05108			
SM000019S05113			
SM000019S05114			
SM000019S05116			
SM000019S05117			
SM000019S05118			
SM000019S05119			
SM000019S05120			
SM000019S05121			
SM000019S05122			
SM000019S05123			
SM000019S05124			
SM000019S05125			
SM000019S05126			
SM000019S05127			
SM000019S05129			
SM000019S05131			
SM000019S05132			
SM000019S05138			
SM000019S05140			
SM000019S05141			
SM000019S05142			
SM000019S05143			
SM000020S05950			
SM000020S05952			
SM000020S05953			
SM000020S05955			
SM000020S05956			
SM000020S05960			
SM000020S05962			
SM000020S05963			
SM000020S05964			
SM000020S05965			
SM000020S05969			
SM000020S05970			
SM000020S05972			
SM000020S05973			
SM000020S05974			
SM000020S05975			
SM000020S05976			
SM000020S05977			
SM000020S05978			
SM000020S05979			
SM000020S05982			
SM000020S05983			
SM000020S05984			
SM000020S05985			
SM000020S05989			
SM000020S05991			
SM000020S05993			
SM000020S05994			
SM000020S05995			
SM000020S05996			
SM000020S05999			
SM000020S06000			
SM000020S06002			
SM000020S06003			
SM000020S06006			
SM000020S06007			
SM000020S06008			
SM000020S06009			
SM000020S06017			
SM000020S06019			
SM000020S06020			
SM000020S06022			
SM000020S06023			
SM000020S06024			
SM000020S06026			
SM000020S06028			
SM000020S06031			
SM000020S06033			
SM000020S06034			
SM000020S06035			
SM000020S06036			
SM000020S06037			
SM000020S06040			
SM000020S06041			
SM000020S06042			
SM000020S06043			
SM000020S06044			
SM000020S06045			
SM000020S06046			
SM000020S06047			
SM000020S06048			
SM000020S06053			
SM000020S06057			
SM000020S06058			
SM000020S06059			
SM000020S06060			
SM000020S06061			
SM000020S06062			
SM000020S06063			
SM000020S06064			
SM000020S06065			
SM000020S06066			
SM000020S06068			
SM000020S06070			
SM000020S06076			
SM000020S06077			
SM000020S06079			
SM000020S06080			
SM000020S06081			
SM000020S06084			
SM000020S06085			
SM000020S06087			
SM000020S06091			
SM000020S06092			
SM000020S06093			
SM000020S06094			
SM000020S06096			
SM000020S06098			
SM000020S06099			
SM000020S06100			
SM000020S06101			
SM000020S06102			
SM000020S06103			
SM000020S06104			
SM000020S06105			
SM000020S06106			
SM000020S06107			
SM000020S06108			
SM000020S06109			
SM000020S06110			
SM000020S06111			
SM000020S06112			
SM000021S06396			
SM000021S06399			
SM000021S06400			
SM000021S06403			
SM000021S06404			
SM000021S06407			
SM000021S06409			
SM000021S06410			
SM000021S06413			
SM000021S06416			
SM000021S06417			
SM000021S06419			
SM000021S06421			
SM000021S06422			
SM000021S06423			
SM000021S06424			
SM000021S06427			
SM000021S06430			
SM000021S06432			
SM000021S06433			
SM000021S06438			
SM000021S06439			
SM000021S06441			
SM000021S06442			
SM000021S06451			
SM000021S06455			
SM000021S06456			
SM000021S06460			
SM000021S06461			
SM000021S06462			
SM000021S06463			
SM000021S06465			
SM000021S06467			
SM000021S06468			
SM000021S06469			
SM000021S06470			
SM000021S06471			
SM000021S06472			
SM000021S06474			
SM000021S06477			
SM000021S06478			
SM000021S06480			
SM000021S06481			
SM000021S06485			
SM000021S06486			
SM000021S06487			
SM000021S06488			
SM000021S06489			
SM000021S06491			
SM000021S06492			
SM000021S06493			
SM000021S06494			
SM000021S06495			
SM000021S06496			
SM000021S06497			
SM000021S06498			
SM000021S06499			
SM000021S06500			
SM000021S06503			
SM000021S06504			
SM000021S06505			
SM000021S06506			
SM000021S06507			
SM000021S06508			
SM000021S06509			
SM000021S06510			
SM000021S06511			
SM000021S06513			
SM000021S06514			
SM000021S06516			
SM000021S06518			
SM000021S06519			
SM000021S06520			
SM000021S06522			
SM000021S06523			
SM000021S06524			
SM000021S06526			
SM000021S06527			
SM000021S06528			
SM000021S06531			
SM000021S06532			
SM000021S06535			
SM000021S06536			
SM000021S06537			
SM000021S06538			
SM000022S07122			
SM000022S07124			
SM000022S07127			
SM000022S07128			
SM000022S07130			
SM000022S07133			
SM000022S07136			
SM000022S07137			
SM000022S07139			
SM000022S07142			
SM000022S07144			
SM000022S07146			
SM000022S07147			
SM000022S07149			
SM000022S07151			
SM000022S07152			
SM000022S07153			
SM000022S07154			
SM000022S07156			
SM000022S07157			
SM000022S07162			
SM000022S07165			
SM000022S07166			
SM000022S07167			
SM000022S07168			
SM000022S07173			
SM000022S07174			
SM000022S07175			
SM000022S07176			
SM000022S07177			
SM000022S07178			
SM000022S07179			
SM000022S07181			
SM000022S07183			
SM000022S07184			
SM000022S07185			
SM000022S07186			
SM000022S07189			
SM000022S07191			
SM000022S07192			
SM000022S07193			
SM000022S07194			
SM000022S07197			
SM000022S07199			
SM000022S07201			
SM000022S07204			
SM000022S07207			
SM000022S07211			
SM000022S07215			
SM000022S07216			
SM000022S07217			
SM000022S07222			
SM000022S07223			
SM000022S07224			
SM000022S07225			
SM000022S07227			
SM000022S07228			
SM000022S07233			
SM000022S07236			
SM000022S07240			
SM000022S07247			
SM000022S07248			
SM000022S07249			
SM000022S07253			
SM000022S07254			
SM000022S07256			
SM000022S07258			
SM000022S07259			
SM000022S07261			
SM000022S07265			
SM000022S07266			
SM000022S07267			
SM000022S07269			
SM000022S07271			
SM000022S07273			
SM000022S07275			
SM000022S07277			
SM000022S07278			
SM000022S07279			
SM000022S07281			
SM000022S07282			
SM000022S07283			
SM000022S07285			
SM000022S07287			
SM000022S07288			
SM000022S07289			
SM000023S07533			
SM000023S07535			
SM000023S07536			
SM000023S07538			
SM000023S07540			
SM000023S07545			
SM000023S07548			
SM000023S07549			
SM000023S07550			
SM000023S07553			
SM000023S07556			
SM000023S07558			
SM000023S07560			
SM000023S07561			
SM000023S07562			
SM000023S07563			
SM000023S07564			
SM000023S07566			
SM000023S07567			
SM000023S07569			
SM000023S07572			
SM000023S07576			
SM000023S07579			
SM000023S07580			
SM000023S07582			
SM000023S07587			
SM000023S07588			
SM000023S07589			
SM000023S07591			
SM000023S07594			
SM000023S07595			
SM000023S07596			
SM000023S07597			
SM000023S07599			
SM000023S07600			
SM000023S07603			
SM000023S07605			
SM000023S07606			
SM000023S07607			
SM000023S07611			
SM000023S07613			
SM000023S07614			
SM000023S07615			
SM000023S07617			
SM000023S07619			
SM000023S07621			
SM000023S07622			
SM000023S07624			
SM000023S07626			
SM000023S07630			
SM000023S07631			
SM000023S07636			
SM000023S07637			
SM000023S07638			
SM000023S07639			
SM000023S07642			
SM000023S07643			
SM000023S07644			
SM000023S07646			
SM000023S07648			
SM000023S07649			
SM000023S07650			
SM000023S07651			
SM000023S07653			
SM000023S07654			
SM000023S07656			
SM000023S07657			
SM000023S07659			
SM000023S07661			
SM000023S07662			
SM000023S07666			
SM000023S07672			
SM000023S07673			
SM000023S07675			
SM000023S07677			
SM000023S07679			
SM000023S07680			
SM000023S07681			
SM000023S07682			
SM000023S07683			
SM000023S07685			
SM000023S07686			
SM000023S07687			
SM000023S07689			
SM000023S07690			
SM000023S07691			
SM000023S07695			
SM000023S07699			
SM000023S07700			
SM000023S07701			
SM000023S07702			
SM000023S07703			
SM000023S07704			
SM000023S07706			
SM000023S07707			
SM000023S07709			
SM000023S07710			
SM000023S07711			
SM000023S07712			
SM000023S07715			
SM000023S07716			
SM000023S07717			
SM000024S07725			
SM000024S07728			
SM000024S07729			
SM000024S07732			
SM000024S07733			
SM000024S07734			
SM000024S07736			
SM000024S07738			
SM000024S07740			
SM000024S07741			
SM000024S07743			
