Gene ID	GO	KOG	ENZYME
ostta02g01500			
ostta02g01530			
ostta02g01550			
ostta02g01560			
ostta02g01580			
ostta02g01630			
ostta02g01670			
ostta02g01680			
ostta02g01710			
ostta02g01720			
ostta02g01725			
ostta02g01750			
ostta02g01820			
ostta02g01880			
ostta02g01910			
ostta02g01960			
ostta02g02020			
ostta02g02050			
ostta02g02065			
ostta02g02080			
ostta02g02100			
ostta02g02150			
ostta02g02180			
ostta02g02210			
ostta02g02430			
ostta02g02440			
ostta02g02450			
ostta02g02470			
ostta02g02475			
ostta02g02477			
ostta02g02480			
ostta02g02490			
ostta02g02540			
ostta02g02550			
ostta02g02600			
ostta02g02715			
ostta02g02730			
ostta02g02760			
ostta02g02770			
ostta02g02820			
ostta02g02850			
ostta02g02880			
ostta02g02920			
ostta02g02940			
ostta02g02970			
ostta02g02980			
ostta02g02990			
ostta02g03000			
ostta02g03010			
ostta02g03020			
ostta02g03050			
ostta02g03060			
ostta02g03090			
ostta02g03160			
ostta02g03190			
ostta02g03220			
ostta02g03240			
ostta02g03270			
ostta02g03290			
ostta02g03310			
ostta02g03320			
ostta02g03330			
ostta02g03340			
ostta02g03350			
ostta02g03450			
ostta02g03465			
ostta02g03470			
ostta02g03510			
ostta02g03520			
ostta02g03530			
ostta02g03580			
ostta02g03590			
ostta02g03600			
ostta02g03650			
ostta02g03680			
ostta02g03690			
ostta02g03730			
ostta02g03750			
ostta02g03760			
ostta02g03790			
ostta02g03820			
ostta02g03850			
ostta02g03920			
ostta02g03930			
ostta02g03940			
ostta02g03950			
ostta02g03955			
ostta02g03970			
ostta02g03990			
ostta02g04020			
ostta02g04040			
ostta02g04060			
ostta02g04110			
ostta02g04115			
ostta02g04130			
ostta02g04140			
ostta02g04190			
ostta02g04210			
ostta02g04220			
ostta02g04250			
ostta02g04260			
ostta02g04280			
ostta02g04290			
ostta02g04300			
ostta02g04325			
ostta02g04330			
ostta02g04350			
ostta02g04410			
ostta02g04420			
ostta02g04430			
ostta02g04450			
ostta02g04480			
ostta02g04490			
ostta02g04510			
ostta02g04520			
ostta02g04530			
ostta02g04590			
ostta02g04630			
ostta02g04620			
ostta02g04640			
ostta02g04650			
ostta02g04670			
ostta02g04720			
ostta02g04730			
ostta02g04740			
ostta02g04750			
ostta02g04770			
ostta02g04780			
ostta02g04800			
ostta02g04815			
ostta02g04840			
ostta02g04850			
ostta02g04860			
ostta02g04905			
ostta02g04920			
ostta02g04930			
ostta02g04940			
ostta02g04950			
ostta02g04960			
ostta02g05000			
ostta02g05020			
ostta02g05030			
ostta02g05050			
ostta02g05100			
ostta02g05105			
ostta02g05110			
ostta02g05120			
ostta02g05150			
ostta02g05170			
ostta02g05180			
ostta02g05220			
ostta02g05225			
ostta02g05230			
ostta02g05260			
ostta02g05270			
ostta02g05290			
ostta02g05300			
ostta02g05310			
ostta02g05320			
ostta02g05330			
ostta02g05340			
ostta02g05360			
ostta02g05390			
ostta02g05410			
ostta02g05420			
ostta02g05430			
ostta02g05460			
ostta02g05470			
ostta02g05490			
ostta02g05500			
ostta02g05540			
ostta20g00035			
ostta20g00090			
ostta20g00120			
ostta20g00150			
ostta20g00170			
ostta20g00190			
ostta20g00220			
ostta20g00240			
ostta20g00280			
ostta20g00310			
ostta20g00055			
ostta20g00340			
ostta20g00370			
ostta20g00390			
ostta20g00400			
ostta20g00410			
ostta20g00430			
ostta20g00450			
ostta20g00480			
ostta20g00520			
ostta20g00530			
ostta20g00590			
ostta20g00610			
ostta20g00620			
ostta20g00660			
ostta20g00670			
ostta20g00690			
ostta20g00695			
ostta20g00700			
ostta20g00760			
ostta20g00780			
ostta20g00800			
ostta20g00880			
ostta20g00895			
ostta20g00900			
ostta20g00920			
ostta20g00930			
ostta20g00940			
ostta20g00960			
ostta03g00010			
ostta03g00020			
ostta03g00030			
ostta03g00050			
ostta03g00080			
ostta03g00090			
ostta03g00100			
ostta03g00110			
ostta03g00120			
ostta03g00130			
ostta03g00150			
ostta03g00200			
ostta03g00210			
ostta03g00230			
ostta03g00260			
ostta03g00280			
ostta03g00310			
ostta03g00320			
ostta03g00330			
ostta03g00340			
ostta03g00370			
ostta03g00390			
ostta03g00440			
ostta03g00470			
ostta03g00530			
ostta03g00550			
ostta03g00560			
ostta03g00580			
ostta03g00590			
ostta03g00600			
ostta03g00630			
ostta03g00670			
ostta03g00680			
ostta03g00690			
ostta03g00720			
ostta03g00730			
ostta03g00760			
ostta03g00800			
ostta03g00810			
ostta03g00887			
ostta03g00900			
ostta03g00910			
ostta03g00940			
ostta03g00950			
ostta03g00960			
ostta03g00980			
ostta03g00990			
ostta03g01010			
ostta03g01050			
ostta03g01060			
ostta03g01080			
ostta03g01120			
ostta03g01220			
ostta03g01240			
ostta03g01250			
ostta03g01270			
ostta03g01280			
ostta03g01290			
ostta03g01310			
ostta03g01330			
ostta03g01340			
ostta03g01350			
ostta03g01360			
ostta03g01380			
ostta03g01390			
ostta03g01420			
ostta03g01430			
ostta03g01460			
ostta03g01530			
ostta03g01540			
ostta03g01550			
ostta03g01570			
ostta03g01590			
ostta03g01610			
ostta03g01620			
ostta03g01630			
ostta03g01650			
ostta03g01660			
ostta03g01700			
ostta03g01710			
ostta03g01720			
ostta03g01730			
ostta03g01740			
ostta03g01760			
ostta03g01770			
ostta03g01790			
ostta03g01800			
ostta03g01820			
ostta03g01830			
ostta03g01850			
ostta03g01870			
ostta03g01950			
ostta03g01960			
ostta03g01970			
ostta03g01980			
ostta03g02010			
ostta03g02020			
ostta03g02030			
ostta03g02040			
ostta03g02050			
ostta03g02060			
ostta03g02070			
ostta03g02090			
ostta03g02110			
ostta03g02120			
ostta03g02160			
ostta03g02170			
ostta03g02180			
ostta03g02190			
ostta03g02210			
ostta03g02240			
ostta03g02260			
ostta03g02270			
ostta03g02275			
ostta03g02290			
ostta03g02350			
ostta03g02370			
ostta03g02460			
ostta03g02480			
ostta03g02490			
ostta03g02500			
ostta03g02510			
ostta03g02520			
ostta03g02540			
ostta03g02550			
ostta03g02560			
ostta03g02580			
ostta03g02600			
ostta03g02620			
ostta03g02640			
ostta03g02660			
ostta03g02680			
ostta03g02690			
ostta03g02700			
ostta03g02710			
ostta03g02720			
ostta03g02760			
ostta03g02780			
ostta03g02800			
ostta03g02810			
ostta03g02890			
ostta03g02910			
ostta03g02925			
ostta03g02930			
ostta03g02940			
ostta03g02970			
ostta03g03010			
ostta03g03070			
ostta03g03090			
ostta03g03110			
ostta03g03190			
ostta03g03220			
ostta03g03230			
ostta03g03280			
ostta03g03290			
ostta03g03310			
ostta03g03320			
ostta03g03330			
ostta03g03350			
ostta03g03370			
ostta03g03400			
ostta03g03430			
ostta03g03440			
ostta03g03450			
ostta03g03470			
ostta03g03490			
ostta03g03510			
ostta03g03530			
ostta03g03540			
ostta03g03550			
ostta03g03560			
ostta03g03610			
ostta03g03650			
ostta03g03670			
ostta03g03690			
ostta03g03700			
ostta03g03720			
ostta03g03770			
ostta03g03790			
ostta03g03800			
ostta03g03810			
ostta03g03820			
ostta03g03840			
ostta03g03880			
ostta03g03900			
ostta03g03920			
ostta03g03970			
ostta03g03990			
ostta03g04000			
ostta03g04025			
ostta03g04050			
ostta03g04070			
ostta03g04080			
ostta03g04090			
ostta03g04100			
ostta03g04110			
ostta03g04120			
ostta03g04180			
ostta03g04240			
ostta03g04250			
ostta03g04270			
ostta03g04280			
ostta03g04310			
ostta03g04335			
ostta03g04340			
ostta03g04345			
ostta03g04380			
ostta03g04390			
ostta03g04400			
ostta03g04410			
ostta03g04420			
ostta03g04430			
ostta03g04450			
ostta03g04460			
ostta03g04470			
ostta03g04500			
ostta03g04520			
ostta03g04530			
ostta03g04540			
ostta03g04550			
ostta03g04580			
ostta03g04610			
ostta03g04635			
ostta03g04640			
ostta03g04650			
ostta03g04680			
ostta03g04690			
ostta03g04740			
ostta03g04760			
ostta03g04780			
ostta03g04830			
ostta03g04850			
ostta03g04860			
ostta03g04870			
ostta03g04880			
ostta03g04920			
ostta03g04960			
ostta03g05000			
ostta03g05030			
ostta03g05070			
ostta03g05110			
ostta03g05130			
ostta03g05150			
ostta03g05160			
ostta03g05180			
ostta03g05200			
ostta03g05205			
ostta03g05220			
ostta03g05240			
ostta03g05250			
ostta03g05260			
ostta03g05270			
ostta03g05280			
ostta03g05310			
ostta03g05330			
ostta03g05340			
ostta03g05350			
ostta03g05360			
ostta03g05370			
ostta03g05400			
ostta03g05435			
ostta03g05450			
ostta03g05460			
ostta03g05470			
ostta03g05510			
ostta03g05520			
ostta03g05550			
ostta03g05560			
ostta03g05570			
ostta03g05580			
ostta03g05610			
ostta03g05630			
ostta03g05650			
ostta03g05660			
ostta03g05675			
ostta03g05700			
ostta03g05730			
ostta03g05740			
ostta03g05770			
ostta03g05790			
ostta03g05820			
ostta03g05840			
ostta03g05890			
ostta03g05900			
ostta03g05940			
ostta03g05960			
ostta03g05970			
ostta03g05980			
ostta03g05990			
ostta03g06000			
ostta03g06020			
ostta03g06030			
ostta04g00010			
ostta04g00050			
ostta04g00070			
ostta04g00080			
ostta04g00120			
ostta04g00150			
ostta04g00160			
ostta04g00170			
ostta04g00180			
ostta04g00200			
ostta04g00270			
ostta04g00280			
ostta04g00290			
ostta04g00310			
ostta04g00320			
ostta04g00340			
ostta04g00360			
ostta04g00390			
ostta04g00410			
ostta04g00440			
ostta04g00500			
ostta04g00520			
ostta04g00530			
ostta04g00540			
ostta04g00570			
ostta04g00580			
ostta04g00590			
ostta04g00620			
ostta04g00630			
ostta04g00650			
ostta04g00660			
ostta04g00670			
ostta04g00720			
ostta04g00730			
ostta04g00760			
ostta04g00810			
ostta04g00815			
ostta04g00820			
ostta04g00830			
ostta04g00920			
ostta04g00930			
ostta04g00940			
ostta04g00950			
ostta04g00960			
ostta04g00990			
ostta04g01000			
ostta04g01010			
ostta04g01020			
ostta04g01040			
ostta04g01070			
ostta04g01130			
ostta04g01150			
ostta04g01160			
ostta04g01170			
ostta04g01200			
ostta04g01210			
ostta04g01230			
ostta04g01240			
ostta04g01250			
ostta04g01280			
ostta04g01300			
ostta04g01350			
ostta04g01360			
ostta04g01380			
ostta04g01410			
ostta04g01440			
ostta04g01450			
ostta04g01470			
ostta04g01510			
ostta04g01520			
ostta04g01550			
ostta04g01580			
ostta04g01590			
ostta04g01620			
ostta04g01630			
ostta04g01640			
ostta04g01670			
ostta04g01700			
ostta04g01730			
ostta04g01740			
ostta04g01800			
ostta04g01820			
ostta04g01840			
ostta04g01845			
ostta04g01850			
ostta04g01880			
ostta04g01890			
ostta04g01900			
ostta04g01910			
ostta04g01950			
ostta04g02000			
ostta04g02040			
ostta04g02070			
ostta04g02110			
ostta04g02120			
ostta04g02170			
ostta04g02190			
ostta04g02220			
ostta04g02230			
ostta04g02260			
ostta04g02280			
ostta04g02290			
ostta04g02300			
ostta04g02310			
ostta04g02320			
ostta04g02330			
ostta04g02340			
ostta04g02350			
ostta04g02360			
ostta04g02400			
ostta04g02410			
ostta04g02420			
ostta04g02430			
ostta04g02440			
ostta04g02450			
ostta04g02460			
ostta04g02500			
ostta04g02550			
ostta04g02560			
ostta04g02570			
ostta04g02600			
ostta04g02670			
ostta04g02680			
ostta04g02700			
ostta04g02730			
ostta04g02760			
ostta04g02790			
ostta04g02810			
ostta04g02840			
ostta04g02860			
ostta04g02870			
ostta04g02890			
ostta04g02920			
ostta04g02940			
ostta04g02960			
ostta04g02980			
ostta04g02990			
ostta04g03000			
ostta04g03020			
ostta04g03040			
ostta04g03060			
ostta04g03070			
ostta04g03120			
ostta04g03130			
ostta04g03140			
ostta04g03160			
ostta04g03180			
ostta04g03200			
ostta04g03210			
ostta04g03220			
ostta04g03230			
ostta04g03240			
ostta04g03255			
ostta04g03280			
ostta04g03290			
ostta04g03300			
ostta04g03330			
ostta04g03350			
ostta04g03360			
ostta04g03380			
ostta04g03390			
ostta04g03400			
ostta04g03410			
ostta04g03420			
ostta04g03450			
ostta04g03455			
ostta04g03570			
ostta04g03580			
ostta04g03600			
ostta04g03630			
ostta04g03640			
ostta04g03650			
ostta04g03690			
ostta04g03720			
ostta04g03730			
ostta04g03770			
ostta04g03780			
ostta04g03810			
ostta04g03820			
ostta04g03830			
ostta04g03870			
ostta04g03890			
ostta04g03910			
ostta04g03920			
ostta04g03970			
ostta04g04010			
ostta04g04030			
ostta04g04065			
ostta04g04070			
ostta04g04100			
ostta04g04140			
ostta04g04180			
ostta04g04210			
ostta04g04250			
ostta04g04300			
ostta04g04310			
ostta04g04360			
ostta04g04370			
ostta04g04400			
ostta04g04440			
ostta04g04450			
ostta04g04460			
ostta04g04490			
ostta04g04500			
ostta04g04510			
ostta04g04530			
ostta04g04550			
ostta04g04560			
ostta04g04570			
ostta04g04580			
ostta04g04630			
ostta04g04660			
ostta04g04670			
ostta04g04680			
ostta04g04700			
ostta04g04710			
ostta04g04720			
ostta04g04840			
ostta04g04850			
ostta04g04880			
ostta04g04890			
ostta04g04920			
ostta04g04950			
ostta04g04960			
ostta04g04990			
ostta04g05000			
ostta04g05020			
ostta04g05050			
ostta04g05090			
ostta04g05100			
ostta04g05120			
ostta04g05130			
ostta04g05160			
ostta04g05170			
ostta04g05180			
ostta04g05200			
ostta04g05240			
ostta04g05260			
ostta04g05270			
ostta04g05300			
ostta04g05310			
ostta04g05330			
ostta04g05340			
ostta04g05350			
ostta04g05360			
ostta04g05370			
ostta04g05400			
ostta04g05430			
ostta04g05440			
ostta04g05450			
ostta04g05460			
ostta04g05480			
ostta04g05490			
ostta04g05500			
ostta04g05530			
ostta04g05550			
ostta04g05560			
ostta04g05580			
ostta04g05590			
ostta05g00010			
ostta05g00030			
ostta05g00040			
ostta05g00060			
ostta05g00070			
ostta05g00120			
ostta05g00130			
ostta05g00140			
ostta05g00160			
ostta05g00170			
ostta05g00180			
ostta05g00190			
ostta05g00200			
ostta05g00210			
ostta05g00225			
ostta05g00230			
ostta05g00240			
ostta05g00260			
ostta05g00290			
ostta05g00320			
ostta05g00370			
ostta05g00380			
ostta05g00420			
ostta05g00450			
ostta05g00480			
ostta05g00520			
ostta05g00540			
ostta05g00580			
ostta05g00590			
ostta05g00620			
ostta05g00640			
ostta05g00650			
ostta05g00680			
ostta05g00690			
ostta05g00700			
ostta05g00720			
ostta05g00730			
ostta05g00740			
ostta05g00750			
ostta05g00760			
ostta05g00770			
ostta05g00780			
ostta05g00790			
ostta05g00810			
ostta05g00820			
ostta05g00830			
ostta05g00890			
ostta05g00910			
ostta05g00920			
ostta05g00960			
ostta05g00970			
ostta05g00980			
ostta05g00990			
ostta05g01000			
ostta05g01010			
ostta05g01020			
ostta05g01040			
ostta05g01050			
ostta05g01060			
ostta05g01090			
ostta05g01100			
ostta05g01120			
ostta05g01150			
ostta05g01160			
ostta05g01170			
ostta05g01190			
ostta05g01200			
ostta05g01210			
ostta05g01220			
ostta05g01240			
ostta05g01290			
ostta05g01340			
ostta05g01390			
ostta05g01480			
ostta05g01490			
ostta05g01495			
ostta05g01500			
ostta05g01510			
ostta05g01520			
ostta05g01530			
ostta05g01580			
ostta05g01600			
ostta05g01610			
ostta05g01620			
ostta05g01660			
ostta05g01670			
ostta05g01700			
ostta05g01720			
ostta05g01730			
ostta05g01750			
ostta05g01780			
ostta05g01790			
ostta05g01830			
ostta05g01910			
ostta05g01950			
ostta05g01980			
ostta05g02000			
ostta05g02010			
ostta05g02050			
ostta05g02060			
ostta05g02070			
ostta05g02100			
ostta05g02110			
ostta05g02140			
ostta05g02150			
ostta05g02160			
ostta05g02170			
ostta05g02200			
ostta05g02210			
ostta05g02235			
ostta05g02240			
ostta05g02250			
ostta05g02270			
ostta05g02310			
ostta05g02320			
ostta05g02350			
ostta05g02380			
ostta05g02400			
ostta05g02426			
ostta05g02440			
ostta05g02470			
ostta05g02490			
ostta05g02540			
ostta05g02560			
ostta05g02570			
ostta05g02590			
ostta05g02600			
ostta05g02630			
ostta05g02640			
ostta05g02660			
ostta05g02670			
ostta05g02700			
ostta05g02730			
ostta05g02770			
ostta05g02780			
ostta05g02790			
ostta05g02800			
ostta05g02810			
ostta05g02840			
ostta05g02850			
ostta05g02860			
ostta05g02880			
ostta05g02890			
ostta05g02910			
ostta05g02920			
ostta05g02960			
ostta05g02975			
ostta05g03010			
ostta05g03030			
ostta05g03070			
ostta05g03080			
ostta05g03100			
ostta05g03110			
ostta05g03120			
ostta05g03140			
ostta05g03150			
ostta05g03190			
ostta05g03200			
ostta05g03220			
ostta05g03230			
ostta05g03240			
ostta05g03250			
ostta05g03280			
ostta05g03290			
ostta05g03310			
ostta05g03350			
ostta05g03360			
ostta05g03370			
ostta05g03380			
ostta05g03405			
ostta05g03420			
ostta05g03430			
ostta05g03490			
ostta05g03590			
ostta05g03600			
ostta05g03610			
ostta05g03620			
ostta05g03630			
ostta05g03650			
ostta05g03670			
ostta05g03680			
ostta05g03690			
ostta05g03700			
ostta05g03710			
ostta05g03720			
ostta05g03730			
ostta05g03800			
ostta05g03830			
ostta05g03880			
ostta05g03890			
ostta05g03940			
ostta05g03950			
ostta05g03970			
ostta05g03980			
ostta05g03990			
ostta05g04010			
ostta05g04020			
ostta05g04030			
ostta05g04040			
ostta05g04050			
ostta05g04060			
ostta05g04090			
ostta05g04150			
ostta05g04160			
ostta05g04190			
ostta05g04210			
ostta05g04220			
ostta05g04240			
ostta05g04250			
ostta05g04260			
ostta05g04270			
ostta05g04280			
ostta05g04300			
ostta05g04310			
ostta05g04350			
ostta05g04365			
ostta05g04390			
ostta05g04400			
ostta05g04415			
ostta05g04430			
ostta05g04440			
ostta05g04470			
ostta05g04480			
ostta05g04490			
ostta05g04500			
ostta05g04510			
ostta05g04520			
ostta05g04530			
ostta05g04540			
ostta05g04570			
ostta05g04610			
ostta05g04630			
ostta05g04640			
ostta05g04650			
ostta05g04660			
ostta05g04690			
ostta05g04710			
ostta05g04720			
ostta05g04760			
ostta05g04770			
ostta05g04780			
ostta05g04790			
ostta05g04810			
ostta05g04830			
ostta05g04840			
ostta05g04850			
ostta05g04860			
ostta05g04885			
ostta05g04890			
ostta05g04900			
ostta05g04920			
ostta05g04940			
ostta05g05020			
ostta06g00010			
ostta06g00030			
ostta06g00055			
ostta06g00070			
ostta06g00075			
ostta06g00080			
ostta06g00100			
ostta06g00110			
ostta06g00120			
ostta06g00130			
ostta06g00135			
ostta06g00140			
ostta06g00170			
ostta06g00200			
ostta06g00220			
ostta06g00230			
ostta06g00240			
ostta06g00260			
ostta06g00270			
ostta06g00280			
ostta06g00290			
ostta06g00300			
ostta06g00320			
ostta06g00360			
ostta06g00390			
ostta06g00400			
ostta06g00410			
ostta06g00440			
ostta06g00450			
ostta06g00470			
ostta06g00500			
ostta06g00510			
ostta06g00550			
ostta06g00560			
ostta06g00610			
ostta06g00630			
ostta06g00660			
ostta06g00670			
ostta06g00690			
ostta06g00710			
ostta06g00730			
ostta06g00740			
ostta06g00770			
ostta06g00830			
ostta06g00840			
ostta06g00860			
ostta06g00870			
ostta06g00900			
ostta06g00910			
ostta06g00920			
ostta06g00930			
ostta06g00945			
ostta06g00960			
ostta06g00970			
ostta06g01000			
ostta06g01010			
ostta06g01050			
ostta06g01060			
ostta06g01080			
ostta06g01090			
ostta06g01100			
ostta06g01140			
ostta06g01170			
ostta06g01190			
ostta06g01200			
ostta06g01250			
ostta06g01270			
ostta06g01280			
ostta06g01290			
ostta06g01300			
ostta06g01330			
ostta06g01390			
ostta06g01410			
ostta06g01420			
ostta06g01440			
ostta06g01470			
ostta06g01480			
ostta06g01500			
ostta06g01540			
ostta06g01580			
ostta06g01590			
