Gene ID	GO	KO	KOG	ENZYME	PANTHER	PFAM
Cre05.g244000						
Cre05.g244050						
Cre05.g244052						
Cre05.g244100						
Cre05.g244150						
Cre05.g244200						
Cre05.g244236						
Cre05.g244300						
Cre05.g244350						
Cre05.g244400						
Cre05.g244450						
Cre05.g244500						
Cre05.g244650						
Cre05.g244701						
Cre05.g244750						
Cre05.g244800						
Cre05.g244850						
Cre05.g244900						
Cre05.g245101						
Cre05.g245102						
Cre05.g245150						
Cre05.g245350						
Cre05.g245351						
Cre05.g245500						
Cre05.g245700						
Cre05.g245701						
Cre05.g245800						
Cre05.g245901						
Cre05.g246000						
Cre05.g246050						
Cre05.g246100						
Cre05.g246250						
Cre05.g246300						
Cre05.g246376						
Cre05.g246550						
Cre05.g246551						
Cre05.g246552						
Cre05.g246553						
Cre05.g246600						
Cre05.g246650						
Cre05.g246750						
Cre05.g246752						
Cre05.g246753						
Cre05.g246800						
Cre05.g246850						
Cre05.g246900						
Cre05.g246950						
Cre05.g247100						
Cre05.g247150						
Cre05.g247200						
Cre05.g247250						
Cre05.g247300						
Cre05.g247350						
Cre05.g247400						
Cre05.g247450						
Cre05.g247600						
Cre05.g247650						
Cre05.g247700						
Cre05.g247950						
Cre05.g248000						
Cre05.g248050						
Cre05.g248100						
Cre05.g248401						
Cre05.g248650						
Cre06.g246958						
Cre06.g248750						
Cre06.g248800						
Cre06.g249050						
Cre06.g249101						
Cre06.g249200						
Cre06.g249250						
Cre06.g249300						
Cre06.g249350						
Cre06.g249400						
Cre06.g249450						
Cre06.g249500						
Cre06.g249550						
Cre06.g249555						
Cre06.g249600						
Cre06.g249650						
Cre06.g249800						
Cre06.g249850						
Cre06.g250000						
Cre06.g250050						
Cre06.g250100						
Cre06.g250150						
Cre06.g250276						
Cre06.g250350						
Cre06.g250400						
Cre06.g250550						
Cre06.g250567						
Cre06.g250600						
Cre06.g250700						
Cre06.g250976						
Cre06.g251000						
Cre06.g251150						
Cre06.g251683						
Cre06.g251716						
Cre06.g251750						
Cre06.g251850						
Cre06.g252000						
Cre06.g252050						
Cre06.g252100						
Cre06.g252150						
Cre06.g252250						
Cre06.g252300						
Cre06.g252350						
Cre06.g252401						
Cre06.g252576						
Cre06.g252600						
Cre06.g252700						
Cre06.g252743						
Cre06.g252750						
Cre06.g252850						
Cre06.g252871						
Cre06.g252892						
Cre06.g252913						
Cre06.g253000						
Cre06.g253102						
Cre06.g253150						
Cre06.g253350						
Cre06.g253404						
Cre06.g253459						
Cre06.g253550						
Cre06.g253566						
Cre06.g253569						
Cre06.g253582						
Cre06.g253600						
Cre06.g253679						
Cre06.g253750						
Cre06.g253753						
Cre06.g253754						
Cre06.g253755						
Cre06.g253756						
Cre06.g253757						
Cre06.g253758						
Cre06.g253759						
Cre06.g253789						
Cre06.g253800						
Cre06.g253851						
Cre06.g253852						
Cre06.g253853						
Cre06.g253900						
Cre06.g253901						
Cre06.g253902						
Cre06.g253903						
Cre06.g253975						
Cre06.g254002						
Cre06.g254027						
Cre06.g254052						
Cre06.g254077						
Cre06.g254100						
Cre06.g254175						
Cre06.g254200						
Cre06.g254213						
Cre06.g254224						
Cre06.g254232						
Cre06.g254240						
Cre06.g254250						
Cre06.g254275						
Cre06.g254300						
Cre06.g254500						
Cre06.g254550						
Cre06.g254600						
Cre06.g254700						
Cre06.g254850						
Cre06.g254917						
Cre06.g255050						
Cre06.g255100						
Cre06.g255150						
Cre06.g255200						
Cre06.g255250						
Cre06.g255300						
Cre06.g255500						
Cre06.g255550						
Cre06.g255600						
Cre06.g255626						
Cre06.g255650						
Cre06.g255700						
Cre06.g255750						
Cre06.g255800						
Cre06.g255850						
Cre06.g255900						
Cre06.g255950						
Cre06.g256000						
Cre06.g256100						
Cre06.g256150						
Cre06.g256250						
Cre06.g256350						
Cre06.g256400						
Cre06.g256450						
Cre06.g256500						
Cre06.g256526						
Cre06.g256550						
Cre06.g256600						
Cre06.g256650						
Cre06.g256700						
Cre06.g256800						
Cre06.g256850						
Cre06.g256900						
Cre06.g256950						
Cre06.g257050						
Cre06.g257100						
Cre06.g257167						
Cre06.g257183						
Cre06.g257200						
Cre06.g257300						
Cre06.g257351						
Cre06.g257400						
Cre06.g257476						
Cre06.g257550						
Cre06.g257600						
Cre06.g257700						
Cre06.g257750						
Cre06.g257900						
Cre06.g258000						
Cre06.g258051						
Cre06.g258100						
Cre06.g258150						
Cre06.g258250						
Cre06.g258300						
Cre06.g258350						
Cre06.g258400						
Cre06.g258450						
Cre06.g258500						
Cre06.g258550						
Cre06.g258566						
Cre06.g258583						
Cre06.g258600						
Cre06.g258650						
Cre06.g258800						
Cre06.g258850						
Cre06.g258900						
Cre06.g258950						
Cre06.g259000						
Cre06.g259050						
Cre06.g259100						
Cre06.g259250						
Cre06.g259300						
Cre06.g259350						
Cre06.g259450						
Cre06.g259476						
Cre06.g259600						
Cre06.g259700						
Cre06.g259750						
Cre06.g259850						
Cre06.g259950						
Cre06.g260000						
Cre06.g260050						
Cre06.g260150						
Cre06.g260200						
Cre06.g260300						
Cre06.g260350						
Cre06.g260400						
Cre06.g260500						
Cre06.g260600						
Cre06.g260650						
Cre06.g260776						
Cre06.g260900						
Cre06.g260950						
Cre06.g260976						
Cre06.g261026						
Cre06.g261050						
Cre06.g261100						
Cre06.g261300						
Cre06.g261350						
Cre06.g261400						
Cre06.g261450						
Cre06.g261550						
Cre06.g261600						
Cre06.g261750						
Cre06.g261850						
Cre06.g261900						
Cre06.g261950						
Cre06.g262000						
Cre06.g262150						
Cre06.g262200						
Cre06.g262250						
Cre06.g262350						
Cre06.g262450						
Cre06.g262500						
Cre06.g262550						
Cre06.g262601						
Cre06.g262650						
Cre06.g262750						
Cre06.g262950						
Cre06.g262977						
Cre06.g263100						
Cre06.g263150						
Cre06.g263176						
Cre06.g263200						
Cre06.g263250						
Cre06.g263357						
Cre06.g263400						
Cre06.g263500						
Cre06.g263550						
Cre06.g263600						
Cre06.g263650						
Cre06.g263700						
Cre06.g263750						
Cre06.g263800						
Cre06.g263841						
Cre06.g263850						
Cre06.g263900						
Cre06.g264000						
Cre06.g264050						
Cre06.g264100						
Cre06.g264150						
Cre06.g264250						
Cre06.g264400						
Cre06.g264450						
Cre06.g264500						
Cre06.g264550						
Cre06.g264600						
Cre06.g264700						
Cre06.g264850						
Cre06.g265050						
Cre06.g265150						
Cre06.g265200						
Cre06.g265300						
Cre06.g265450						
Cre06.g265602						
Cre06.g265652						
Cre06.g265750						
Cre06.g265900						
Cre06.g266052						
Cre06.g266200						
Cre06.g266276						
Cre06.g266300						
Cre06.g266383						
Cre06.g266500						
Cre06.g266550						
Cre06.g266600						
Cre06.g266900						
Cre06.g267100						
Cre06.g267150						
Cre06.g267200						
Cre06.g267300						
Cre06.g267350						
Cre06.g267450						
Cre06.g267476						
Cre06.g267800						
Cre06.g267850						
Cre06.g267900						
Cre06.g268000						
Cre06.g268228						
Cre06.g268400						
Cre06.g268501						
Cre06.g268550						
Cre06.g268650						
Cre06.g268700						
Cre06.g268900						
Cre06.g268925						
Cre06.g268976						
Cre06.g269000						
Cre06.g269050						
Cre06.g269150						
Cre06.g269250						
Cre06.g269300						
Cre06.g269400						
Cre06.g269544						
Cre06.g269550						
Cre06.g269700						
Cre06.g269801						
Cre06.g269850						
Cre06.g269865						
Cre06.g269908						
Cre06.g270000						
Cre06.g270050						
Cre06.g270150						
Cre06.g270276						
Cre06.g270300						
Cre06.g270400						
Cre06.g270450						
Cre06.g270550						
Cre06.g270600						
Cre06.g270650						
Cre06.g270700						
Cre06.g270726						
Cre06.g270800						
Cre06.g270950						
Cre06.g271000						
Cre06.g271050						
Cre06.g271150						
Cre06.g271300						
Cre06.g271400						
Cre06.g271450						
Cre06.g271500						
Cre06.g271526						
Cre06.g271600						
Cre06.g271650						
Cre06.g271700						
Cre06.g271750						
Cre06.g271800						
Cre06.g271900						
Cre06.g272000						
Cre06.g272150						
Cre06.g272200						
Cre06.g272250						
Cre06.g272300						
Cre06.g272350						
Cre06.g272400						
Cre06.g272450						
Cre06.g272475						
Cre06.g272500						
Cre06.g272550						
Cre06.g272701						
Cre06.g272750						
Cre06.g272760						
Cre06.g273000						
Cre06.g273050						
Cre06.g273350						
Cre06.g273400						
Cre06.g273450						
Cre06.g273550						
Cre06.g273650						
Cre06.g273700						
Cre06.g273800						
Cre06.g273950						
Cre06.g274050						
Cre06.g274150						
Cre06.g274300						
Cre06.g274600						
Cre06.g274650						
Cre06.g274700						
Cre06.g274900						
Cre06.g274950						
Cre06.g274994						
Cre06.g275000						
Cre06.g275200						
Cre06.g275250						
Cre06.g275300						
Cre06.g275350						
Cre06.g275400						
Cre06.g275550						
Cre06.g275600						
Cre06.g275700						
Cre06.g275950						
Cre06.g276001						
Cre06.g276050						
Cre06.g276150						
Cre06.g276200						
Cre06.g276250						
Cre06.g276300						
Cre06.g276371						
Cre06.g276400						
Cre06.g276650						
Cre06.g276750						
Cre06.g276759						
Cre06.g276800						
Cre06.g277150						
Cre06.g277250						
Cre06.g277350						
Cre06.g277400						
Cre06.g277450						
Cre06.g277500						
Cre06.g277600						
Cre06.g277650						
Cre06.g277700						
Cre06.g277750						
Cre06.g277850						
Cre06.g278085						
Cre06.g278086						
Cre06.g278087						
Cre06.g278089						
Cre06.g278090						
Cre06.g278091						
Cre06.g278092						
Cre06.g278093						
Cre06.g278094						
Cre06.g278095						
Cre06.g278096						
Cre06.g278098						
Cre06.g278099						
Cre06.g278101						
Cre06.g278102						
Cre06.g278104						
Cre06.g278105						
Cre06.g278106						
Cre06.g278107						
Cre06.g278110						
Cre06.g278112						
Cre06.g278113						
Cre06.g278114						
Cre06.g278115						
Cre06.g278116						
Cre06.g278117						
Cre06.g278118						
Cre06.g278119						
Cre06.g278120						
Cre06.g278121						
Cre06.g278123						
Cre06.g278124						
Cre06.g278126						
Cre06.g278127						
Cre06.g278128						
Cre06.g278129						
Cre06.g278131						
Cre06.g278132						
Cre06.g278133						
Cre06.g278134						
Cre06.g278137						
Cre06.g278138						
Cre06.g278141						
Cre06.g278143						
Cre06.g278145						
Cre06.g278146						
Cre06.g278147						
Cre06.g278149						
Cre06.g278150						
Cre06.g278151						
Cre06.g278152						
Cre06.g278153						
Cre06.g278154						
Cre06.g278156						
Cre06.g278157						
Cre06.g278158						
Cre06.g278160						
Cre06.g278161						
Cre06.g278162						
Cre06.g278164						
Cre06.g278165						
Cre06.g278166						
Cre06.g278167						
Cre06.g278169						
Cre06.g278170						
Cre06.g278171						
Cre06.g278173						
Cre06.g278174						
Cre06.g278178						
Cre06.g278179						
Cre06.g278180						
Cre06.g278181						
Cre06.g278182						
Cre06.g278189						
Cre06.g278190						
Cre06.g278191						
Cre06.g278192						
Cre06.g278193						
Cre06.g278194						
Cre06.g278195						
Cre06.g278196						
Cre06.g278198						
Cre06.g278199						
Cre06.g278201						
Cre06.g278203						
Cre06.g278204						
Cre06.g278205						
Cre06.g278206						
Cre06.g278207						
Cre06.g278208						
Cre06.g278209						
Cre06.g278211						
Cre06.g278212						
Cre06.g278214						
Cre06.g278216						
Cre06.g278217						
Cre06.g278218						
Cre06.g278219						
Cre06.g278220						
Cre06.g278223						
Cre06.g278225						
Cre06.g278227						
Cre06.g278228						
Cre06.g278232						
Cre06.g278233						
Cre06.g278235						
Cre06.g278237						
Cre06.g278238						
Cre06.g278240						
Cre06.g278241						
Cre06.g278246						
Cre06.g278247						
Cre06.g278248						
Cre06.g278251						
Cre06.g278252						
Cre06.g278253						
Cre06.g278255						
Cre06.g278257						
Cre06.g278258						
Cre06.g278259						
Cre06.g278262						
Cre06.g278263						
Cre06.g278264						
Cre06.g278266						
Cre06.g278267						
Cre06.g278268						
Cre06.g278269						
Cre06.g278270						
Cre06.g278271						
Cre06.g278272						
Cre06.g278273						
Cre06.g278274						
Cre06.g278275						
Cre06.g278276						
Cre06.g278277						
Cre06.g278278						
Cre06.g278279						
Cre06.g278280						
Cre06.g278281						
Cre06.g278282						
Cre06.g278283						
Cre06.g278284						
Cre06.g278285						
Cre06.g278286						
Cre06.g278287						
Cre06.g278288						
Cre06.g278289						
Cre06.g278290						
Cre06.g278291						
Cre06.g278292						
Cre06.g278293						
Cre06.g278294						
Cre06.g278295						
Cre06.g278296						
Cre06.g278297						
Cre06.g278298						
Cre06.g278299						
Cre06.g278301						
Cre06.g278302						
Cre06.g278400						
Cre06.g278451						
Cre06.g278500						
Cre06.g278550						
Cre06.g278585						
Cre06.g278600						
Cre06.g278650						
Cre06.g278700						
Cre06.g278750						
Cre06.g278850						
Cre06.g278900						
Cre06.g278950						
Cre06.g279100						
Cre06.g279183						
Cre06.g279216						
Cre06.g279250						
Cre06.g279350						
Cre06.g279450						
Cre06.g279474						
Cre06.g279500						
Cre06.g279550						
Cre06.g279600						
Cre06.g279650						
Cre06.g279700						
Cre06.g279750						
Cre06.g279800						
Cre06.g279850						
Cre06.g279900						
Cre06.g279950						
Cre06.g279976						
Cre06.g280000						
Cre06.g280227						
Cre06.g280250						
Cre06.g280385						
Cre06.g280450						
Cre06.g280475						
Cre06.g280500						
Cre06.g280600						
Cre06.g280650						
Cre06.g280700						
Cre06.g280750						
Cre06.g280800						
Cre06.g281150						
Cre06.g281286						
Cre06.g281300						
Cre06.g281500						
Cre06.g281563						
Cre06.g281600						
Cre06.g281650						
Cre06.g281700						
Cre06.g281750						
Cre06.g281766						
Cre06.g281800						
Cre06.g281850						
Cre06.g281900						
Cre06.g281950						
Cre06.g282000						
Cre06.g282050						
Cre06.g282100						
Cre06.g282150						
Cre06.g282251						
Cre06.g282300						
Cre06.g282350						
Cre06.g282400						
Cre06.g282550						
Cre06.g282700						
Cre06.g282750						
Cre06.g282800						
Cre06.g282826						
Cre06.g282850						
Cre06.g282900						
Cre06.g282950						
Cre06.g283000						
Cre06.g283034						
Cre06.g283100						
Cre06.g283150						
Cre06.g283250						
Cre06.g283300						
Cre06.g283350						
Cre06.g283400						
Cre06.g283450						
Cre06.g283500						
Cre06.g283550						
Cre06.g283600						
Cre06.g283700						
Cre06.g283800						
Cre06.g283826						
Cre06.g283850						
Cre06.g283900						
Cre06.g283975						
Cre06.g284000						
Cre06.g284300						
Cre06.g284376						
Cre06.g284400						
Cre06.g284450						
Cre06.g284500						
Cre06.g284550						
Cre06.g284600						
Cre06.g284726						
Cre06.g284750						
Cre06.g284850						
Cre06.g284950						
Cre06.g285001						
Cre06.g285050						
Cre06.g285100						
Cre06.g285350						
Cre06.g285451						
Cre06.g285500						
Cre06.g285600						
Cre06.g285700						
Cre06.g285750						
Cre06.g285800						
Cre06.g285850						
Cre06.g285900						
Cre06.g285926						
Cre06.g285950						
Cre06.g286000						
Cre06.g286050						
Cre06.g286100						
Cre06.g286150						
Cre06.g286250						
Cre06.g286400						
Cre06.g286450						
Cre06.g286500						
Cre06.g286550						
Cre06.g286600						
Cre06.g286650						
Cre06.g286850						
Cre06.g286900						
Cre06.g286950						
Cre06.g287000						
Cre06.g287050						
Cre06.g287100						
Cre06.g287176						
Cre06.g287200						
Cre06.g287250						
Cre06.g287300						
Cre06.g287500						
Cre06.g287550						
Cre06.g287600						
Cre06.g287650						
Cre06.g287800						
Cre06.g287850						
Cre06.g287900						
Cre06.g288000						
Cre06.g288150						
Cre06.g288252						
Cre06.g288350						
Cre06.g288500						
Cre06.g288550						
Cre06.g288600						
Cre06.g288800						
Cre06.g288850						
Cre06.g288900						
Cre06.g288950						
Cre06.g289000						
Cre06.g289033						
Cre06.g289050						
Cre06.g289100						
Cre06.g289200						
Cre06.g289300						
Cre06.g289426						
Cre06.g289450						
Cre06.g289500						
Cre06.g289600						
Cre06.g289650						
Cre06.g289900						
Cre06.g290000						
Cre06.g290050						
Cre06.g290250						
Cre06.g290300						
Cre06.g290350						
Cre06.g290400						
Cre06.g290550						
Cre06.g290676						
Cre06.g290800						
Cre06.g290850						
Cre06.g290900						
Cre06.g291050						
Cre06.g291100						
Cre06.g291200						
Cre06.g291250						
Cre06.g291300						
Cre06.g291350						
Cre06.g291450						
Cre06.g291500						
Cre06.g291550						
Cre06.g291600						
Cre06.g291700						
Cre06.g291750						
Cre06.g291850						
Cre06.g291900						
Cre06.g292050						
Cre06.g292100						
Cre06.g292150						
Cre06.g292183						
Cre06.g292216						
Cre06.g292249						
Cre06.g292282						
Cre06.g292315						
Cre06.g292400						
Cre06.g292600						
Cre06.g292800						
Cre06.g292850						
Cre06.g292900						
Cre06.g293150						
Cre06.g293200						
Cre06.g293350						
Cre06.g293362						
Cre06.g293400						
Cre06.g293450						
Cre06.g293516						
Cre06.g293650						
Cre06.g293850						
Cre06.g294000						
Cre06.g294050						
Cre06.g294100						
Cre06.g294150						
Cre06.g294250						
Cre06.g294301						
Cre06.g294350						
Cre06.g294450						
Cre06.g294500						
Cre06.g294550						
Cre06.g294600						
Cre06.g294650						
Cre06.g294776						
Cre06.g294850						
Cre06.g294876						
Cre06.g294900						
Cre06.g294950						
Cre06.g295001						
Cre06.g295100						
Cre06.g295150						
