Gene ID	GO	KO	KOG	ENZYME	PANTHER
Dusal.0825s00001					
Dusal.0825s00002					
Dusal.0825s00003					
Dusal.0825s00004					
Dusal.0826s00001					
Dusal.0826s00003					
Dusal.0827s00001					
Dusal.0827s00002					
Dusal.0827s00003					
Dusal.0827s00005					
Dusal.0828s00001					
Dusal.0828s00002					
Dusal.0828s00005					
Dusal.0829s00001					
Dusal.0829s00002					
Dusal.0829s00003					
Dusal.0829s00004					
Dusal.0829s00005					
Dusal.0830s00002					
Dusal.0830s00005					
Dusal.0830s00006					
Dusal.0831s00001					
Dusal.0831s00002					
Dusal.0831s00004					
Dusal.0832s00003					
Dusal.0833s00001					
Dusal.0833s00002					
Dusal.0833s00003					
Dusal.0833s00005					
Dusal.0833s00006					
Dusal.0834s00001					
Dusal.0834s00002					
Dusal.0834s00003					
Dusal.0834s00004					
Dusal.0834s00005					
Dusal.0834s00006					
Dusal.0835s00001					
Dusal.0835s00003					
Dusal.0835s00004					
Dusal.0835s00005					
Dusal.0835s00006					
Dusal.0835s00007					
Dusal.0836s00001					
Dusal.0836s00002					
Dusal.0836s00004					
Dusal.0837s00001					
Dusal.0837s00002					
Dusal.0837s00004					
Dusal.0837s00005					
Dusal.0837s00006					
Dusal.0838s00001					
Dusal.0838s00003					
Dusal.0838s00006					
Dusal.0839s00001					
Dusal.0840s00002					
Dusal.0840s00003					
Dusal.0841s00001					
Dusal.0841s00002					
Dusal.0842s00001					
Dusal.0842s00002					
Dusal.0842s00003					
Dusal.0842s00004					
Dusal.0843s00001					
Dusal.0844s00001					
Dusal.0845s00002					
Dusal.0845s00003					
Dusal.0845s00004					
Dusal.0845s00005					
Dusal.0846s00001					
Dusal.0846s00002					
Dusal.0846s00003					
Dusal.0846s00004					
Dusal.0847s00001					
Dusal.0847s00002					
Dusal.0847s00003					
Dusal.0848s00002					
Dusal.0848s00003					
Dusal.0848s00004					
Dusal.0848s00005					
Dusal.0848s00006					
Dusal.0849s00002					
Dusal.0849s00003					
Dusal.0850s00001					
Dusal.0850s00003					
Dusal.0850s00004					
Dusal.0850s00005					
Dusal.0852s00001					
Dusal.0853s00001					
Dusal.0853s00003					
Dusal.0853s00004					
Dusal.0853s00005					
Dusal.0854s00001					
Dusal.0854s00004					
Dusal.0854s00005					
Dusal.0855s00001					
Dusal.0855s00004					
Dusal.0855s00005					
Dusal.0855s00006					
Dusal.0856s00001					
Dusal.0856s00003					
Dusal.0857s00001					
Dusal.0857s00003					
Dusal.0858s00001					
Dusal.0858s00002					
Dusal.0858s00003					
Dusal.0858s00004					
Dusal.0858s00005					
Dusal.0858s00006					
Dusal.0858s00008					
Dusal.0859s00001					
Dusal.0859s00002					
Dusal.0859s00003					
Dusal.0859s00004					
Dusal.0859s00005					
Dusal.0859s00006					
Dusal.0860s00003					
Dusal.0860s00004					
Dusal.0860s00005					
Dusal.0861s00001					
Dusal.0861s00002					
Dusal.0861s00003					
Dusal.0861s00004					
Dusal.0862s00001					
Dusal.0862s00002					
Dusal.0862s00003					
Dusal.0862s00005					
Dusal.0862s00006					
Dusal.0862s00007					
Dusal.0863s00001					
Dusal.0863s00003					
Dusal.0864s00001					
Dusal.0864s00003					
Dusal.0865s00002					
Dusal.0865s00003					
Dusal.0865s00005					
Dusal.0865s00006					
Dusal.0865s00007					
Dusal.0866s00001					
Dusal.0866s00002					
Dusal.0866s00004					
Dusal.0866s00005					
Dusal.0866s00007					
Dusal.0866s00008					
Dusal.0867s00001					
Dusal.0867s00003					
Dusal.0867s00004					
Dusal.0868s00001					
Dusal.0868s00002					
Dusal.0868s00004					
Dusal.0868s00005					
Dusal.0869s00001					
Dusal.0869s00003					
Dusal.0869s00006					
Dusal.0869s00007					
Dusal.0870s00003					
Dusal.0870s00004					
Dusal.0871s00002					
Dusal.0871s00003					
Dusal.0871s00004					
Dusal.0871s00005					
Dusal.0871s00006					
Dusal.0872s00002					
Dusal.0872s00003					
Dusal.0872s00004					
Dusal.0873s00001					
Dusal.0873s00002					
Dusal.0874s00002					
Dusal.0874s00003					
Dusal.0874s00004					
Dusal.0874s00005					
Dusal.0874s00006					
Dusal.0875s00001					
Dusal.0875s00002					
Dusal.0875s00003					
Dusal.0875s00004					
Dusal.0875s00005					
Dusal.0875s00006					
Dusal.0875s00007					
Dusal.0875s00008					
Dusal.0876s00002					
Dusal.0876s00003					
Dusal.0876s00004					
Dusal.0876s00006					
Dusal.0876s00007					
Dusal.0877s00001					
Dusal.0877s00003					
Dusal.0877s00005					
Dusal.0878s00002					
Dusal.0878s00003					
Dusal.0879s00001					
Dusal.0880s00001					
Dusal.0880s00003					
Dusal.0881s00003					
Dusal.0881s00004					
Dusal.0881s00005					
Dusal.0881s00006					
Dusal.0881s00007					
Dusal.0882s00001					
Dusal.0882s00004					
Dusal.0882s00005					
Dusal.0883s00002					
Dusal.0883s00003					
Dusal.0883s00004					
Dusal.0883s00005					
Dusal.0883s00006					
Dusal.0884s00001					
Dusal.0884s00003					
Dusal.0884s00006					
Dusal.0885s00003					
Dusal.0885s00005					
Dusal.0886s00001					
Dusal.0886s00004					
Dusal.0886s00005					
Dusal.0887s00002					
Dusal.0887s00003					
Dusal.0887s00004					
Dusal.0887s00005					
Dusal.0888s00001					
Dusal.0888s00002					
Dusal.0888s00005					
Dusal.0889s00001					
Dusal.0889s00002					
Dusal.0889s00003					
Dusal.0889s00004					
Dusal.0889s00005					
Dusal.0889s00006					
Dusal.0889s00007					
Dusal.0889s00008					
Dusal.0889s00009					
Dusal.0890s00001					
Dusal.0890s00002					
Dusal.0890s00004					
Dusal.0890s00005					
Dusal.0891s00001					
Dusal.0891s00002					
Dusal.0891s00006					
Dusal.0892s00001					
Dusal.0892s00002					
Dusal.0892s00003					
Dusal.0892s00004					
Dusal.0892s00005					
Dusal.0892s00006					
Dusal.0893s00002					
Dusal.0893s00003					
Dusal.0893s00004					
Dusal.0893s00005					
Dusal.0894s00001					
Dusal.0895s00001					
Dusal.0895s00002					
Dusal.0895s00004					
Dusal.0895s00006					
Dusal.0896s00001					
Dusal.0896s00002					
Dusal.0896s00003					
Dusal.0896s00004					
Dusal.0896s00005					
Dusal.0897s00001					
Dusal.0897s00003					
Dusal.0897s00004					
Dusal.0897s00005					
Dusal.0898s00001					
Dusal.0898s00002					
Dusal.0898s00003					
Dusal.0898s00005					
Dusal.0899s00001					
Dusal.0899s00003					
Dusal.0900s00001					
Dusal.0900s00002					
Dusal.0900s00003					
Dusal.0900s00004					
Dusal.0900s00006					
Dusal.0900s00007					
Dusal.0901s00001					
Dusal.0901s00002					
Dusal.0901s00003					
Dusal.0902s00001					
Dusal.0902s00002					
Dusal.0902s00003					
Dusal.0903s00002					
Dusal.0903s00003					
Dusal.0903s00004					
Dusal.0903s00006					
Dusal.0903s00007					
Dusal.0904s00001					
Dusal.0904s00002					
Dusal.0904s00003					
Dusal.0904s00004					
Dusal.0905s00001					
Dusal.0905s00002					
Dusal.0905s00003					
Dusal.0905s00005					
Dusal.0905s00006					
Dusal.0905s00007					
Dusal.0905s00008					
Dusal.0906s00001					
Dusal.0906s00003					
Dusal.0907s00001					
Dusal.0907s00002					
Dusal.0907s00003					
Dusal.0907s00004					
Dusal.0908s00001					
Dusal.0908s00002					
Dusal.0908s00003					
Dusal.0908s00004					
Dusal.0908s00005					
Dusal.0909s00001					
Dusal.0909s00002					
Dusal.0910s00001					
Dusal.0910s00003					
Dusal.0911s00001					
Dusal.0911s00002					
Dusal.0911s00004					
Dusal.0912s00001					
Dusal.0912s00002					
Dusal.0912s00003					
Dusal.0912s00004					
Dusal.0912s00005					
Dusal.0912s00006					
Dusal.0912s00007					
Dusal.0913s00002					
Dusal.0913s00003					
Dusal.0914s00002					
Dusal.0914s00003					
Dusal.0915s00001					
Dusal.0915s00002					
Dusal.0915s00003					
Dusal.0915s00004					
Dusal.0915s00006					
Dusal.0915s00007					
Dusal.0915s00008					
Dusal.0916s00004					
Dusal.0916s00005					
Dusal.0917s00001					
Dusal.0918s00001					
Dusal.0918s00003					
Dusal.0918s00004					
Dusal.0918s00005					
Dusal.0919s00001					
Dusal.0919s00002					
Dusal.0919s00003					
Dusal.0920s00001					
Dusal.0920s00002					
Dusal.0920s00003					
Dusal.0920s00004					
Dusal.0921s00003					
Dusal.0921s00004					
Dusal.0922s00001					
Dusal.0922s00005					
Dusal.0923s00001					
Dusal.0923s00002					
Dusal.0923s00003					
Dusal.0923s00004					
Dusal.0923s00005					
Dusal.0923s00006					
Dusal.0924s00001					
Dusal.0924s00002					
Dusal.0925s00001					
Dusal.0925s00002					
Dusal.0925s00003					
Dusal.0925s00005					
Dusal.0926s00001					
Dusal.0926s00002					
Dusal.0926s00004					
Dusal.0926s00005					
Dusal.0927s00001					
Dusal.0927s00002					
Dusal.0927s00003					
Dusal.0927s00004					
Dusal.0929s00001					
Dusal.0929s00002					
Dusal.0929s00003					
Dusal.0929s00004					
Dusal.0929s00005					
Dusal.0930s00001					
Dusal.0930s00004					
Dusal.0931s00001					
Dusal.0931s00002					
Dusal.0931s00003					
Dusal.0932s00003					
Dusal.0933s00001					
Dusal.0933s00004					
Dusal.0934s00001					
Dusal.0934s00003					
Dusal.0935s00001					
Dusal.0935s00003					
Dusal.0935s00004					
Dusal.0935s00005					
Dusal.0936s00004					
Dusal.0936s00006					
Dusal.0936s00007					
Dusal.0937s00001					
Dusal.0937s00002					
Dusal.0937s00003					
Dusal.0937s00004					
Dusal.0937s00005					
Dusal.0937s00006					
Dusal.0937s00007					
Dusal.0937s00008					
Dusal.0938s00001					
Dusal.0938s00002					
Dusal.0938s00003					
Dusal.0939s00001					
Dusal.0939s00002					
Dusal.0939s00003					
Dusal.0939s00004					
Dusal.0939s00005					
Dusal.0939s00006					
Dusal.0940s00001					
Dusal.0940s00003					
Dusal.0940s00004					
Dusal.0941s00001					
Dusal.0941s00003					
Dusal.0941s00004					
Dusal.0942s00003					
Dusal.0942s00004					
Dusal.0942s00007					
Dusal.0942s00008					
Dusal.0943s00002					
Dusal.0943s00004					
Dusal.0944s00002					
Dusal.0944s00003					
Dusal.0944s00005					
Dusal.0945s00001					
Dusal.0945s00002					
Dusal.0945s00003					
Dusal.0945s00004					
Dusal.0945s00005					
Dusal.0945s00006					
Dusal.0946s00001					
Dusal.0946s00003					
Dusal.0946s00004					
Dusal.0948s00001					
Dusal.0948s00002					
Dusal.0948s00003					
Dusal.0950s00001					
Dusal.0950s00002					
Dusal.0950s00003					
Dusal.0951s00001					
Dusal.0951s00002					
Dusal.0951s00003					
Dusal.0951s00004					
Dusal.0953s00001					
Dusal.0953s00003					
Dusal.0953s00004					
Dusal.0953s00005					
Dusal.0953s00006					
Dusal.0955s00002					
Dusal.0955s00003					
Dusal.0956s00001					
Dusal.0956s00003					
Dusal.0956s00005					
Dusal.0957s00001					
Dusal.0957s00004					
Dusal.0957s00005					
Dusal.0957s00006					
Dusal.0957s00007					
Dusal.0957s00008					
Dusal.0958s00001					
Dusal.0958s00002					
Dusal.0959s00001					
Dusal.0959s00003					
Dusal.0959s00004					
Dusal.0960s00004					
Dusal.0961s00001					
Dusal.0961s00002					
Dusal.0961s00003					
Dusal.0961s00004					
Dusal.0962s00001					
Dusal.0962s00002					
Dusal.0962s00003					
Dusal.0962s00004					
Dusal.0963s00001					
Dusal.0963s00002					
Dusal.0963s00003					
Dusal.0963s00004					
Dusal.0964s00001					
Dusal.0965s00001					
Dusal.0965s00002					
Dusal.0965s00003					
Dusal.0965s00004					
Dusal.0966s00002					
Dusal.0966s00003					
Dusal.0966s00004					
Dusal.0966s00006					
Dusal.0967s00001					
Dusal.0967s00002					
Dusal.0967s00003					
Dusal.0967s00004					
Dusal.0967s00005					
Dusal.0968s00001					
Dusal.0969s00001					
Dusal.0969s00002					
Dusal.0969s00005					
Dusal.0970s00001					
Dusal.0970s00002					
Dusal.0971s00001					
Dusal.0971s00004					
Dusal.0971s00005					
Dusal.0971s00006					
Dusal.0971s00007					
Dusal.0972s00001					
Dusal.0972s00002					
Dusal.0972s00003					
Dusal.0972s00004					
Dusal.0972s00006					
Dusal.0972s00007					
Dusal.0973s00002					
Dusal.0974s00001					
Dusal.0974s00002					
Dusal.0975s00005					
Dusal.0975s00006					
Dusal.0976s00001					
Dusal.0976s00003					
Dusal.0977s00001					
Dusal.0977s00002					
Dusal.0977s00003					
Dusal.0978s00001					
Dusal.0978s00002					
Dusal.0978s00003					
Dusal.0978s00004					
Dusal.0978s00005					
Dusal.0978s00006					
Dusal.0978s00007					
Dusal.0979s00001					
Dusal.0979s00002					
Dusal.0979s00004					
Dusal.0979s00005					
Dusal.0979s00006					
Dusal.0980s00001					
Dusal.0980s00002					
Dusal.0980s00003					
Dusal.0981s00001					
Dusal.0981s00002					
Dusal.0981s00003					
Dusal.0982s00001					
Dusal.0983s00001					
Dusal.0983s00002					
Dusal.0984s00002					
Dusal.0984s00004					
Dusal.0984s00005					
Dusal.0985s00002					
Dusal.0986s00001					
Dusal.0986s00002					
Dusal.0986s00003					
Dusal.0987s00002					
Dusal.0988s00001					
Dusal.0988s00002					
Dusal.0988s00004					
Dusal.0990s00001					
Dusal.0990s00002					
Dusal.0990s00003					
Dusal.0991s00002					
Dusal.0992s00001					
Dusal.0992s00002					
Dusal.0992s00003					
Dusal.0993s00001					
Dusal.0993s00002					
Dusal.0993s00003					
Dusal.0994s00001					
Dusal.0994s00002					
Dusal.0995s00001					
Dusal.0995s00003					
Dusal.0995s00004					
Dusal.0996s00001					
Dusal.0996s00003					
Dusal.0996s00004					
Dusal.0997s00002					
Dusal.0997s00004					
Dusal.0998s00001					
Dusal.0998s00002					
Dusal.0998s00003					
Dusal.0999s00002					
Dusal.0999s00003					
Dusal.0999s00005					
Dusal.1000s00001					
Dusal.1000s00002					
Dusal.1000s00003					
Dusal.1000s00005					
Dusal.1001s00003					
Dusal.1002s00001					
Dusal.1002s00002					
Dusal.1002s00003					
Dusal.1003s00001					
Dusal.1003s00002					
Dusal.1003s00003					
Dusal.1003s00005					
Dusal.1003s00006					
Dusal.1004s00001					
Dusal.1005s00004					
Dusal.1006s00001					
Dusal.1006s00002					
Dusal.1006s00003					
Dusal.1006s00004					
Dusal.1006s00005					
Dusal.1007s00001					
Dusal.1007s00002					
Dusal.1008s00001					
Dusal.1008s00002					
Dusal.1009s00002					
Dusal.1009s00004					
Dusal.1010s00001					
Dusal.1010s00003					
Dusal.1011s00001					
Dusal.1011s00002					
Dusal.1011s00003					
Dusal.1011s00004					
Dusal.1011s00005					
Dusal.1012s00001					
Dusal.1012s00002					
Dusal.1013s00001					
Dusal.1013s00002					
Dusal.1014s00001					
Dusal.1014s00002					
Dusal.1014s00003					
Dusal.1014s00004					
Dusal.1015s00001					
Dusal.1015s00002					
Dusal.1016s00001					
Dusal.1016s00002					
Dusal.1016s00004					
Dusal.1017s00001					
Dusal.1017s00002					
Dusal.1018s00002					
Dusal.1019s00001					
Dusal.1020s00001					
Dusal.1021s00001					
Dusal.1021s00003					
Dusal.1021s00004					
Dusal.1022s00001					
Dusal.1022s00002					
Dusal.1022s00003					
Dusal.1022s00004					
Dusal.1023s00001					
Dusal.1023s00002					
Dusal.1023s00003					
Dusal.1023s00004					
Dusal.1023s00005					
Dusal.1024s00001					
Dusal.1024s00002					
Dusal.1024s00004					
Dusal.1025s00001					
Dusal.1025s00002					
Dusal.1025s00005					
Dusal.1026s00002					
Dusal.1027s00001					
Dusal.1027s00002					
Dusal.1027s00003					
Dusal.1027s00004					
Dusal.1027s00005					
Dusal.1028s00001					
Dusal.1028s00002					
Dusal.1028s00003					
Dusal.1028s00004					
Dusal.1028s00005					
Dusal.1029s00001					
Dusal.1029s00002					
Dusal.1029s00003					
Dusal.1029s00004					
Dusal.1029s00005					
Dusal.1029s00006					
Dusal.1029s00007					
Dusal.1029s00009					
Dusal.1030s00002					
Dusal.1031s00001					
Dusal.1031s00002					
Dusal.1031s00003					
Dusal.1031s00004					
Dusal.1032s00001					
Dusal.1032s00003					
Dusal.1033s00001					
Dusal.1033s00002					
Dusal.1034s00001					
Dusal.1035s00001					
Dusal.1035s00003					
Dusal.1035s00004					
Dusal.1035s00005					
Dusal.1036s00001					
Dusal.1037s00001					
Dusal.1037s00002					
Dusal.1037s00003					
Dusal.1037s00004					
Dusal.1037s00005					
Dusal.1037s00006					
Dusal.1038s00001					
Dusal.1039s00002					
Dusal.1039s00003					
Dusal.1040s00001					
Dusal.1040s00002					
Dusal.1040s00003					
Dusal.1040s00004					
Dusal.1041s00002					
Dusal.1042s00001					
Dusal.1042s00003					
Dusal.1042s00004					
Dusal.1043s00001					
Dusal.1044s00001					
Dusal.1044s00002					
Dusal.1044s00003					
Dusal.1044s00004					
Dusal.1044s00005					
Dusal.1044s00006					
Dusal.1044s00007					
Dusal.1045s00003					
Dusal.1047s00001					
Dusal.1047s00002					
Dusal.1047s00003					
Dusal.1047s00004					
Dusal.1048s00001					
Dusal.1048s00002					
Dusal.1048s00004					
Dusal.1049s00001					
Dusal.1050s00002					
Dusal.1050s00003					
Dusal.1051s00001					
Dusal.1051s00002					
Dusal.1051s00003					
Dusal.1052s00001					
Dusal.1052s00003					
Dusal.1053s00004					
Dusal.1054s00002					
Dusal.1054s00003					
Dusal.1056s00001					
Dusal.1056s00003					
Dusal.1057s00001					
Dusal.1057s00002					
Dusal.1057s00003					
Dusal.1057s00005					
Dusal.1058s00001					
Dusal.1058s00002					
Dusal.1059s00001					
Dusal.1059s00002					
Dusal.1059s00004					
Dusal.1060s00002					
Dusal.1060s00003					
Dusal.1060s00004					
Dusal.1061s00002					
Dusal.1061s00003					
Dusal.1062s00001					
Dusal.1062s00002					
Dusal.1063s00001					
Dusal.1063s00002					
Dusal.1063s00003					
Dusal.1064s00002					
Dusal.1064s00003					
Dusal.1064s00004					
Dusal.1065s00001					
Dusal.1066s00003					
Dusal.1067s00001					
Dusal.1067s00002					
Dusal.1067s00003					
Dusal.1067s00006					
Dusal.1068s00001					
Dusal.1068s00002					
Dusal.1068s00003					
Dusal.1068s00004					
Dusal.1069s00002					
Dusal.1070s00001					
Dusal.1070s00002					
Dusal.1071s00001					
Dusal.1071s00002					
Dusal.1072s00001					
Dusal.1072s00002					
Dusal.1072s00003					
Dusal.1072s00004					
Dusal.1073s00001					
Dusal.1073s00004					
Dusal.1074s00001					
Dusal.1074s00002					
Dusal.1075s00002					
Dusal.1075s00003					
Dusal.1075s00004					
Dusal.1075s00005					
Dusal.1076s00003					
Dusal.1077s00002					
Dusal.1077s00003					
Dusal.1077s00004					
Dusal.1078s00003					
Dusal.1079s00001					
Dusal.1080s00001					
Dusal.1080s00002					
Dusal.1080s00003					
Dusal.1081s00001					
Dusal.1081s00002					
Dusal.1081s00003					
Dusal.1081s00004					
Dusal.1081s00005					
Dusal.1082s00001					
Dusal.1082s00002					
Dusal.1082s00004					
Dusal.1082s00005					
Dusal.1083s00001					
Dusal.1083s00002					
Dusal.1083s00003					
Dusal.1083s00004					
Dusal.1084s00001					
Dusal.1084s00002					
Dusal.1085s00001					
Dusal.1085s00002					
Dusal.1085s00003					
Dusal.1085s00004					
Dusal.1086s00001					
Dusal.1086s00004					
Dusal.1086s00005					
Dusal.1087s00003					
Dusal.1087s00004					
Dusal.1088s00001					
Dusal.1088s00002					
Dusal.1088s00003					
Dusal.1088s00004					
Dusal.1088s00005					
Dusal.1089s00001					
Dusal.1090s00002					
Dusal.1091s00001					
Dusal.1091s00002					
Dusal.1091s00003					
Dusal.1092s00001					
Dusal.1092s00002					
Dusal.1092s00004					
Dusal.1093s00001					
Dusal.1093s00002					
Dusal.1093s00003					
Dusal.1094s00001					
Dusal.1094s00002					
Dusal.1094s00003					
Dusal.1094s00004					
Dusal.1094s00005					
Dusal.1096s00001					
Dusal.1096s00002					
Dusal.1097s00001					
Dusal.1097s00002					
Dusal.1097s00003					
Dusal.1097s00004					
Dusal.1098s00002					
Dusal.1098s00004					
Dusal.1099s00004					
Dusal.1100s00002					
Dusal.1101s00001					
Dusal.1102s00001					
Dusal.1102s00002					
Dusal.1103s00001					
Dusal.1103s00003					
Dusal.1104s00001					
Dusal.1104s00002					
Dusal.1104s00003					
Dusal.1104s00004					
Dusal.1105s00002					
Dusal.1105s00003					
Dusal.1105s00004					
Dusal.1105s00006					
Dusal.1106s00004					
Dusal.1107s00001					
Dusal.1107s00003					
Dusal.1107s00004					
Dusal.1107s00005					
Dusal.1108s00002					
Dusal.1108s00004					
Dusal.1109s00001					
Dusal.1110s00001					
Dusal.1110s00002					
Dusal.1110s00003					
Dusal.1110s00004					
Dusal.1111s00001					
Dusal.1112s00002					
Dusal.1113s00001					
Dusal.1113s00002					
Dusal.1113s00004					
Dusal.1114s00001					
Dusal.1114s00002					
Dusal.1114s00003					
Dusal.1115s00002					
Dusal.1116s00001					
Dusal.1116s00002					
Dusal.1116s00003					
Dusal.1118s00001					
Dusal.1118s00002					
Dusal.1119s00003					
Dusal.1119s00004					
Dusal.1119s00005					
Dusal.1119s00006					
Dusal.1121s00001					
Dusal.1121s00002					
Dusal.1121s00003					
