Naga_101577g2	NGA_2123800
Naga_102121g1	NGA_2061100
Naga_101821g1	NGA_0209101
Naga_102473g1	NGA_0714310
Naga_100832g1	NGA_0241000
Naga_100832g2	NGA_0504300
Naga_100832g2	NGA_2095900
Naga_101225g2	NGA_0331800
Naga_101225g1	NGA_0607700
Naga_101690g1	NGA_0452900
Naga_102658g1	NGA_0415200
Naga_102459g1	NGA_2107600
Naga_102273g1	NGA_0425000
Naga_100911g3	NGA_0467800
Naga_100911g2	NGA_0090400
Naga_100911g1	NGA_0701000
Naga_100283g7	NGA_0166300
Naga_100283g6	NGA_2042500
Naga_100283g5	NGA_0641700
Naga_100283g4	NGA_0641200
Naga_100283g3	NGA_0641800
Naga_100283g2	NGA_0205102
Naga_100283g2	NGA_0205320
Naga_100283g1	NGA_0680800
Naga_103880g1	NGA_2069300
Naga_100508g5	NGA_0641100
Naga_100508g4	NGA_2069200
Naga_100508g3	NGA_0094600
Naga_100508g3	NGA_0453300
Naga_100508g2	NGA_0641500
Naga_100313g8	NGA_0082200
Naga_100313g7	NGA_0641010
Naga_100313g6	NGA_0097410
Naga_100313g5	NGA_0002902
Naga_100313g4	NGA_0096610
Naga_100313g2	NGA_0096502
Naga_100313g2	NGA_0096502
Naga_100313g1	NGA_0097200
Naga_100246g12	NGA_0515200
Naga_100246g11	NGA_0097300
Naga_100246g11	NGA_0097300
Naga_100246g10	NGA_0096400
Naga_100246g9	NGA_2020900
Naga_100246g8	NGA_2055510
Naga_100246g7	NGA_0346920
Naga_100246g6	NGA_0096701
Naga_100246g4	NGA_0097110
Naga_100246g3	NGA_0097001
Naga_100246g2	NGA_0096801
Naga_100246g1	NGA_0424600
Naga_100163g11	NGA_0093200
Naga_100163g10	NGA_0594100
Naga_100163g9	NGA_0494201
Naga_100163g9	NGA_0612900
Naga_100163g8	NGA_2097400
Naga_100163g7	NGA_0227810
Naga_100163g6	NGA_0628220
Naga_100163g5	NGA_0090500
Naga_100163g5	NGA_0435900
Naga_100163g4	NGA_2043000
Naga_100163g3	NGA_0686400
Naga_100163g2	NGA_2090500
Naga_100163g1	NGA_0227900
Naga_101773g1	NGA_2100500
Naga_100105g19	NGA_0228000
Naga_100105g18	NGA_0227900
Naga_100105g17	NGA_0624400
Naga_100105g16	NGA_0624300
Naga_100105g15	NGA_0097300
Naga_100105g14	NGA_0624100
Naga_100105g13	NGA_0623900
Naga_100105g12	NGA_0623300
Naga_100105g11	NGA_0623800
Naga_100105g10	NGA_0623400
Naga_100105g9	NGA_0433200
Naga_100105g7	NGA_0624200
Naga_100105g6	NGA_0623502
Naga_100105g5	NGA_0139100
Naga_100105g4	NGA_0624002
Naga_100105g4	NGA_0624002
Naga_100105g3	NGA_0699900
Naga_100105g2	NGA_0441901
Naga_100105g1	NGA_0516200
Naga_101616g1	NGA_2100500
Naga_100047g2	NGA_0442000
Naga_100047g4	NGA_0613000
Naga_100047g5	NGA_0380900
Naga_100047g6	NGA_0432701
Naga_100047g7	NGA_0719200
Naga_100047g7	NGA_0330700
Naga_100047g8	NGA_0229900
Naga_100047g8	NGA_0229900
Naga_100047g9	NGA_0269602
Naga_100047g10	NGA_0602800
Naga_100047g11	NGA_0310502
Naga_100047g12	NGA_0709710
Naga_100047g13	NGA_0232801
Naga_100047g14	NGA_0446320
Naga_100047g15	NGA_0679600
Naga_100047g16	NGA_0210000
Naga_100047g17	NGA_0415300
Naga_100047g18	NGA_0547500
Naga_100047g19	NGA_2057000
Naga_100047g20	NGA_2009500
Naga_100047g21	NGA_0318500
Naga_100047g22	NGA_0332202
Naga_100047g23	NGA_0208500
Naga_100047g25	NGA_0693700
Naga_100047g26	NGA_0044320
Naga_100047g27	NGA_2014820
Naga_100047g28	NGA_0450501
Naga_100047g29	NGA_0174300
Naga_100047g30	NGA_2104400
Naga_100047g31	NGA_2079300
Naga_100047g32	NGA_0238600
Naga_100047g34	NGA_0454800
Naga_100047g36	NGA_2096500
Naga_100047g37	NGA_2108600
Naga_100047g38	NGA_0462800
Naga_100047g39	NGA_2064620
Naga_100047g42	NGA_0679600
Naga_100047g41	NGA_0708500
Naga_100047g43	NGA_2026210
Naga_100047g44	NGA_0115300
Naga_100020g82	NGA_0220200
Naga_100020g81	NGA_0170400
Naga_100020g80	NGA_0431100
Naga_100020g79	NGA_0661510
Naga_100020g78	NGA_2036000
Naga_100020g77	NGA_2018000
Naga_100020g76	NGA_0163800
Naga_100020g75	NGA_0133300
Naga_100020g74	NGA_0232801
Naga_100020g71	NGA_0683300
Naga_100020g70	NGA_0244301
Naga_100020g69	NGA_0430500
Naga_100020g68	NGA_0177102
Naga_100020g67	NGA_0688500
Naga_100020g66	NGA_0220200
Naga_100020g65	NGA_0334300
Naga_100020g64	NGA_0114902
Naga_100020g64	NGA_0163300
Naga_100020g63	NGA_2088400
Naga_100020g62	NGA_0094600
Naga_100020g61	NGA_2071820
Naga_100020g60	NGA_0195300
Naga_100020g59	NGA_0468600
Naga_100020g58	NGA_2087820
Naga_100020g57	NGA_2074400
Naga_100020g53	NGA_0075600
Naga_100020g52	NGA_0222701
Naga_100020g51	NGA_2122520
Naga_100020g50	NGA_2054620
Naga_100020g49	NGA_2007220
Naga_100020g48	NGA_0333800
Naga_100020g47	NGA_0391400
Naga_100020g46	NGA_0227810
Naga_100020g45	NGA_0673800
Naga_100020g44	NGA_0618600
Naga_100020g43	NGA_0688900
Naga_100020g42	NGA_0701300
Naga_100020g41	NGA_0112100
Naga_100020g41	NGA_0679600
Naga_100020g40	NGA_0546900
Naga_100020g39	NGA_0607910
Naga_100020g38	NGA_2053520
Naga_100020g37	NGA_0205102
Naga_100020g36	NGA_2111000
Naga_100020g35	NGA_0444300
Naga_100020g34	NGA_0098600
Naga_100020g32	NGA_0205102
Naga_100020g31	NGA_0164400
Naga_100020g30	NGA_2000100
Naga_100020g29	NGA_2061700
Naga_100020g27	NGA_0402002
Naga_100020g26	NGA_0477710
Naga_100020g25	NGA_0445400
Naga_100020g24	NGA_2009400
Naga_100020g23	NGA_0390700
Naga_100020g22	NGA_0688700
Naga_100020g21	NGA_0449900
Naga_100020g20	NGA_2025420
Naga_100020g19	NGA_2033820
Naga_100020g18	NGA_0235400
Naga_100020g17	NGA_0680300
Naga_100020g16	NGA_0134302
Naga_100020g15	NGA_2112610
Naga_100020g14	NGA_0681310
Naga_100020g13	NGA_2061700
Naga_100020g12	NGA_0391810
Naga_100020g11	NGA_0190001
Naga_100020g10	NGA_2025320
Naga_100020g9	NGA_2018400
Naga_100020g8	NGA_0690700
Naga_100020g6	NGA_0690500
Naga_100020g5	NGA_0690800
Naga_100020g4	NGA_0690600
Naga_100020g3	NGA_0390600
Naga_100020g2	NGA_2055220
Naga_100020g1	NGA_2021300
Naga_102203g1	NGA_2026210
Naga_100217g9	NGA_0408310
Naga_100217g8	NGA_0603000
Naga_100217g7	NGA_0186400
Naga_100217g7	NGA_0248620
Naga_100217g6	NGA_0167802
Naga_100217g5	NGA_0683300
Naga_100217g5	NGA_0683300
Naga_100217g3	NGA_0231800
Naga_100217g2	NGA_0392902
Naga_100217g1	NGA_0358500
Naga_100253g1	NGA_0090500
Naga_100253g2	NGA_2018200
Naga_100253g3	NGA_0455900
Naga_100253g5	NGA_2078700
Naga_100253g6	NGA_0450401
Naga_100253g7	NGA_2008500
Naga_100253g8	NGA_0603100
Naga_100253g9	NGA_0602200
Naga_100253g10	NGA_0602310
Naga_100325g6	NGA_0603000
Naga_100325g5	NGA_0602100
Naga_100325g4	NGA_0602900
Naga_100325g3	NGA_0559800
Naga_100325g2	NGA_0467800
Naga_100325g1	NGA_0501000
Naga_100390g6	NGA_0164300
Naga_100390g3	NGA_0699010
Naga_100390g3	NGA_0641700
Naga_100390g2	NGA_0602800
Naga_100390g1	NGA_0602500
Naga_100552g3	NGA_2086900
Naga_100552g2	NGA_0602600
Naga_100552g4	NGA_0545700
Naga_100552g5	NGA_0433000
Naga_100862g1	NGA_0727300
Naga_100862g3	NGA_0169700
Naga_100955g1	NGA_0220200
Naga_100955g2	NGA_0493900
Naga_101672g1	NGA_0515300
Naga_100296g1	NGA_0454500
Naga_100296g3	NGA_0097200
Naga_100296g4	NGA_0458500
Naga_100296g5	NGA_0458600
Naga_100296g6	NGA_0514500
Naga_101108g1	NGA_0687300
Naga_101108g2	NGA_2101400
Naga_100532g1	NGA_0076800
Naga_100532g3	NGA_0449410
Naga_100532g4	NGA_0369920
Naga_100532g4	NGA_0369920
Naga_100532g5	NGA_2078600
Naga_100532g5	NGA_0705200
Naga_100741g4	NGA_0547600
Naga_100741g3	NGA_2023400
Naga_100741g2	NGA_0115900
Naga_100741g1	NGA_2019320
Naga_100407g1	NGA_0661400
Naga_100407g3	NGA_0401310
Naga_100407g4	NGA_0568820
Naga_100407g5	NGA_0130300
Naga_103947g1	NGA_0098800
Naga_101795g1	NGA_0730400
Naga_101795g2	NGA_2011700
Naga_100426g1	NGA_2060500
Naga_100426g2	NGA_0436500
Naga_100426g4	NGA_0444100
Naga_100426g5	NGA_0436400
Naga_100426g6	NGA_2074700
Naga_101535g1	NGA_2098700
Naga_100306g1	NGA_0103002
Naga_100306g2	NGA_0078700
Naga_100306g3	NGA_0078900
Naga_100306g4	NGA_0699200
Naga_100306g5	NGA_0078800
Naga_100306g5	NGA_0078800
Naga_100306g6	NGA_0078600
Naga_100306g7	NGA_0679600
Naga_101759g1	NGA_0687200
Naga_101164g1	NGA_0174200
Naga_101164g2	NGA_2061600
Naga_100810g2	NGA_0602800
Naga_100810g1	NGA_2070700
Naga_102424g1	NGA_2008300
Naga_101068g1	NGA_0096502
Naga_101068g2	NGA_0405400
Naga_101841g1	NGA_0483820
Naga_101856g2	NGA_2046520
Naga_101442g2	NGA_2101800
Naga_101442g1	NGA_0332800
Naga_103307g1	NGA_2061600
Naga_102887g1	NGA_0077000
Naga_102032g1	NGA_0425800
Naga_102483g1	NGA_0555900
Naga_100404g5	NGA_0482200
Naga_100404g4	NGA_2127500
Naga_100404g4	NGA_0482500
Naga_100404g3	NGA_0482100
Naga_100404g2	NGA_0482300
Naga_100404g1	NGA_0482400
Naga_101247g1	NGA_0728900
Naga_100660g1	NGA_0717300
Naga_100660g2	NGA_0461800
Naga_100660g3	NGA_0405100
Naga_100286g5	NGA_0462000
Naga_100286g4	NGA_0461700
Naga_100286g3	NGA_0461900
Naga_100286g2	NGA_0244200
Naga_100286g1	NGA_2078700
Naga_100445g2	NGA_2055600
Naga_100445g1	NGA_0244100
Naga_100975g3	NGA_0711800
Naga_100225g1	NGA_0224202
Naga_100225g2	NGA_2012700
Naga_100225g3	NGA_2105900
Naga_100225g4	NGA_0093400
Naga_100225g5	NGA_0486900
Naga_100225g6	NGA_2087520
Naga_100225g7	NGA_0623400
Naga_100225g7	NGA_0370420
Naga_100225g9	NGA_0547100
Naga_100225g10	NGA_0429100
Naga_101600g1	NGA_0415500
Naga_100179g1	NGA_0415500
Naga_100179g2	NGA_0415000
Naga_100179g3	NGA_0415300
Naga_100179g4	NGA_0415100
Naga_100179g6	NGA_0415100
Naga_100179g7	NGA_0415600
Naga_100179g8	NGA_0229800
Naga_100179g9	NGA_0415400
Naga_100179g9	NGA_0415400
Naga_100179g10	NGA_0415200
Naga_100718g1	NGA_0717500
Naga_100718g2	NGA_0360310
Naga_100718g4	NGA_0717400
Naga_100346g8	NGA_0429700
Naga_100346g7	NGA_0098800
Naga_100346g7	NGA_0448000
Naga_100346g6	NGA_0226100
Naga_100346g5	NGA_0362200
Naga_100346g3	NGA_0429600
Naga_100346g2	NGA_0685300
Naga_100346g1	NGA_0683900
Naga_103298g1	NGA_2056300
Naga_102208g1	NGA_2085520
Naga_100391g1	NGA_2022900
Naga_100391g2	NGA_0234000
Naga_100391g3	NGA_0332300
Naga_100391g4	NGA_0233800
Naga_100391g5	NGA_0234300
Naga_100391g6	NGA_2051500
Naga_100802g1	NGA_0442600
Naga_100802g2	NGA_0483300
Naga_100802g3	NGA_0483400
Naga_100802g4	NGA_0483200
Naga_102959g1	NGA_0461300
Naga_101878g1	NGA_0504200
Naga_104720g1	NGA_0243901
Naga_100974g2	NGA_2012500
Naga_100974g1	NGA_0239720
Naga_100727g1	NGA_0478100
Naga_100977g1	NGA_0174000
Naga_100425g5	NGA_0451400
Naga_100425g4	NGA_0386800
Naga_100425g3	NGA_0483300
Naga_100425g2	NGA_0121000
Naga_100425g1	NGA_2105610
Naga_100379g5	NGA_2018200
Naga_100379g4	NGA_2019100
Naga_100379g3	NGA_0727300
Naga_100379g2	NGA_0333700
Naga_100379g1	NGA_0455000
Naga_101604g1	NGA_2100500
Naga_100276g10	NGA_0486500
Naga_100276g9	NGA_0470200
Naga_100276g8	NGA_0568920
Naga_100276g7	NGA_0679600
Naga_100276g6	NGA_0470400
Naga_100276g5	NGA_0470300
Naga_100276g4	NGA_0471800
Naga_100276g3	NGA_2019320
Naga_100276g3	NGA_0389000
Naga_100276g2	NGA_0332202
Naga_100276g2	NGA_0332202
Naga_100276g1	NGA_0493820
Naga_101042g2	NGA_0721800
Naga_101042g1	NGA_0717500
Naga_100360g3	NGA_0630900
Naga_100360g2	NGA_2006700
Naga_100360g1	NGA_0516500
Naga_100383g1	NGA_0613200
Naga_100383g2	NGA_0432801
Naga_100383g3	NGA_0499110
Naga_100383g4	NGA_0524500
Naga_100200g11	NGA_0485400
Naga_100200g10	NGA_0174101
Naga_100200g9	NGA_2023700
Naga_100200g8	NGA_2007220
Naga_100200g7	NGA_0219502
Naga_100200g6	NGA_2083600
Naga_100200g3	NGA_0186100
Naga_100200g2	NGA_0715500
Naga_100200g1	NGA_0443200
Naga_101092g1	NGA_0467800
Naga_101089g1	NGA_2052500
Naga_100567g1	NGA_0429300
Naga_100567g2	NGA_0684900
Naga_100567g3	NGA_2062000
Naga_100567g4	NGA_0684800
Naga_101782g2	NGA_0238400
Naga_101782g1	NGA_0568820
Naga_101982g1	NGA_0504200
Naga_100247g1	NGA_0700000
Naga_100247g2	NGA_0001502
Naga_100247g3	NGA_0690600
Naga_100247g4	NGA_0458200
Naga_100247g5	NGA_0125002
Naga_100247g5	NGA_0125002
Naga_100247g5	NGA_0125002
Naga_100247g7	NGA_0458410
Naga_100247g8	NGA_0458300
Naga_100247g9	NGA_0085700
Naga_100247g11	NGA_0440700
Naga_100247g12	NGA_0147700
Naga_100510g1	NGA_2049900
Naga_100510g2	NGA_2079000
Naga_100510g3	NGA_0120900
Naga_100510g5	NGA_0455700
Naga_100510g6	NGA_0514900
Naga_100351g7	NGA_0452500
Naga_100351g6	NGA_0452700
Naga_100351g5	NGA_0452600
Naga_100351g4	NGA_0452800
Naga_100351g3	NGA_0025102
Naga_100351g2	NGA_0452300
Naga_100661g1	NGA_0078600
Naga_100661g2	NGA_2121100
Naga_100035g1	NGA_2009400
Naga_100035g2	NGA_0461900
Naga_100035g3	NGA_0688410
Naga_100035g4	NGA_2096600
Naga_100035g5	NGA_0391820
Naga_100035g6	NGA_2033700
Naga_100035g8	NGA_0225600
Naga_100035g10	NGA_0493700
Naga_100035g11	NGA_0244400
Naga_100035g12	NGA_2076200
Naga_100035g17	NGA_0605600
Naga_100035g17	NGA_0427100
Naga_100035g18	NGA_0026402
Naga_100035g19	NGA_0437700
Naga_100035g20	NGA_0127100
Naga_100035g21	NGA_0166300
Naga_100035g24	NGA_2087000
Naga_100035g25	NGA_0220902
Naga_100035g26	NGA_0689510
Naga_100035g27	NGA_0078900
Naga_100035g27	NGA_0661400
Naga_100035g28	NGA_2082800
Naga_100035g29	NGA_0248302
Naga_100035g30	NGA_0640400
Naga_100035g30	NGA_0640400
Naga_100035g31	NGA_0198900
Naga_100035g32	NGA_0728200
Naga_100035g35	NGA_0121700
Naga_100035g35	NGA_0121700
Naga_100035g35	NGA_0121700
Naga_100035g34	NGA_2079000
Naga_100035g36	NGA_0219502
Naga_100035g37	NGA_0220110
Naga_100035g38	NGA_2073700
Naga_100035g39	NGA_0524800
Naga_100035g40	NGA_2058200
Naga_100035g41	NGA_0408310
Naga_100035g42	NGA_0200210
Naga_100035g43	NGA_0480900
Naga_100035g44	NGA_2054000
Naga_100035g45	NGA_0238500
Naga_100035g46	NGA_0436100
Naga_100035g48	NGA_0203900
Naga_100035g49	NGA_0097300
Naga_100035g50	NGA_0623400
Naga_100106g1	NGA_0094900
Naga_100106g2	NGA_0501300
Naga_100106g3	NGA_2088400
Naga_100106g4	NGA_0370420
Naga_100106g6	NGA_0683400
Naga_100106g7	NGA_0074400
Naga_100106g8	NGA_0386900
Naga_100106g9	NGA_0002202
Naga_100106g10	NGA_0243901
Naga_100106g12	NGA_0000302
Naga_100106g13	NGA_0002702
Naga_100106g14	NGA_2079100
Naga_100106g15	NGA_0001502
Naga_100106g16	NGA_0426110
Naga_100106g17	NGA_0002902
Naga_100106g18	NGA_0685300
Naga_100106g19	NGA_2006620
Naga_100106g20	NGA_0177102
Naga_100106g21	NGA_0477710
Naga_100106g22	NGA_0501500
Naga_100106g23	NGA_0415300
Naga_100017g1	NGA_0219720
Naga_100017g2	NGA_0605600
Naga_100017g3	NGA_0046102
Naga_100017g4	NGA_0355400
Naga_100017g5	NGA_2030700
Naga_100017g6	NGA_0408310
Naga_100017g7	NGA_0424600
Naga_100017g8	NGA_0698200
Naga_100017g9	NGA_0450700
Naga_100017g10	NGA_0090500
Naga_100017g10	NGA_0090500
Naga_100017g11	NGA_0612400
Naga_100017g12	NGA_2031100
Naga_100017g12	NGA_2031100
Naga_100017g13	NGA_0701700
Naga_100017g14	NGA_0701900
Naga_100017g15	NGA_0701600
Naga_100017g16	NGA_0701800
Naga_100017g17	NGA_0227500
Naga_100017g18	NGA_0582920
Naga_100017g20	NGA_0448700
Naga_100017g22	NGA_2111000
Naga_100017g23	NGA_2073400
Naga_100017g24	NGA_2019800
Naga_100017g25	NGA_0248410
Naga_100017g26	NGA_0710800
Naga_100017g27	NGA_0724100
Naga_100017g28	NGA_0728200
Naga_100017g29	NGA_0690800
Naga_100017g30	NGA_0212500
Naga_100017g31	NGA_0176102
Naga_100017g32	NGA_0334002
Naga_100017g33	NGA_0434010
Naga_100017g34	NGA_0332202
Naga_100017g35	NGA_2000800
Naga_100017g36	NGA_0686600
Naga_100017g37	NGA_2129400
Naga_100017g38	NGA_0419000
Naga_100017g39	NGA_2100000
Naga_100017g40	NGA_0147500
Naga_100017g41	NGA_0088800
Naga_100017g42	NGA_0244200
Naga_100017g43	NGA_0127000
Naga_100017g44	NGA_2046700
Naga_100017g45	NGA_0467800
Naga_100017g46	NGA_2016700
Naga_100017g47	NGA_0186400
Naga_100017g48	NGA_2008800
Naga_100017g48	NGA_2008800
Naga_100017g49	NGA_0640610
Naga_100017g51	NGA_0390700
Naga_100017g52	NGA_0082300
Naga_100017g53	NGA_0337902
Naga_100017g54	NGA_0442000
Naga_100017g56	NGA_2085400
Naga_100017g57	NGA_0166800
Naga_100017g58	NGA_0090700
Naga_100017g59	NGA_0044802
Naga_100017g60	NGA_0220301
Naga_100017g61	NGA_0609000
Naga_100017g62	NGA_0419702
Naga_100017g63	NGA_0225300
Naga_100017g64	NGA_0587600
Naga_100017g65	NGA_2066510
Naga_100017g66	NGA_0180002
Naga_100017g67	NGA_0624100
Naga_100017g68	NGA_2033820
Naga_100017g69	NGA_0439000
Naga_100017g70	NGA_0392800
Naga_100017g71	NGA_2085800
Naga_100017g73	NGA_0486300
Naga_100017g75	NGA_2115700
Naga_100017g76	NGA_0130820
Naga_100017g77	NGA_0724100
Naga_100017g78	NGA_0587900
Naga_100017g80	NGA_0635420
Naga_100017g81	NGA_0236500
Naga_100017g83	NGA_0453601
Naga_100017g84	NGA_0248902
Naga_100017g85	NGA_2100500
Naga_100017g86	NGA_0525500
Naga_100017g88	NGA_0434010
Naga_100022g1	NGA_0679600
Naga_100022g2	NGA_0711500
Naga_100022g3	NGA_2043200
Naga_100022g4	NGA_0096502
Naga_100022g5	NGA_2012500
Naga_100022g6	NGA_2064400
Naga_100022g7	NGA_0480900
Naga_100022g8	NGA_0382800
Naga_100022g9	NGA_0357402
Naga_100022g10	NGA_0110702
Naga_100022g11	NGA_0135502
Naga_100022g13	NGA_0130600
Naga_100022g14	NGA_0622700
Naga_100022g15	NGA_0408310
Naga_100022g16	NGA_2079700
Naga_100022g18	NGA_0588500
Naga_100022g19	NGA_0670320
Naga_100022g20	NGA_0416202
Naga_100022g21	NGA_0466100
Naga_100022g22	NGA_2061100
Naga_100022g23	NGA_2045500
Naga_100022g24	NGA_2042300
Naga_100022g27	NGA_0439800
Naga_100022g28	NGA_0031802
Naga_100022g29	NGA_0467800
Naga_100022g30	NGA_0492300
Naga_100022g31	NGA_0545700
Naga_100022g32	NGA_0640500
Naga_100022g33	NGA_0463600
Naga_100022g34	NGA_0333200
Naga_100022g35	NGA_0679600
Naga_100022g36	NGA_0502100
Naga_100022g37	NGA_0239202
Naga_100022g38	NGA_2107020
Naga_100022g39	NGA_0318500
Naga_100022g41	NGA_0097410
Naga_100022g42	NGA_0679600
Naga_100022g43	NGA_0645200
Naga_100022g44	NGA_2097500
Naga_100022g45	NGA_0353800
Naga_100022g46	NGA_0420002
Naga_100022g47	NGA_0282720
Naga_100022g48	NGA_0576820
Naga_100022g49	NGA_0430800
Naga_100022g50	NGA_0232400
Naga_100022g51	NGA_2005520
Naga_100022g52	NGA_0426400
Naga_100022g53	NGA_0435900
Naga_100022g55	NGA_0452700
Naga_100022g57	NGA_2063600
Naga_100022g58	NGA_0231500
Naga_100022g59	NGA_0058102
Naga_100022g60	NGA_2042600
Naga_100022g61	NGA_2006100
Naga_100022g62	NGA_2010700
Naga_100022g63	NGA_0484501
Naga_100022g64	NGA_0478710
Naga_100022g65	NGA_2087000
Naga_100022g66	NGA_2124800
Naga_100022g67	NGA_0649900
Naga_100022g68	NGA_0130700
Naga_102486g1	NGA_0545300
Naga_100124g1	NGA_2109900
Naga_100124g2	NGA_2007100
Naga_100124g3	NGA_0480100
Naga_100124g5	NGA_0231500
Naga_100124g6	NGA_0207500
Naga_100124g7	NGA_0674800
Naga_100124g8	NGA_0227300
Naga_100124g9	NGA_0456500
Naga_100124g10	NGA_0467800
Naga_100124g11	NGA_2041620
Naga_100124g12	NGA_0467800
Naga_100124g13	NGA_0547200
Naga_100124g14	NGA_2010000
Naga_100124g15	NGA_0216600
Naga_100124g16	NGA_2012500
Naga_100124g17	NGA_0187300
Naga_100124g18	NGA_0239100
Naga_100114g20	NGA_2088400
Naga_100114g19	NGA_0420002
Naga_100114g18	NGA_2033500
Naga_100114g17	NGA_0546000
Naga_100114g16	NGA_0401310
Naga_100114g15	NGA_0679100
Naga_100114g14	NGA_0496800
Naga_100114g13	NGA_0445600
Naga_100114g12	NGA_0413800
Naga_100114g11	NGA_0478710
Naga_100114g10	NGA_0147700
Naga_100114g9	NGA_0121500
Naga_100114g8	NGA_2071200
Naga_100114g7	NGA_0205900
Naga_100114g6	NGA_0605600
Naga_100114g5	NGA_0082200
Naga_100114g3	NGA_0713400
Naga_100114g2	NGA_0606500
Naga_100299g10	NGA_0169500
Naga_100299g9	NGA_0434010
Naga_100299g7	NGA_0110702
Naga_100299g6	NGA_0332000
Naga_100299g5	NGA_2075000
Naga_100299g4	NGA_2037600
Naga_100299g3	NGA_2053820
Naga_100299g2	NGA_0679600
Naga_100299g1	NGA_0427100
Naga_100112g22	NGA_0683300
Naga_100112g21	NGA_2091620
Naga_100112g20	NGA_2046300
Naga_100112g19	NGA_0486000
Naga_100112g18	NGA_0557500
Naga_100112g17	NGA_0133300
Naga_100112g16	NGA_0126200
Naga_100112g14	NGA_0199200
Naga_100112g12	NGA_0231500
Naga_100112g11	NGA_0490700
Naga_100112g10	NGA_0467800
Naga_100112g9	NGA_0429800
Naga_100112g8	NGA_0486300
Naga_100112g7	NGA_0210500
Naga_100112g6	NGA_0194700
Naga_100112g5	NGA_2021900
Naga_100112g3	NGA_0679600
Naga_100112g2	NGA_0419000
Naga_100112g1	NGA_0166800
Naga_100050g43	NGA_0435600
Naga_100050g42	NGA_0223100
Naga_100050g41	NGA_0718700
Naga_100050g40	NGA_2013800
Naga_100050g39	NGA_0190500
Naga_100050g38	NGA_0226200
Naga_100050g37	NGA_0694400
Naga_100050g35	NGA_2073100
Naga_100050g34	NGA_2087000
Naga_100050g33	NGA_0618500
Naga_100050g32	NGA_0616120
Naga_100050g31	NGA_2069900
Naga_100050g31	NGA_2069900
Naga_100050g29	NGA_0704400
Naga_100050g28	NGA_0125002
Naga_100050g26	NGA_2110720
Naga_100050g25	NGA_0474400
Naga_100050g24	NGA_0448400
Naga_100050g23	NGA_2043610
Naga_100050g22	NGA_0404100
Naga_100050g20	NGA_0209201
Naga_100050g19	NGA_0691110
Naga_100050g18	NGA_0114902
Naga_100050g17	NGA_2010510
Naga_100050g16	NGA_0186100
Naga_100050g15	NGA_0391510
Naga_100050g15	NGA_0391510
Naga_100050g14	NGA_0126200
Naga_100050g13	NGA_2059620
Naga_100050g11	NGA_0218600
Naga_100050g9	NGA_0679100
Naga_100050g7	NGA_0468200
Naga_100050g6	NGA_0318500
Naga_100050g5	NGA_0209101
Naga_100050g4	NGA_0689800
Naga_100050g3	NGA_2016600
Naga_100050g2	NGA_0679600
Naga_100050g1	NGA_2083300
Naga_100006g112	NGA_2053400
Naga_100006g111	NGA_0524500
Naga_100006g110	NGA_0525500
Naga_100006g109	NGA_2027700
Naga_100006g108	NGA_0486600
Naga_100006g107	NGA_2022000
Naga_100006g106	NGA_0476400
Naga_100006g105	NGA_0232801
Naga_100006g104	NGA_0576820
Naga_100006g103	NGA_0368400
Naga_100006g102	NGA_0155500
Naga_100006g101	NGA_2085200
Naga_100006g100	NGA_0165400
Naga_100006g99	NGA_0519520
Naga_100006g98	NGA_0093501
Naga_100006g95	NGA_0093910
Naga_100006g94	NGA_0519620
Naga_100006g93	NGA_0426800
Naga_100006g92	NGA_0094100
Naga_100006g91	NGA_0679600
Naga_100006g90	NGA_2047400
Naga_100006g89	NGA_0093400
Naga_100006g88	NGA_0433400
Naga_100006g87	NGA_0094200
Naga_100006g86	NGA_0093300
Naga_100006g85	NGA_0094000
Naga_100006g84	NGA_0093800
Naga_100006g83	NGA_2052200
Naga_100006g82	NGA_2098700
Naga_100006g81	NGA_0093200
Naga_100006g80	NGA_0096701
Naga_100006g79	NGA_0090600
Naga_100006g79	NGA_0705300
Naga_100006g78	NGA_2013300
Naga_100006g77	NGA_2031600
Naga_100006g76	NGA_2030000
Naga_100006g75	NGA_0467800
Naga_100006g74	NGA_0700200
Naga_100006g73	NGA_0248902
Naga_100006g72	NGA_0437100
Naga_100006g71	NGA_0472400
Naga_100006g70	NGA_2021600
Naga_100006g69	NGA_0726400
Naga_100006g68	NGA_0115202
Naga_100006g67	NGA_0401010
Naga_100006g66	NGA_0366300
Naga_100006g65	NGA_2008620
Naga_100006g64	NGA_0230400
Naga_100006g62	NGA_0702700
Naga_100006g61	NGA_0227900
Naga_100006g60	NGA_0399400
Naga_100006g59	NGA_0496500
Naga_100006g59	NGA_2065100
Naga_100006g58	NGA_0171200
Naga_100006g57	NGA_0606600
Naga_100006g56	NGA_0320000
Naga_100006g55	NGA_0088800
Naga_100006g54	NGA_0419000
Naga_100006g53	NGA_0130600
Naga_100006g52	NGA_0115102
Naga_100006g51	NGA_0074100
Naga_100006g50	NGA_0231610
Naga_100006g49	NGA_2026300
Naga_100006g48	NGA_0462000
Naga_100006g47	NGA_0400400
Naga_100006g46	NGA_0026702
Naga_100006g45	NGA_0243901
Naga_100006g44	NGA_0356600
Naga_100006g43	NGA_2100320
Naga_100006g42	NGA_2104000
Naga_100006g41	NGA_2008000
Naga_100006g40	NGA_0233401
Naga_100006g39	NGA_0452700
Naga_100006g38	NGA_0710100
